# Resampled ADU, ADU Uncertainty, Sky ADU
9.755553410913298862e+00,4.221152267550853487e+00,2.037056583517851038e+01
1.314592207696843928e+01,4.029278444060652831e+00,1.388260199599762146e+01
9.390550074915390510e+00,4.931397692456596538e+00,3.348343985981472315e+01
1.167049340380846978e+01,4.270771817962616623e+00,1.915735560635173229e+01
6.304255727352139793e+00,4.321708104112615523e+00,2.647538028731169746e+01
2.581345261303108263e+00,4.383614228082882924e+00,3.289274066090028725e+01
1.254992101883190792e+01,4.102802235228123706e+00,1.629746843924495536e+01
1.358980642849036080e+01,4.758402811458253723e+00,2.612462327297950182e+01
6.072759913605102255e+00,4.659639121887958702e+00,3.233039737357476184e+01
5.442356219252527438e+00,4.510451470225696369e+00,3.110498951583334204e+01
5.517992719613808994e+00,4.624296449274003962e+00,3.345754852853308137e+01
5.880420422648623635e+00,4.560361787599153338e+00,3.193577615754504606e+01
4.439757032271923087e+00,3.776694432199162677e+00,2.188504708663440113e+01
8.305294691233378046e+00,4.106580424753568437e+00,2.158012824969144461e+01
6.934703685633467174e+00,4.516237111038439167e+00,2.865890435202888398e+01
7.695563113676963773e+00,4.695537349249142345e+00,3.036851707342120221e+01
1.288052766810034200e+01,4.732211551671335670e+00,2.560247916269467083e+01
1.427609722270987547e+01,4.431584996840206792e+00,1.932244055796017790e+01
1.202345571036040006e+01,4.263930445798999713e+00,1.943482771490930361e+01
6.661129091472489883e+00,4.552971068073968119e+00,3.062158797827492407e+01
8.754039683912251846e+00,4.721240568981479591e+00,3.079678181045876073e+01
1.336884001858456195e+01,4.423641170313970861e+00,2.027060193436355817e+01
1.108968319886234077e+01,4.292665036706354798e+00,2.095480061284279572e+01
1.076283749679271651e+01,4.536980110456125814e+00,2.547237285678047058e+01
1.771033049992766806e+01,4.652598672400101165e+00,1.925066787347985553e+01
1.646079208990678922e+01,4.377528355393284443e+00,1.607797726470032273e+01
9.174700768135199525e+00,4.028099417852399888e+00,1.888675594738988650e+01
9.441490137237547486e+00,4.135754053390470197e+00,2.049248862645519864e+01
7.749620713065215050e+00,4.456341113963503631e+00,2.766222555351702184e+01
6.277464420925457311e+00,4.390568910201787745e+00,2.836247276569422127e+01
1.096822491159034030e+01,4.251025314530924248e+00,1.999540120231585405e+01
9.979716067152898162e+00,4.374694826371024803e+00,2.291122741914314886e+01
8.284412939232307593e+00,4.589044109285136841e+00,2.880445053413592760e+01
9.221805109385664778e+00,4.696356864951575005e+00,2.905495142981785150e+01
8.516579239086322417e+00,4.450505148091264296e+00,2.611082353074122508e+01
5.557506698535016554e+00,4.513864013852705526e+00,3.170798509381938501e+01
4.386003773348092771e+00,4.743496036762325119e+00,3.662944752395684134e+01
4.643718724069499260e+00,4.616298431619745735e+00,3.374751353801397613e+01
5.283983761482342167e+00,4.514003382297556932e+00,3.063707407086368661e+01
2.842398116318907597e+00,4.088204004558298799e+00,2.761010570243912809e+01
5.246383065043101368e+00,4.384485938235282099e+00,2.929508964983266850e+01
8.686583626582248030e+00,4.486803825958895153e+00,2.600200389151726910e+01
9.431667304664889784e+00,4.171559133712372081e+00,2.055567910418716338e+01
1.031951641574681133e+01,4.480367759940771855e+00,2.461583100870152307e+01
7.248305034851754591e+00,4.606971470961375381e+00,3.076699863943135682e+01
1.156207038529118591e+01,4.357607357584849517e+00,2.126839070809764110e+01
9.909463786423955867e+00,4.201616871820128551e+00,2.131892117780750340e+01
5.334970631006378916e+00,4.373161245158980748e+00,2.898561018515896492e+01
4.037989679170055801e+00,4.287521851670319961e+00,2.861811937324355526e+01
1.147218315416527545e+01,4.182074055935419032e+00,1.805607048200576159e+01
2.672737049556946243e+00,4.631640795694232260e+00,3.693630978437548862e+01
6.274881721688736924e+00,4.477308178212075163e+00,2.975007119764038421e+01
1.018234471735359037e+01,4.874469413053756917e+00,3.104641989433975624e+01
4.657708754450223587e+00,4.546041397120853311e+00,3.273776145522130321e+01
4.222833624964118293e+00,4.558564358892659207e+00,3.362099756888557778e+01
9.082041258731926803e+00,4.361693763105147781e+00,2.451818109609870078e+01
1.150382229252356048e+01,4.276865519030774720e+00,2.025126309033215932e+01
6.570848477179984215e+00,4.315130988103764054e+00,2.679239655792901686e+01
7.858552206302388043e+00,4.470259591073993732e+00,2.712297429962746520e+01
1.049599048360675013e+01,4.399884306658182531e+00,2.266409954987001996e+01
8.494759760806521953e+00,4.217407962462894844e+00,2.235508152974294305e+01
7.252177490815467031e+00,4.314100265191640027e+00,2.574276214954059938e+01
5.209316808222587802e+00,4.323581191646628241e+00,2.840515832960551990e+01
6.260067537911498725e+00,4.303086082255377143e+00,2.696588083647772649e+01
5.462459678725190670e+00,4.204073609811450396e+00,2.640778802379433543e+01
3.274282891436213205e+00,4.417774660040322487e+00,3.238220096784879587e+01
5.093486818371236957e+00,4.491110492579129421e+00,3.132186483346154304e+01
5.827281621084326346e+00,4.552922332782836534e+00,3.149698792911902245e+01
6.918708527901952010e+00,4.436703019026469796e+00,2.793969625810985136e+01
1.043719998865695509e+01,4.343746329954036867e+00,2.179622348116793873e+01
6.777592117927735416e+00,4.687759091281101576e+00,3.250300223698575053e+01
2.669736076113780499e+00,4.675430902853018544e+00,3.760909024643920873e+01
6.988190493368866107e+00,4.359125984189912373e+00,2.651132765340238251e+01
6.326603254173043034e+00,4.503798853729318985e+00,2.977129763583312538e+01
2.941176717536546636e+00,4.762067905093624987e+00,3.812132247016241138e+01
4.645142790919850384e+00,4.601504179023023333e+00,3.329458804616493950e+01
6.262342518037352868e+00,4.380657465548208229e+00,2.776305661570478733e+01
7.840730228686374481e+00,4.314395694789697977e+00,2.448855164905268111e+01
6.815331697289401802e+00,4.115101031520931762e+00,2.326279083436427442e+01
6.406195920808518629e+00,4.112153347354835731e+00,2.374930367371582918e+01
6.248235934109964695e+00,4.264036458587106893e+00,2.629997023509087128e+01
8.120279692388971071e+00,4.333554661018938603e+00,2.519808674095988010e+01
9.315449863592240476e+00,4.335272370451225932e+00,2.388924720379105793e+01
9.443793836753121562e-01,4.307707123797576365e+00,3.357843224279977790e+01
4.700522416955707605e+00,4.020627641983482548e+00,2.415804780499292548e+01
9.287859007174391834e+00,4.406291140201013867e+00,2.428275632959430652e+01
7.083133984720326737e+00,4.409923145205197237e+00,2.789300761653523608e+01
1.886397243550438807e+00,4.599433488181494667e+00,3.704488235969886034e+01
1.168650345680116498e+00,4.620808196065697260e+00,3.837403316503828421e+01
7.716967932315161427e+00,3.762922545306879307e+00,1.711971170150228261e+01
1.355134952210402233e+01,4.347723567620566776e+00,1.860919005473876453e+01
5.755277957882744211e+00,4.097041845655268411e+00,2.415979310266980562e+01
2.434681336669218599e+00,4.272989971739108661e+00,3.110886747998415558e+01
5.068053488850378763e+00,3.851859251636112091e+00,2.201431452608298400e+01
9.258255249315887170e+00,4.381408480742760680e+00,2.453081077319379588e+01
6.919227532794861801e+00,4.411634735955521691e+00,2.715145250443462288e+01
5.913537256596268499e+00,4.224843407708012144e+00,2.618432776373700577e+01
2.760043796754853673e+00,4.263935720179416577e+00,3.047232093640203132e+01
7.103877844401309538e+00,4.039344363577399122e+00,2.171491859552585169e+01
1.177125918193185150e+01,4.181495797324996211e+00,1.821994269854853599e+01
5.236943691990284755e+00,4.142283089776200633e+00,2.558057808695963331e+01
1.203040634911356399e+01,4.480672926203016715e+00,2.209364845002357569e+01
4.609564574873918019e+00,3.757820729905783086e+00,2.074598778304360636e+01
5.585111818192035393e+00,4.194043156692271346e+00,2.555181826843872628e+01
5.119420656419744198e+00,4.374334998507126038e+00,2.833480185747921709e+01
3.323145557189329136e+00,4.092552961535955269e+00,2.714370368875188078e+01
1.149159471512116859e+01,4.384984495213664069e+00,2.205184303793190992e+01
1.308482689433995638e+01,4.322240317914793906e+00,1.892094711617680147e+01
7.257410610422519781e+00,4.186657751067085265e+00,2.400253158552100530e+01
9.147868771029747492e+00,4.089602928602854348e+00,1.972075600200102485e+01
7.354723365606193219e+00,4.142844424990180130e+00,2.208625190774160529e+01
4.522470517306283355e+00,4.504936174284651429e+00,3.214738474976961413e+01
7.262783079633814864e+00,4.207273072566921179e+00,2.399160256006803138e+01
8.319879669454140370e+00,4.235038767365724155e+00,2.317516710138404434e+01
6.353190100921511707e+00,4.287094957814607810e+00,2.612650545270176394e+01
6.764544234607520856e+00,4.220837303510742267e+00,2.479495279294018673e+01
5.791875453094296411e+00,4.071667484090903066e+00,2.374691887958208980e+01
3.426959048486049486e+00,4.141098006648181062e+00,2.762970191966798694e+01
3.095532307048676657e+00,4.310713272018362296e+00,3.118580271791295999e+01
6.745691037015806302e+00,4.370944270695105160e+00,2.765455245640578852e+01
8.220400396139734056e+00,4.125690985947986889e+00,2.208278109929530686e+01
6.758110372531932697e+00,4.213796223051605949e+00,2.516644054790751994e+01
9.422737415903576164e+00,4.416918221837537573e+00,2.490784968479903227e+01
1.246408776219229431e+01,4.357091453847250939e+00,2.022135411729461651e+01
1.046691944341664282e+01,4.364689233290043546e+00,2.313248385940234897e+01
7.162834487043995502e+00,4.088543435499373935e+00,2.355332467561080634e+01
5.163184491678127763e+00,4.097522721458448203e+00,2.622081383976069091e+01
4.900381788727340648e+00,4.449222348375737823e+00,3.147393868472131473e+01
6.816247002680671407e+00,4.287409708234467764e+00,2.637152378141058762e+01
6.746291455271622439e+00,4.164222156814621378e+00,2.431306849271194537e+01
5.031795531572224256e+00,4.252261411305765293e+00,2.700694349626155599e+01
4.770011828948126364e+00,4.218096269825213795e+00,2.685289590614275212e+01
2.973797154918234487e+00,4.041931678442113096e+00,2.730288164079487245e+01
3.691294702446021869e+00,3.959373125873516752e+00,2.537317325721202721e+01
6.766863451413864361e+00,4.191515929672548602e+00,2.473573183580390733e+01
6.534000819182355535e+00,4.278573553109232819e+00,2.590836804907561586e+01
4.288966573214578304e+00,3.992752044188379923e+00,2.451000731285608936e+01
3.222214002623333240e+00,3.805387771047370915e+00,2.343557446740164352e+01
8.758031336615555773e+00,4.202535464586614644e+00,2.279006178590841714e+01
1.298918137411747509e+01,4.418918943695111956e+00,2.081369568762040601e+01
6.200046935968982709e+00,4.178838257410338208e+00,2.485323599956030449e+01
1.103239798343486022e+01,4.281964823331058767e+00,2.061903058664565336e+01
1.019123193372948499e+01,4.470545706288072907e+00,2.452400078322603960e+01
5.447323063533779930e+00,4.253161833473908970e+00,2.693313033446252902e+01
9.853518041160786112e+00,4.046400239246115582e+00,1.830767283681432289e+01
3.496285686162620365e+00,4.235165841119960639e+00,2.853134887241091278e+01
6.498622620883771184e+00,4.259354215182068693e+00,2.649493177368953667e+01
1.166373264543491040e+01,4.269601131605674560e+00,1.993370291228247027e+01
3.302891452894482160e+00,4.524324262715861522e+00,3.391591976727313096e+01
1.024304857786300538e+01,3.898801764846095974e+00,1.580137983457182749e+01
1.413668320327749583e+00,3.930004508870290181e+00,2.739353679995405244e+01
8.660640184095413474e+00,4.375623845773411347e+00,2.513491029396352516e+01
9.323035016311248313e+00,4.352345122125879762e+00,2.401727798062204755e+01
1.272948691879001437e+01,4.021257731878223218e+00,1.426600080274990745e+01
8.327141369443753049e+00,4.433294714415588977e+00,2.603931495615814740e+01
8.051541412392305475e+00,4.139694637395808563e+00,2.206460770260417092e+01
5.062886605314846022e+00,3.745412442566523836e+00,2.006192319691771431e+01
7.156120651457297477e+00,4.309207432940714178e+00,2.540665658027012697e+01
7.727751039589095150e+00,4.078117599682674843e+00,2.119069110540199574e+01
9.123397907740137924e+00,4.430775085255802992e+00,2.486142387106450258e+01
1.120437839634058363e+01,4.198254397055421805e+00,1.908680256299450306e+01
4.997862410929248433e+00,4.126613730448389639e+00,2.581334871988610047e+01
5.657090563697723340e+00,4.309341292574581317e+00,2.777076170905357344e+01
7.691492894463624275e+00,4.206370313538278616e+00,2.277511616803715810e+01
4.211223712936208230e+00,4.250460800584787258e+00,2.855184999072113783e+01
5.768393663761885115e+00,4.204181491321780761e+00,2.617546194352684807e+01
6.534674914773468402e+00,4.181821034616371335e+00,2.475011667481884459e+01
5.218194615578926054e+00,3.983565215409620830e+00,2.339913468528732210e+01
5.053212861540291811e+00,4.140288735314185509e+00,2.492372508903885020e+01
3.826858594835201632e+00,4.218558757304886164e+00,2.839514973516054042e+01
1.677754768859258006e+00,4.182420132628834608e+00,3.060617835288165622e+01
4.795697156639796788e+00,4.263879974766095593e+00,2.788316734711536071e+01
6.841346465565747437e+00,4.154502162756824823e+00,2.393123646228607271e+01
5.668488620059942917e+00,3.710303752994069004e+00,1.852598823974913600e+01
7.796718496167958534e+00,4.154730299040902075e+00,2.174121771602765918e+01
8.393789341671759274e+00,4.258691920834843714e+00,2.264855243021457909e+01
6.957702578760096124e+00,4.039186365040489335e+00,2.179951823099119679e+01
4.336329397679903330e+00,4.046105709986876242e+00,2.533588172242230385e+01
2.463832920232472912e+00,4.295999959587121886e+00,3.066051718213632071e+01
4.952410014905621161e+00,4.202704174254664693e+00,2.609518533365844917e+01
6.807171858154232424e+00,4.053165846755679702e+00,2.226465818389855045e+01
6.553534843649647890e+00,4.002895011779144419e+00,2.155086923336302362e+01
5.258207664291411731e+00,4.112817705461062623e+00,2.494154864987750742e+01
5.533212480775429043e+00,4.179538826746572511e+00,2.607116052556392560e+01
6.946900042444592138e+00,4.072068319522513136e+00,2.251859156155933306e+01
6.923727611918183200e+00,3.978635178427941010e+00,2.067078086381079061e+01
7.024593486620593019e+00,4.007614969943818828e+00,2.103317556160725488e+01
6.024371739769833312e+00,4.120375695675750016e+00,2.407440406810392730e+01
3.650613350525335754e+00,4.128616530542226215e+00,2.645797515495037899e+01
5.545176959794314797e+00,3.998185423552599094e+00,2.234398543604320508e+01
7.225339723269069481e+00,4.012571278705734379e+00,2.109506420875972665e+01
5.427020318128465526e+00,4.228579707176597147e+00,2.618722995666278663e+01
6.071093134433369620e+00,4.107450584357534851e+00,2.349946238041849966e+01
6.041512380919643377e+00,3.817480330461187066e+00,1.996126490459957381e+01
8.834558555925939416e+00,3.713498189582248088e+00,1.490561679465734102e+01
5.726564811081302331e+00,4.027240043861698204e+00,2.261074057438275275e+01
4.503042662156987674e+00,4.028016935560051692e+00,2.416953917300977039e+01
3.990317339272662078e+00,3.782461562088688556e+00,2.141932704711100399e+01
3.816664382793336419e+00,4.025912326790258788e+00,2.557847723184940136e+01
8.730944590991111198e+00,4.151595060187067254e+00,2.141981726250500984e+01
3.380491142600950738e+00,4.128942706509898919e+00,2.765594476756450604e+01
7.867638988074197037e+00,4.214785679238141292e+00,2.369367143343575677e+01
6.624734687424407298e+00,3.999158573649653103e+00,2.185986063207862173e+01
5.442702310636142293e+00,4.012044028491729364e+00,2.342826518481520282e+01
4.048346641589933625e+00,4.093591069983153474e+00,2.639585998347135387e+01
5.951684186806825316e+00,3.404586095302036597e+00,1.423537300826084362e+01
8.896794364747433903e+00,3.576514644862210712e+00,1.316432505116519103e+01
4.932277960854918319e+00,3.697341798875207086e+00,1.921230202239259555e+01
5.586082786323253835e+00,3.964380361497896743e+00,2.173815713387372739e+01
2.742217941524987435e+00,3.983477392150334140e+00,2.558580793791658792e+01
7.277280133680689822e+00,4.196136480062595098e+00,2.334964599814088615e+01
4.773436739263894779e+00,3.884353126011880875e+00,2.213419354425726482e+01
2.772504917876840835e+00,3.976130756395425792e+00,2.606364443505808737e+01
8.309413589400902467e+00,4.104289618500554404e+00,2.133595110388666427e+01
5.112183534886224123e+00,4.273296408169803051e+00,2.776839561669612522e+01
7.118871338252069414e+00,4.786168582242634528e+00,3.417541043254453115e+01
6.756442433419458382e+00,4.500985013932015555e+00,2.960685899797199028e+01
4.333739222321545626e+00,4.288893978440971644e+00,2.908507985408217067e+01
1.209769297647291353e+01,4.419658902198117190e+00,2.182622328752907492e+01
5.998280419854218337e+00,4.227113980956943351e+00,2.592045250652653365e+01
4.833487570651907816e+00,4.251198639332272933e+00,2.755011691483142400e+01
1.257765380252871212e+00,4.019396821572042811e+00,2.849928977435834554e+01
4.278596182015049543e+00,3.780559619705097241e+00,2.142394808401211748e+01
1.964805781308667898e+00,4.213529846336536266e+00,3.071639710487211872e+01
5.924149953223079024e+00,4.089188030930317019e+00,2.394372355439177014e+01
6.638426512138886793e+00,4.032553755798046424e+00,2.231432657073338532e+01
3.034412170518951513e+00,4.010546157319761384e+00,2.632647530784636203e+01
8.997523804687256543e+00,3.842095700228161270e+00,1.663274589845070039e+01
5.687714839059250238e+00,4.083912650839614855e+00,2.393700485221358676e+01
2.424653122978057240e+00,4.041155270982483394e+00,2.741848029544604870e+01
4.728513377405145768e+00,3.898091770131671296e+00,2.264016588443796252e+01
8.839692835238496471e+00,4.068769211428779897e+00,1.994884577084576094e+01
