# Resampled ADU, ADU Uncertainty, Sky ADU
2.073182752249293029e+06,1.460725148446528237e+03,8.566095635222677083e+04
2.074480984491011128e+06,1.461330653222551973e+03,8.539501267420033400e+04
2.018561069050207501e+06,1.440447206946036886e+03,8.212853720457118470e+04
2.004008258462796919e+06,1.434861001172646411e+03,7.854948741802127915e+04
2.055982791977684712e+06,1.452497560658732709e+03,7.657336312399941380e+04
2.037560309311500983e+06,1.446045486065843988e+03,7.557877147046367463e+04
1.979694832723240135e+06,1.425989336001797483e+03,7.556584925125118752e+04
2.031284887152393349e+06,1.443527580410769815e+03,7.647135711835809343e+04
2.017219793629626511e+06,1.439358545740535646e+03,7.750195727145204728e+04
2.004273211820586119e+06,1.435940397828387177e+03,7.877026944302540505e+04
1.990192473202122375e+06,1.431191561783360157e+03,8.137207247215510870e+04
1.989110528204265051e+06,1.429841605400411254e+03,8.060723387489514425e+04
2.020187985794821754e+06,1.440916649667758293e+03,7.940677178339597594e+04
2.019869838259608252e+06,1.441230361395584850e+03,7.839367146356297599e+04
2.020562419646014459e+06,1.440873412083102039e+03,7.756323820540336601e+04
2.040554496347173583e+06,1.447814443397345258e+03,7.633066966813856561e+04
2.045150206755294930e+06,1.448070839644003854e+03,7.510624162874372269e+04
2.089764283678628271e+06,1.463758671247469920e+03,7.618616762785473838e+04
2.037429337585887173e+06,1.445611456657299868e+03,7.750554360423644539e+04
1.965890794746516738e+06,1.420957457462447564e+03,7.882362440106426948e+04
2.036496576420197962e+06,1.446010141839064318e+03,8.001953094155748840e+04
1.930233926626016386e+06,1.409276616706205004e+03,8.195595678414806025e+04
1.956108660065746633e+06,1.418640273294417057e+03,8.204577054102148395e+04
1.966405034673753893e+06,1.422185399442091693e+03,8.101142485012920224e+04
1.936281107922815485e+06,1.411770562027543747e+03,8.090901110943421372e+04
1.886867928141775308e+06,1.394131138868862081e+03,7.957104161714368092e+04
1.931613390428365674e+06,1.408912611933263861e+03,7.778819892836835061e+04
1.939607099594987463e+06,1.412312422943371530e+03,7.746435514470459020e+04
1.896768675496273674e+06,1.398420593931613212e+03,7.930245746818206680e+04
1.868604154904753203e+06,1.387772910979942026e+03,7.852162527067455812e+04
1.862073500785064884e+06,1.384370328843028574e+03,7.859162449506694975e+04
1.922789754512470681e+06,1.405957193010902529e+03,7.780770224189414876e+04
1.875452753699260997e+06,1.388405211560662565e+03,7.639890097157594573e+04
1.966891907454323256e+06,1.420249450369534998e+03,7.214962792704881576e+04
1.848908327773143770e+06,1.378531985174201509e+03,7.509847825249067682e+04
1.845208022612362634e+06,1.376658080081430626e+03,7.187570237867512333e+04
1.921445902569864178e+06,1.404719938737962366e+03,7.500252243075601291e+04
1.838324017301753629e+06,1.374906095230834580e+03,7.521876617727988923e+04
1.746530649653929053e+06,1.340972894794246031e+03,7.541963273838818714e+04
1.785656501280406723e+06,1.355508501985357725e+03,7.441244323277218791e+04
1.812980339597685030e+06,1.365233111782427159e+03,7.308245018254561001e+04
1.720094651863682782e+06,1.330289724096040800e+03,7.136373933264207153e+04
1.648806935205047950e+06,1.303482979901470117e+03,7.270146629388051224e+04
1.638406350300275721e+06,1.298601804028719243e+03,6.903974941292754374e+04
1.694186559713802766e+06,1.319438205199312733e+03,6.673374547200069355e+04
1.696184453664889559e+06,1.320374918199809599e+03,6.768059486726783507e+04
