# Flux, Flux Uncertainty, Sky Flux, Sensitivity Curve
6.624609578225114611e-32,8.706204854237686363e-32,-6.295889305612574593e-31,2.622220380702796041e-32
1.625717244219825501e-28,1.213497902709005022e-28,-1.240761538255405128e-27,2.683143693140880972e-29
1.004144992081321647e-25,3.049217487289494954e-26,-3.463258299307998095e-25,7.806760464286989709e-27
4.255036528099802262e-24,4.007316361560982203e-24,-4.595892145504900331e-23,7.326158102962087598e-25
1.361059129049096294e-22,1.339397704552265679e-22,-1.491377350171483558e-21,2.515188155735989518e-23
7.783421012503705620e-22,2.304560749420419548e-21,-2.839492581600963649e-20,3.583006786285552145e-22
1.275761939267385355e-20,1.564438229933475635e-20,-1.984857210818679808e-19,2.402071447212496449e-21
1.030603572251012797e-19,5.098486551159535109e-20,-6.810497053851492828e-19,8.595032840385394001e-21
3.063894301940564778e-20,8.302159492899637909e-20,-7.203504445243937900e-19,1.861567213365295053e-20
4.593685820138567187e-20,1.242041941091630985e-19,-1.084476112965097577e-18,2.767641079904231317e-20
5.392256353358340153e-19,1.325170050193892669e-19,-1.707386328991390388e-18,3.202986349409300527e-20
1.559523489036161971e-19,1.686239781283678268e-19,-1.836014709656142046e-18,3.271999437358073177e-20
2.349212708464200091e-19,1.756175781628065269e-19,-2.027461866175060166e-18,3.345544951925392351e-20
7.895588837839123209e-19,1.542606925616202884e-19,-2.233721627289817018e-18,3.686044517436125433e-20
3.601948929403934554e-19,1.739095306693536325e-19,-2.028912218542492604e-18,3.618376180161236449e-20
1.356885382920275619e-19,1.774322833575773496e-19,-1.794415685192624423e-18,3.537304510797250206e-20
5.073213022541340511e-19,1.429905269545413943e-19,-1.737635308614941798e-18,3.552465063945975787e-20
3.761314434333859330e-19,1.081434189237788134e-19,-1.128284460963384944e-18,3.441362007661014043e-20
6.711585934010114606e-19,5.003319483533709294e-20,-1.099224384402015912e-18,3.528089529557964604e-20
4.641164463792679858e-20,5.418878383799550011e-20,-2.046983969473095209e-19,3.513057645137864623e-20
8.298982799342017072e-19,1.158631199898366495e-19,-1.691701003265690556e-19,3.395312940527941393e-20
8.278798632546688023e-19,1.279428368373041290e-19,5.425200355113710442e-20,3.594427803511266676e-20
6.721414367506572155e-19,1.369684409343837816e-19,2.627704054772401222e-19,3.632015643400225310e-20
6.918786219830831170e-19,1.419350153962766707e-19,2.305959358904819618e-19,3.578525413376557873e-20
8.104580720706098602e-19,1.593844273124167123e-19,3.496285620755367133e-19,3.595517567398002018e-20
1.402593552247838699e-19,1.587748239420541067e-19,1.226496784205232673e-18,3.370039486915871129e-20
4.101133881209816469e-19,1.395191826875114430e-19,5.425841855640845154e-19,3.451790666868117170e-20
4.239366726928022371e-19,1.560868605611936796e-19,7.348503978117520422e-19,3.618128697880717563e-20
2.324300563274966229e-19,1.665615461966938656e-19,1.144986230203000217e-18,3.613869400152635023e-20
4.038785305197196803e-19,1.667914545787580375e-19,9.762867840213349093e-19,3.497895367485835118e-20
3.076346155040205539e-19,1.397619254722495416e-19,6.381998173849776262e-19,3.609806007269920889e-20
4.218661138781048190e-19,1.483942209623335390e-19,6.388576619151608168e-19,3.574303630200271509e-20
2.516339457610444398e-19,1.563528644616292022e-19,9.485773746842524257e-19,3.609504958562793334e-20
2.707933977912749782e-19,1.662046727915230601e-19,1.092229052809349547e-18,3.594627889369943877e-20
3.649091938916690944e-19,1.464460478145936466e-19,7.080857651939172253e-19,3.469209405372501255e-20
1.485752564760859726e-19,1.738407263016556423e-19,1.455954074737185517e-18,3.460697086069890008e-20
0.000000000000000000e+00,1.932853371975384726e-19,1.907643065541127769e-18,3.601021166632170223e-20
4.120782349647810092e-19,1.756846961610664462e-19,1.071917728749368202e-18,3.697264446707630507e-20
2.995608817124318037e-19,1.480701451946166096e-19,7.811515049620081050e-19,3.575304049315638361e-20
4.499199588290165276e-19,1.783176507507765494e-19,1.138484260334521914e-18,3.522868033933985390e-20
3.887063682954741693e-19,1.783826906600532640e-19,1.124768949580707600e-18,3.602504020302323991e-20
9.054486719798666332e-20,1.840081511202935215e-19,1.616925292451323799e-18,3.642096418816698719e-20
2.923757275810457683e-19,1.552686680570495371e-19,8.806421512519215916e-19,3.558244266161814622e-20
4.259759912449214726e-19,1.449306946563616163e-19,5.520781101509466841e-19,3.677334356989111934e-20
6.033958115856022863e-19,1.717457877790418619e-19,7.712252229160886015e-19,3.607107901560563621e-20
2.853135783115080928e-19,1.795835450859533431e-19,1.315155276787371933e-18,3.531489443024408977e-20
2.240312135746801454e-19,1.655924035341500177e-19,1.158968304153938405e-18,3.514909010041298240e-20
2.359300109993292321e-19,1.580157330682716466e-19,1.018383574970028289e-18,3.485656679121777860e-20
4.946736516885253104e-19,1.795500059488423025e-19,1.151903710437688359e-18,3.402580941592527481e-20
1.291385177177554402e-19,1.939527085518420310e-19,1.773034766312746139e-18,3.617657484606286537e-20
4.366266525647955360e-19,1.663123013221920374e-19,9.545754050367764431e-19,3.474424889123847226e-20
3.902087705847978249e-19,1.841160755958729336e-19,1.335708711083330182e-18,3.494973852832853966e-20
7.925078063637715510e-19,1.798531529678095573e-19,7.193443818313185802e-19,3.518428627279383717e-20
1.903780285903896205e-19,1.841671824023530104e-19,1.513080825460659278e-18,3.620639514913332061e-20
3.428211789156222512e-19,1.962368603400786104e-19,1.550616236711529254e-18,3.570728893196830250e-20
4.401235182472694404e-19,1.739469165081388646e-19,1.055873755252278286e-18,3.473018106407073800e-20
2.790779194832157107e-19,1.502100613671923473e-19,9.125607013396677645e-19,3.365894817774825252e-20
3.975585186112379286e-19,1.798612401665205145e-19,1.236334864175754520e-18,3.512955306537825378e-20
3.142780109385611493e-19,1.627799366792807790e-19,1.010741415821880877e-18,3.500672520058906654e-20
6.478531546964635691e-19,1.458956840463254927e-19,4.195829376321647907e-19,3.313931073445581846e-20
2.491870248974524049e-19,1.550399974893212184e-19,1.053071216720881951e-18,3.309223336425770416e-20
1.762721525562350479e-19,1.833515070741200480e-19,1.597030283151566308e-18,3.455104458249115998e-20
5.153158995094077919e-19,1.836664226241958059e-19,1.152101898628507707e-18,3.474381520127710217e-20
1.473740566211547506e-19,1.782610311131355243e-19,1.570058727672519223e-18,3.385548970566357109e-20
6.579011013461244042e-19,1.613914849395428673e-19,6.611737696949924662e-19,3.356994690503338054e-20
1.749657615678207775e-19,1.867992121762954814e-19,1.641723454109684292e-18,3.429872048283142417e-20
6.322074180842143417e-19,1.689107839755990548e-19,7.745091832780040540e-19,3.458423792256679540e-20
3.004600130675188244e-19,1.436071858893287847e-19,7.826080873250964790e-19,3.353029718679287485e-20
