# ADU, ADU Uncertainty, Sky ADU
4.398748947452503444e+00,3.281991011178721163e+00,3.477468823094146444e+01
8.723571006145343532e+00,3.328661009773536517e+00,2.338075847155730003e+01
6.109740009442472086e+00,3.249432219596468219e+00,2.868683291641919197e+01
7.157923813678536362e+00,3.129234026577932593e+00,2.229044539656668888e+01
3.342527150063146379e+00,3.248133391540264370e+00,3.701432741340932608e+01
1.146230280169994398e+00,3.247496491667671847e+00,4.379867118010670168e+01
1.880115897254403645e+00,3.149945273732599915e+00,3.870812693017710160e+01
3.514555274831312026e+00,3.073295559302648972e+00,3.154627583693335424e+01
2.662171469353684206e+00,3.218130548225223375e+00,3.822665854522846018e+01
4.096142372777600293e+00,2.993519568930276709e+00,2.760448513312490348e+01
9.474361706761126101e+00,3.265606481800722882e+00,1.940835177537124068e+01
5.527820826965263556e+00,2.943895779310206962e+00,2.210584904347384239e+01
4.850978171599883204e+00,3.042218787159818305e+00,2.663810266531761783e+01
3.340444228931847892e+00,2.997971973494846232e+00,3.003612001795841380e+01
6.317035252665879952e+00,3.459255702271956778e+00,3.430861589091982466e+01
2.484852568235395243e+00,2.913035469299529279e+00,3.038020809573060887e+01
6.976450405391427800e+00,3.174017226828576455e+00,2.400012888810582723e+01
4.862544410194951539e+00,3.284095600610097421e+00,3.341564363892470624e+01
5.479542413333253315e+00,3.470427678621478051e+00,3.729845914991473421e+01
4.908588580247892352e+00,3.233191775399349321e+00,3.179062807779667565e+01
7.988307498649667160e+00,3.401833439774385237e+00,2.763912918290371934e+01
4.614638163793731707e+00,3.473059388728142682e+00,3.985348658233976948e+01
4.119297253769112821e+00,3.076500374564032469e+00,2.975880975819661245e+01
3.071910225917553028e+00,2.848725596616813238e+00,2.702982821966320515e+01
3.246038721720663656e+00,3.152508083947795470e+00,3.459680257122268898e+01
8.238257344962594431e+00,3.452584256525422557e+00,2.844159009288368267e+01
4.928453786610837994e+00,3.225964999250739762e+00,3.158494958956362808e+01
1.137965838757784631e+01,3.914996136211824851e+00,3.435812652241297371e+01
2.306409630179741210e+00,2.423096766735208352e+00,1.936522006837095589e+01
3.381868504576068801e+00,2.690020495730918615e+00,2.204908403150706420e+01
4.933102795338747626e+00,3.259063570651821617e+00,3.245155050314511413e+01
9.643312307155724739e+00,3.272282124433226080e+00,1.912077044588730246e+01
4.512201516844555726e+00,3.038837749794409238e+00,2.771840167854930215e+01
1.115407110747092467e+01,3.453616664967831706e+00,2.013431877886199217e+01
1.227361597669112570e+00,2.454996494746622293e+00,2.319677165178771716e+01
2.448244284531001291e+00,3.003969471371034317e+00,3.302313379607794275e+01
3.770663767755681572e+00,2.855987513500080954e+00,2.520280672055275417e+01
1.497157689082832199e+00,2.485061514510011005e+00,2.323213475953834006e+01
6.370007725334506432e+00,2.992756800091941116e+00,2.096266599650912710e+01
2.805258161562484087e+00,2.900463024456170213e+00,2.906944234002966709e+01
3.666770292437820267e+00,3.382280810012611827e+00,3.990150540875831098e+01
1.218239367617514474e-01,3.095195909627065589e+00,4.263391973372232968e+01
2.108179522864632283e+00,3.065400760765153443e+00,3.566296674739685102e+01
8.193825025603640455e-01,3.086191461104097034e+00,4.020779212907344657e+01
7.611684728923353127e+00,3.133221184135100756e+00,2.092372569105972602e+01
4.859949313272736049e+00,3.092696679185231279e+00,2.816839066349438880e+01
2.213147753817871433e+00,2.828549611936795660e+00,2.904003514614901960e+01
7.899584466134007776e+00,3.030055076554597271e+00,1.755957922623444745e+01
7.294369490332479167e+00,3.007483283634299731e+00,1.850663353422892143e+01
5.539207886662945945e+00,3.218662014211768785e+00,2.953486058060677166e+01
5.502829394159814314e+00,2.998601635835262513e+00,2.352682454494762965e+01
4.155744095076951083e+00,2.717100613351851379e+00,2.067198915530931203e+01
2.438949199756632158e+00,2.989520742913922113e+00,3.272655265932475288e+01
2.837927963787027164e+00,2.986346533122673286e+00,3.117295637131638131e+01
4.334775944826915861e+00,3.020923386819423850e+00,2.768722001624950479e+01
1.536459483835463269e+00,2.990532579817526848e+00,3.543806453277782254e+01
5.330902977480062255e+00,2.969913889272287388e+00,2.347353041647009064e+01
5.188343781439195723e+00,2.949801693862839080e+00,2.322145216718817906e+01
1.575649650948549141e+00,3.304766684632440388e+00,4.424671968354897444e+01
1.001019199431739892e+00,2.985517509356864885e+00,3.685146888782934127e+01
5.687392923809411194e+00,3.350846900589966371e+00,3.316130415329133996e+01
