# ADU, ADU Uncertainty, Sky ADU
1.753694635711275396e+01,6.710029866016222755e+00,5.099254942959672299e+00
2.977566626465958155e+00,6.532568721768006625e+00,5.430417790586851368e+01
1.965922347575940199e+00,6.402272366183995089e+00,4.040503704178676259e+01
5.004735690984855268e+00,6.495379340133145440e+00,3.833637452914480548e+01
9.756839460737165126e+00,6.882380256251780182e+00,6.836473655018538409e+01
2.895436492858166844e+00,6.184428906786267000e+00,7.263570315017261692e+00
4.763748652958652130e+00,6.464197289451069750e+00,3.468599772983356644e+01
1.676768906591173902e+01,6.804900234782830459e+00,2.190453935087829151e+01
2.783545686395069829e+00,6.086449731928427198e+00,-5.444347388995815606e+00
3.241163863273694989e-01,6.396851351141668474e+00,4.789581438784883716e+01
1.647317566648390397e+01,6.651727272007621039e+00,2.906563985583316523e+00
3.571757471794223537e-01,6.110374160539090660e+00,1.006225966091069246e+01
2.818631462017760492e-01,6.435383860856650706e+00,5.395699753263077270e+01
2.113543886499335223e+00,6.482416277954724748e+00,5.042246496635693376e+01
6.190732269417568823e+00,6.561524841818536125e+00,4.154772702464848066e+01
8.023407575801099867e+00,6.553760528883050718e+00,3.105558409727439440e+01
1.185599424257424594e+01,6.766827820502747670e+00,4.220068877387217299e+01
1.154286393632726870e+01,6.252001560976290229e+00,-2.865662404382300110e+01
2.486529090283494270e+01,7.010633656524652757e+00,1.245915904303711841e+01
5.911698490504327386e-02,6.246207295793585246e+00,2.998096229052069717e+01
8.295504514010213271e+00,6.370751551284203451e+00,4.774206954168080941e+00
1.909873245853139423e+01,6.842027745862202082e+00,1.643000823451391312e+01
7.820362716399502645e+00,6.548947062262508112e+00,3.165093273591286405e+01
1.934863462679430413e+01,6.771391706724512183e+00,5.006872380185424909e+00
4.635617344427457986e+00,6.302113414808618863e+00,1.347313990667401384e+01
2.201688676618677842e+00,6.546578662127594761e+00,6.000824157172377227e+01
4.810865181249115885e+00,6.427295858794376926e+00,3.006215068631614074e+01
1.155313741641069569e+01,6.634228117750790688e+00,2.373367152876535968e+01
1.842312954440868111e+01,6.529403664263384144e+00,-2.450245368291776060e+01
1.393758776568301050e+00,6.200074909190818495e+00,1.698019779728091194e+01
7.302869814211103705e-01,6.233159144626368331e+00,2.453086455068670446e+01
5.029826455838649402e+00,6.621527473120502272e+00,5.600220481360884861e+01
5.999042231893173316e+00,6.475309768010929723e+00,3.034280959234467545e+01
6.740830999735922813e-01,6.324940677574082848e+00,3.730924823766060427e+01
1.750588747725176475e+01,6.701674038055555727e+00,4.990771753891197982e+00
2.912776482914891663e+00,6.038353429085338675e+00,-1.571374136392495124e+01
4.251741054005279352e+00,6.497713203636318546e+00,4.205223165572763122e+01
2.056196682340646851e-05,6.224172190317947440e+00,2.739956579995065411e+01
1.805737711882208174e+01,6.811339717222564261e+00,1.721504870686128541e+01
3.959402272594514827e+00,6.634848518534528949e+00,6.293186138553959807e+01
2.448290741872608534e-01,6.503292387973452549e+00,6.324543933581420418e+01
2.066106826328196888e+01,6.998106220036992120e+00,3.171724283489722751e+01
1.306550567957393483e+01,6.489121101904866684e+00,-2.731163906967517985e+00
1.517104535233735163e+01,6.583336539415654443e+00,-7.405602592071117707e-01
3.118008213487910130e+00,6.390131794042417823e+00,3.345265569477839307e+01
2.056919157669710785e+01,7.089793649093609318e+00,4.573419185759234296e+01
4.654191534722870394e+00,6.306965977361121745e+00,1.454633127490118660e+01
1.587758186229407897e+01,6.556169771920571598e+00,-8.072744457349450897e+00
4.985131918037021492e+00,6.690896922050306728e+00,6.587846975429049223e+01
9.821569597426444531e+00,6.588664634834779932e+00,2.657685779189093722e+01
2.603202295243134401e+01,7.148042793913259807e+00,2.725483643885779728e+01
1.308257134412910971e-01,6.343065487236039246e+00,4.234818186578623767e+01
6.255174602719853816e+00,6.379668682181276473e+00,1.619871221937782124e+01
1.512779942210655726e+01,6.505602341572245706e+00,-1.101826411253871640e+01
1.105753737433530759e+01,6.973015447251126986e+00,7.592007368132377110e+01
1.184566940096085119e+01,6.554523185270887176e+00,1.205280747529359608e+01
1.497660207121393583e+01,6.683916584402079586e+00,1.451579252900515371e+01
3.488494392827016100e+01,7.265393947572291289e+00,1.796894634324910811e+00
3.607000209495430454e+01,7.471054914268019154e+00,2.793560132358829762e+01
2.069111478332980525e+01,6.786191910349157475e+00,6.480742330264792628e-01
3.184055019766309513e+01,7.164709292766058724e+00,1.506001517531581291e+00
3.691966882040492948e+01,7.466958052462102202e+00,2.311532531433620008e+01
2.153598394210856881e+01,7.165761706946844001e+00,5.234254880845535496e+01
6.829244155329855914e+01,8.067077076153106319e+00,-2.927782932512950609e+01
4.103881043609433732e+01,7.954082726992149688e+00,8.207841057850224331e+01
8.310246170354386663e+01,9.044576223594047448e+00,7.471427601458100298e+01
9.111166936511490633e+01,9.462448960619065375e+00,1.175645115941245535e+02
1.479842936879380204e+02,1.041981582835069631e+01,5.161849710058957896e+01
1.706102061217070514e+02,1.076446564237238057e+01,2.458209543067148317e+01
2.317160560664694628e+02,1.210571756053515813e+01,6.290479828384121674e+01
3.101856828545220424e+02,1.326644250748174336e+01,1.828274101033298393e+01
3.608551632294605156e+02,1.417770109685933910e+01,4.782240941647513210e+01
4.376155895365249080e+02,1.526860231984434790e+01,3.944535678427086367e+01
6.143666142807607002e+02,1.766270687115096649e+01,6.927630133997074324e+01
7.977585730403162643e+02,1.971286049226429427e+01,5.664940692858567672e+01
9.716920900811544470e+02,2.146579242234361473e+01,4.293452891325171805e+01
1.276681463952952299e+03,2.434960988488754197e+01,7.076554025394482039e+01
1.415908561678583737e+03,2.558012404864547307e+01,9.324501725622153003e+01
1.580578305437485142e+03,2.688987649707787142e+01,8.755243814061785201e+01
1.752520640816380819e+03,2.804143349149645559e+01,1.415336061167326598e+01
2.012479278478638662e+03,2.993147344763105266e+01,1.716640121769757599e+01
1.880651786897069769e+03,2.908665222673947071e+01,6.093837369034820739e+01
1.862620578811820451e+03,2.894266017120009593e+01,5.465688690954557671e+01
1.951681399230175884e+03,2.960043507388997952e+01,6.319650753129837994e+01
