# Resampled Flux, Resampled Flux Uncertainty, Resampled Sky Flux, Resampled Sensitivity Curve
nan,nan,nan,nan
2.357759135458348139e-16,3.027573540103480567e-16,-8.133145451706560121e-20,4.782491411970139143e-17
1.234380198509060794e-16,2.965870728939487425e-16,1.380032498935992556e-18,4.732390722376929453e-17
6.569062510246440281e-17,2.949835114224845571e-16,6.235747012098819835e-18,4.684340951168158082e-17
5.202936672356073390e-17,2.931401794976533102e-16,8.303876980412769991e-18,4.637699112680342049e-17
2.764429186990474899e-17,2.915810131936915049e-16,1.123129132355140914e-17,4.591845899587985450e-17
1.674954597016218445e-17,2.810838748387474301e-16,1.602487451970062694e-18,4.544346281360622092e-17
1.589715934318301182e-16,2.848833498935410464e-16,3.579350752205713798e-18,4.494822662126598436e-17
9.663740541026895763e-17,2.772798651366057767e-16,3.068899996283784318e-19,4.448962496009781561e-17
2.190259855100230688e-16,2.793529562381887343e-16,5.516357284287893987e-19,4.403219554351675423e-17
1.861564767402920361e-16,2.765973868639106126e-16,2.251181098238737133e-18,4.357743999297376019e-17
1.582243993764264400e-16,2.764451229293374748e-16,7.440971931495954276e-18,4.312680317848300694e-17
2.301240657166908194e-16,2.691941759703951344e-16,-2.347867518673749062e-18,4.268134544993500393e-17
1.424784930656469683e-16,2.628797309963647939e-16,-2.506990079410922703e-18,4.219229525736862613e-17
2.143758095091040956e-16,2.671712851773184543e-16,3.506307897945500261e-18,4.176423970650376453e-17
3.060591925835938496e-16,2.642206223301111308e-16,-1.716151283201155306e-18,4.134587289694873082e-17
1.124472457126767975e-16,2.554768756746036057e-16,-1.953975953131278319e-18,4.093836068492428898e-17
1.392066693401727585e-16,2.519251576383784968e-16,-4.321235547232386658e-18,4.054282488476679026e-17
1.305828497970408787e-16,2.514138700133206760e-16,-5.828862240485284563e-19,4.016034649028968311e-17
2.074787095705196010e-16,2.556671237224947832e-16,4.786002277640017352e-18,3.977085457811489872e-17
2.298915734979431014e-16,2.509130249441604477e-16,1.439585006639472589e-19,3.940026649853592036e-17
9.589172559758087233e-17,2.468396955766711656e-16,4.248280456753957468e-18,3.906667568135755432e-17
2.147292179863519108e-16,2.473880816019839309e-16,1.671207702468413055e-18,3.874916971862291959e-17
6.822960162217980411e-17,2.427455899228251513e-16,5.279085121799894482e-18,3.844583853162495883e-17
3.865191271595509310e-16,2.499173292497318110e-16,1.576754296119875902e-18,3.815441898401972351e-17
8.073080391581531866e-17,2.374455112447600530e-16,2.088458849430497740e-18,3.787271522239917075e-17
1.829153740971424982e-16,2.380002360884958943e-16,1.165644448694025565e-19,3.757270401942877354e-17
8.273860408828965699e-17,2.309624793203711922e-16,-3.553725947107977388e-18,3.730008371154346289e-17
1.953029823153128525e-17,2.291181270251444933e-16,-2.836119727791699157e-18,3.703521419756566319e-17
5.741793251272968248e-17,2.303566121434580718e-16,2.614979983221299566e-18,3.677133002085556426e-17
5.839687786036719711e-17,2.301358768888986260e-16,4.613802199350435350e-18,3.650653278959877252e-17
3.658893793547312951e-17,2.244090590368254902e-16,3.738931355651110426e-19,3.623897516665903598e-17
3.899864090450296973e-16,2.327945171116897347e-16,-3.775784914617171511e-18,3.596686185471158216e-17
3.389400617199334936e-16,2.331013183162770665e-16,2.057636991698995591e-18,3.565684758198699524e-17
1.783713352476749691e-16,2.283873546817999204e-16,5.892010109692461310e-18,3.536828165248754231e-17
3.023074724373022763e-18,2.226275054651637014e-16,9.343467879542783883e-18,3.507024078977002017e-17
9.116407260272823316e-17,2.200771905595832476e-16,4.007705585000368314e-18,3.476279213683938298e-17
7.653413251737297633e-17,2.148394471099760329e-16,2.785454988274625382e-19,3.444864251912154022e-17
2.670818937654816084e-17,2.145423835759471805e-16,5.026892659012807723e-18,3.413082300176382806e-17
2.343491967211021845e-17,2.089550728929588051e-16,-5.659540942264305170e-19,3.381226838850493950e-17
6.977352189113218548e-17,2.114428010065953937e-16,4.129956188936909455e-18,3.346410217140713906e-17
1.924094757715502407e-16,2.114308554776857824e-16,7.727476875218135278e-19,3.315173973410812823e-17
2.639446528955484223e-16,2.106598136767988005e-16,-1.225426476955658313e-18,3.284983099868297299e-17
1.024125293741043320e-16,2.075060061999240689e-16,4.912770793682939776e-18,3.255860322039055639e-17
8.548402543518221881e-17,2.039089740603146645e-16,2.923965119263408392e-18,3.228049454217786322e-17
1.883106975166157228e-16,2.029278482049620662e-16,-1.109417373496669388e-18,3.201786985274718871e-17
4.946573698466802639e-16,2.098720826021502802e-16,-4.777259992980690506e-18,3.177303123076183273e-17
1.615128084823761006e-16,2.034640638483201126e-16,5.093666405520634906e-18,3.153394436423176160e-17
2.644493192836461227e-16,2.014519159102693596e-16,-1.200270896400481955e-18,3.132815487788096210e-17
1.240900389803458843e-16,1.949628534697347506e-16,-1.655624258146758181e-18,3.115528557482800466e-17
9.123794075181480706e-17,1.947749041659752174e-16,9.617216521546499161e-19,3.100868290276817059e-17
9.772096412396571192e-17,1.947561372377212160e-16,1.898103399555778608e-18,3.088705800789205878e-17
5.069243341659523236e-17,1.900580755184115327e-16,-1.783373264712143449e-18,3.078776220348923628e-17
1.714017309212080930e-16,1.952427178625400821e-16,-1.410301763371134957e-20,3.070817627232354882e-17
3.729656370390028714e-17,1.911419930484123759e-16,1.915122608763095401e-18,3.064492902529033429e-17
6.668647663934568778e-17,1.934196072393886001e-16,3.740945126541996954e-18,3.059442338991305052e-17
8.930360057502313152e-17,1.949580813918683183e-16,5.056836433972715695e-18,3.056060549108564698e-17
1.860536741957356080e-17,1.924555876370212503e-16,5.486004301251309797e-18,3.053587255870550915e-17
1.979558162791477745e-16,1.967279541286311636e-16,2.513087872949548751e-18,3.051779725177071971e-17
2.702803421682557514e-16,1.953647567495118182e-16,-2.754907068245560159e-18,3.050396047648109398e-17
