# Resampled ADU, ADU Uncertainty, Sky ADU
nan,nan,nan
1.936036735787385624e+03,2.944158866358718996e+01,4.254836695396110002e+01
1.869484659690972194e+03,2.899747475214801185e+01,5.704810956644698905e+01
1.921485861654958853e+03,2.937742043404152881e+01,6.030120032268559527e+01
1.980807730683315185e+03,2.962526258447347161e+01,-2.103961147002979004e+01
1.930020060444250703e+03,2.941972060393953825e+01,5.162134534978811473e+01
1.868518323259221006e+03,2.907272489271045757e+01,9.554636329913925863e+01
1.934241416906487302e+03,2.943522206531938679e+01,4.434661819381512515e+01
1.889599330900142604e+03,2.918525221593620600e+01,7.698486519491596880e+01
1.940818555041916625e+03,2.954148690145494527e+01,7.209748696238739285e+01
2.038994847114371851e+03,3.017173384898966049e+01,4.319092552722472078e+01
2.034681657584610548e+03,3.020008098983535660e+01,7.117173098130194830e+01
2.048776962870265379e+03,3.030957730962580499e+01,7.683828060763981682e+01
2.104424063701836076e+03,3.068379232364844356e+01,7.281073446995365828e+01
2.158619104465818054e+03,3.107982966636702216e+01,8.583419596951868868e+01
2.179722438150067774e+03,3.120171438727295055e+01,7.593918585397548782e+01
2.238877027905010436e+03,3.156754103308812276e+01,6.134734615868035235e+01
2.294453420682075375e+03,3.197429360285555688e+01,8.090203949466193478e+01
2.361293392110436344e+03,3.242976485085871730e+01,9.116558413319255294e+01
2.450859636599261194e+03,3.297861545206033895e+01,7.792034630467838952e+01
2.451158570966880689e+03,3.306835480157720042e+01,1.231404874441009127e+02
2.523079651276292225e+03,3.334626699051019472e+01,3.193264236708730763e+01
2.516216711187799319e+03,3.336560411825954731e+01,6.435256592111807095e+01
2.468483929776098194e+03,3.312150042674813477e+01,9.641828072163981744e+01
2.739891763064433235e+03,3.473633370114183805e+01,6.475804158912114872e+01
2.963132124008798655e+03,3.607465288709318685e+01,7.037231673889614569e+01
3.171221756595038187e+03,3.723163344972922317e+01,5.583188675508120014e+01
3.346074197875451318e+03,3.823495172210142101e+01,7.080268800780969229e+01
3.600043348155884814e+03,3.952223297298360194e+01,2.697117178943029714e+01
3.806694907601554860e+03,4.068562812117904315e+01,7.508447830818673197e+01
3.899886718366174136e+03,4.116901738516436637e+01,7.995378548490967319e+01
4.135103497810159752e+03,4.228039178208767623e+01,3.762013746891657462e+01
4.255600483217147485e+03,4.294897838505144705e+01,8.562581546324443593e+01
4.319031193421187709e+03,4.336070836035264620e+01,1.518269866019279561e+02
4.511313514379708067e+03,4.423848898748090619e+01,1.274734171810501522e+02
4.675331293368371007e+03,4.500755212019255680e+01,1.154988495162227906e+02
4.806503764977167521e+03,4.555284718338295846e+01,8.374884179808823603e+01
5.003306536279496868e+03,4.647242890043361285e+01,9.329242982813809704e+01
5.112675204832753479e+03,4.692706276041602820e+01,7.833627666594732375e+01
5.172062222632698649e+03,4.718092005434379388e+01,7.141755701668652989e+01
5.405286825266115557e+03,4.824203966123216958e+01,9.992375048418087147e+01
5.514173299769263394e+03,4.873142780901785187e+01,1.121053652019353564e+02
5.513521408943142887e+03,4.874166607839145371e+01,1.169405443114849561e+02
5.746030708135580426e+03,4.966295783652924456e+01,6.809550646659748452e+01
5.994136755500534491e+03,5.071729351698945720e+01,7.932674434577474187e+01
6.277139494351181384e+03,5.184924920020224448e+01,6.054640530970098666e+01
6.281556483186492187e+03,5.195132099570820827e+01,1.311155992581333578e+02
6.353556559763673249e+03,5.218661556695609960e+01,8.933799038607462251e+01
6.470094449985022948e+03,5.269295214130342941e+01,1.152134982647575896e+02
6.571286060144821022e+03,5.304380069991297830e+01,8.837115823882868426e+01
6.852859470157221040e+03,5.415788681136574212e+01,8.490151606477280666e+01
6.891915445338156132e+03,5.434043123112117968e+01,1.195982454013287821e+02
7.023987563463959304e+03,5.479843018861653547e+01,9.226969649567212173e+01
7.228111033477980527e+03,5.563070035677421998e+01,1.401395006487367709e+02
7.409194615799230633e+03,5.620027286622070761e+01,5.573698457415396490e+01
7.447508850101365169e+03,5.642111854124587467e+01,1.001797266643143871e+02
7.529601938688251721e+03,5.667781167513671647e+01,8.215880132427348315e+01
7.863057285144915113e+03,5.792665777194049070e+01,9.507754047083837179e+01
7.878748682226005258e+03,5.799387943701807302e+01,1.089467091199908282e+02
7.947180604646871871e+03,5.822991233574129666e+01,9.253731240529971558e+01
8.141157366269296290e+03,5.895465552050625746e+01,1.349540783729694624e+02
8.422196342376364555e+03,5.998293081929773507e+01,9.869617145415818982e+01
8.487519542321530025e+03,6.011474229460469587e+01,8.993257167901758464e+01
8.619834771326559348e+03,6.058807248191398998e+01,1.024268572736996248e+02
8.707738768990639073e+03,6.089043235601138804e+01,1.035249287777482436e+02
8.955162167825619690e+03,6.171354485398868661e+01,8.646428766026369317e+01
9.000789017799772409e+03,6.190721321456035042e+01,1.194220872259434287e+02
8.853706872097238374e+03,6.140023292460531934e+01,1.131626768724560748e+02
8.055162074806748933e+03,5.861402582742235268e+01,1.091073293692947175e+02
8.336251357171702693e+03,5.962870330006454367e+01,1.376521012148624834e+02
9.481144136757959132e+03,6.363460717461236982e+01,1.626626055861738962e+02
9.992584811324304610e+03,6.520885628850096793e+01,1.587652807347297994e+02
1.019343602845857640e+04,6.579803681879975841e+01,1.130785199282260152e+02
1.025165494044615298e+04,6.605315514737716853e+01,1.162267273826380745e+02
1.035096690456357101e+04,6.639992285051435772e+01,1.536931267601343620e+02
1.033924021544669267e+04,6.627665359379425070e+01,1.157914488352877527e+02
1.052569979747735670e+04,6.691719819606061037e+01,1.209813335319798142e+02
1.093205166695681510e+04,6.818973936618733944e+01,1.463175064057357702e+02
1.115723267750850209e+04,6.890884133162347780e+01,1.259649829463912880e+02
1.098360603368772718e+04,6.837413854202476671e+01,1.208007766253181785e+02
1.090493409095106836e+04,6.814197184614832281e+01,1.756370847313399395e+02
1.074813054912086227e+04,6.764575665665489623e+01,2.137480652491116473e+02
1.140110190511577093e+04,6.963236604597901191e+01,1.618596361525733869e+02
1.194125876570184118e+04,7.120480645568964917e+01,1.917776325778277737e+02
1.258240827633634217e+04,7.300105767285526781e+01,1.236271808235499208e+02
1.270277479390133340e+04,7.338133451444380739e+01,1.257270745708863728e+02
1.229836539849194742e+04,7.225392642013460431e+01,1.479276953182955765e+02
1.332621182621318985e+04,7.522920851037567047e+01,1.664432165909506409e+02
1.411027004403693354e+04,7.731585921308736431e+01,1.523282435594297510e+02
1.450207420683934106e+04,7.840506818158635838e+01,1.439009229237795466e+02
1.481776109470114716e+04,7.926682889813396571e+01,1.684791338232601561e+02
1.519236374450473159e+04,8.024118794568987312e+01,1.716951389200442293e+02
1.582055958938562435e+04,8.181811454730913624e+01,1.757911891007117049e+02
1.612710821638614652e+04,8.262806324339838682e+01,1.844464359435040990e+02
1.638152055285262941e+04,8.327853264512393139e+01,1.995955158680996817e+02
1.671553180241500013e+04,8.406278882374459727e+01,1.378336477460634057e+02
1.757638302803078113e+04,8.620301554119208731e+01,2.255431875291026813e+02
1.799910408080025081e+04,8.729549350790510687e+01,2.271605402332518224e+02
1.882439813761174082e+04,8.914054485841212738e+01,1.881351534089303641e+02
