# Resampled Count, Count Uncertainty, Sky Count
nan,nan,nan
2.061587008143342566e+06,1.454022506246642024e+03,7.589549356680808705e+04
2.023401351863032905e+06,1.440696890939111654e+03,7.690677535859303316e+04
2.005122843775604619e+06,1.435238805513394936e+03,7.960134303603961598e+04
2.026520915405012667e+06,1.443522081655893089e+03,8.533864400705232401e+04
2.017533565500244731e+06,1.440158191256731016e+03,8.404118614533435903e+04
2.027862444415473379e+06,1.444103291515022875e+03,8.494922555493444088e+04
2.075811191391510190e+06,1.460009512145409417e+03,8.303288994042128616e+04
1.999991516412540805e+06,1.432856560940564350e+03,7.862766655440350587e+04
1.985797328704577871e+06,1.427661747754912085e+03,7.771784600912776659e+04
2.023248280472474871e+06,1.440679883542687776e+03,7.737389106957716285e+04
2.004720577048246749e+06,1.433923728314548498e+03,7.596246736765779497e+04
1.994454903469219571e+06,1.431184252487945969e+03,7.915148694014434295e+04
1.968581894270624500e+06,1.422741575388109823e+03,8.123621007742969960e+04
2.026480744194441708e+06,1.442072933126178441e+03,7.697653024939192983e+04
1.980382022242143285e+06,1.425493930241956377e+03,7.640416188700990460e+04
2.003660066404394573e+06,1.432728729565726553e+03,7.032393411350085807e+04
1.980426608084785286e+06,1.425575684224599399e+03,7.502231618536281167e+04
1.966417341896023601e+06,1.420052301018702565e+03,7.399505089043936459e+04
2.009427299935441697e+06,1.435294059095619332e+03,7.455542060953796317e+04
2.007481567524230108e+06,1.435312555231068245e+03,7.624075222798254981e+04
1.967428336135321762e+06,1.421092342997606920e+03,7.704733272613510781e+04
1.995334435648193117e+06,1.431384066225838978e+03,7.773310907739595859e+04
1.976816912052343134e+06,1.424300943641730782e+03,7.662167503271483292e+04
1.985399875037180725e+06,1.428242697782877713e+03,7.917867813679290703e+04
1.997363193495622138e+06,1.432817869357638983e+03,8.113320153145949007e+04
1.968862384778264677e+06,1.422694799635841719e+03,8.219853570549920551e+04
1.962420306039426243e+06,1.421207248218167479e+03,8.428577273474403773e+04
1.932803860823431052e+06,1.409448696648997384e+03,8.005386050556477858e+04
1.986532032722951612e+06,1.428207353831188811e+03,7.719656492589409754e+04
1.976786254607766168e+06,1.424503409306591266e+03,7.593962928438829840e+04
2.001992033026838908e+06,1.433738311406453931e+03,7.776314174083420949e+04
1.958908226686898619e+06,1.418633488418983234e+03,7.795901599979476305e+04
1.965372871210861951e+06,1.420913088319580311e+03,7.824499636167215067e+04
1.971997176294761477e+06,1.423249803797255709e+03,8.002393203168906621e+04
1.945392732558517950e+06,1.413139948812919101e+03,7.711532761715890956e+04
1.963241953641629545e+06,1.420177890131750701e+03,7.809212654466916865e+04
1.949224946761566680e+06,1.415101940773958177e+03,7.767564421347525786e+04
1.944208111087053549e+06,1.412842497010423585e+03,7.650767530452995561e+04
1.944875997463034000e+06,1.413832886726200513e+03,7.559833072874494246e+04
1.936865749964339193e+06,1.409616654505655788e+03,7.430712791808656766e+04
1.970522868826699676e+06,1.421354268068045940e+03,7.328050406775821466e+04
1.972169594265889842e+06,1.421961872441075002e+03,7.175883246862889791e+04
2.000938574908034876e+06,1.432145526873981225e+03,7.242725970083680295e+04
1.952489339811824961e+06,1.415058889472253213e+03,7.401592265554745973e+04
1.968328239056421677e+06,1.420364720467290226e+03,7.324519302774341486e+04
1.938021420201383298e+06,1.410638661955350017e+03,7.772022513271415664e+04
1.941894679212662857e+06,1.411934356422141491e+03,7.601443541280146746e+04
1.932737654079852160e+06,1.408293406707720578e+03,7.428502029939473141e+04
1.942481808506241767e+06,1.411747318749807846e+03,7.442103327530494425e+04
1.951210426444056444e+06,1.414067722437818929e+03,7.133645796365746355e+04
1.932735285342152929e+06,1.409329639426738595e+03,7.470486087323701940e+04
1.953038683317268733e+06,1.415934179578177009e+03,7.510920958646025974e+04
1.969246064310316928e+06,1.422224142196107778e+03,7.771984820558222418e+04
1.916461702002856648e+06,1.403750481871416014e+03,7.880354872446623631e+04
1.905993628840998048e+06,1.400183151914526889e+03,7.890436008499505988e+04
1.915370942693404388e+06,1.404324986857322529e+03,7.815910070240726054e+04
1.902486724412017036e+06,1.398540760559265436e+03,7.791866807185819198e+04
1.889805714518703520e+06,1.393123493104152431e+03,7.401276177178652142e+04
1.903859237729891669e+06,1.397930567996440914e+03,7.290315886268924805e+04
1.913031780521490611e+06,1.401312344979516183e+03,7.274638291987792763e+04
1.874667247612306383e+06,1.388696021296407935e+03,7.350614560429316771e+04
1.905285081143736374e+06,1.399647235158608055e+03,7.534420868901249196e+04
1.867075755589922890e+06,1.385183110228836313e+03,7.525913106626838271e+04
1.867935276222406887e+06,1.385758905154085596e+03,7.635379162195703248e+04
1.885529295113073662e+06,1.392699549943670263e+03,7.555173093250021338e+04
1.855498461146710441e+06,1.381769479790442347e+03,7.521323408291475789e+04
1.862193975415088935e+06,1.383973313699702430e+03,7.475127783563769481e+04
1.901131321245106170e+06,1.397572145985772295e+03,7.501063143479883729e+04
1.895789378637803486e+06,1.396275654088537522e+03,7.373452156226529041e+04
1.898130691987195518e+06,1.395720126993684062e+03,7.251575132825061155e+04
1.861970451562913368e+06,1.382439302377455988e+03,7.238147563280224858e+04
1.864581860854160506e+06,1.384644608611697777e+03,7.392360792003980896e+04
1.868070035651286831e+06,1.386056596454126748e+03,7.691008592924939876e+04
1.862935986412950093e+06,1.384838452534019552e+03,7.679595609721151413e+04
1.861849458655896829e+06,1.383974791712107162e+03,7.895614339776964334e+04
1.859510359377910616e+06,1.384333368846468375e+03,7.896411944464017870e+04
1.785467028180820867e+06,1.355874513933371645e+03,7.755704771103135135e+04
1.864441653885426465e+06,1.385727295455694048e+03,7.729925065461863414e+04
1.808396024440083420e+06,1.363658481436195871e+03,7.639820467420149362e+04
1.818848624173080549e+06,1.366917671005077636e+03,7.402414021060084633e+04
1.832488579455753323e+06,1.371524271156273016e+03,7.211194546211729175e+04
1.804593607117396779e+06,1.361551130281389987e+03,7.336574616690877883e+04
1.816665966229705606e+06,1.366080028165025851e+03,7.215853221923035744e+04
1.792245447787014768e+06,1.358493910309983676e+03,7.342449543066695333e+04
1.792112177138985367e+06,1.357213275639528547e+03,7.309521204797555401e+04
1.771438776648738189e+06,1.348758874251725956e+03,7.169001051152149739e+04
1.729882433119338471e+06,1.332535971943754021e+03,6.823794101685221540e+04
1.750621911097669741e+06,1.341313604400811528e+03,7.097218810549136833e+04
1.736677203437264310e+06,1.335644838926820967e+03,7.090004582512559136e+04
1.720951478941497160e+06,1.330667508544086786e+03,7.428064958787277283e+04
