# Resampled Flux, Resampled Flux Uncertainty, Resampled Sky Flux, Resampled Sensitivity Curve
2.758593386455978731e-21,6.116492291033223237e-23,-1.895473146596089440e-20,5.202570153145254894e-22
6.132055141751547736e-21,3.696953714563016312e-22,-8.724852652804883984e-20,2.727091989673654677e-21
6.015252339893644927e-20,1.007474438618616983e-21,-3.661626811491086324e-19,8.529327168951646794e-21
6.999864370540749066e-20,2.967227322908699855e-21,-8.976371534957323601e-19,1.767619462874132008e-20
1.913073427020114048e-19,4.568501772183223122e-21,-1.669957190506628725e-18,2.676250692643564396e-20
1.411707284090449859e-19,6.773423252548339215e-21,-2.353909850587885239e-18,3.257219400968163321e-20
2.025464199426688632e-19,7.260262855329770905e-21,-2.681188698883643106e-18,3.498578107318264923e-20
1.554353346957400146e-19,7.423842767335481806e-21,-2.554961202190874842e-18,3.636452938348579370e-20
1.720300900110569487e-19,6.490526606737044116e-21,-1.983306028753622765e-18,3.939904801308549467e-20
3.611864240301205774e-19,6.233308460169602619e-21,-2.488166839954703458e-18,3.993276024620527394e-20
4.251659066186528845e-19,5.613757082491814325e-21,-2.499100325796751296e-18,3.873746004535380609e-20
4.813219828084391675e-19,5.317180705680980233e-21,-2.609245418720290638e-18,3.799922258681070815e-20
4.292186056906655261e-19,5.118343274993351401e-21,-2.347190415722861144e-18,3.874173952523862823e-20
3.754246228097001632e-19,4.594759115430841974e-21,-2.005796406441123915e-18,3.820012964721544244e-20
1.450804951567009755e-19,5.702153566489961081e-21,-1.622044877311651503e-18,3.848454364798028711e-20
4.097705849141802371e-20,6.014564976106733655e-21,-1.396852297365943247e-18,3.841359178727230017e-20
5.523310917994150725e-20,5.892858402320686079e-21,-1.403757256394956845e-18,3.873123614551686445e-20
9.488271779313370897e-20,4.871113073023327372e-21,-1.148505607381689976e-18,3.840035747598712732e-20
1.704469495980524814e-19,2.599013418923744240e-21,-8.678691004686417001e-19,3.795108805130454433e-20
2.201787998073767482e-19,2.211419907624638099e-21,-5.531642090416897727e-19,3.806882153403052402e-20
4.059880849486899860e-19,4.888852845295267650e-21,-1.871065616620534221e-19,3.789316984662032604e-20
2.913615432945043773e-19,6.066596763103416962e-21,4.562003272318681747e-19,3.831927524971542645e-20
2.015143620640290973e-19,6.246954871280926463e-21,7.679661420206773912e-19,3.850487853240070050e-20
3.527961237937085869e-19,6.999645345206644752e-21,6.856884741313762842e-19,3.849950761714810060e-20
2.889502678279925426e-19,6.980661036895537510e-21,8.466326300332447167e-19,3.833716655088587226e-20
1.629654825964358522e-19,6.445798973608150701e-21,9.759298513010743871e-19,3.787154320292888551e-20
2.208588984254205577e-19,5.993532669863320982e-21,6.360351182962939416e-19,3.767035545490567257e-20
2.034310104114573384e-19,6.004076484466374834e-21,6.905355424986074657e-19,3.742547482224446436e-20
1.854101076614531757e-19,6.699254295054894602e-21,1.054814230532299085e-18,3.750362262488541953e-20
2.076491515949067240e-19,6.942884389979281048e-21,1.072377912780820951e-18,3.792076546221364024e-20
1.202520626298861117e-19,6.820813908834547904e-21,1.274772745138241346e-18,3.793068348010598473e-20
1.060482731622824624e-19,6.720782315908468571e-21,1.285311183312954960e-18,3.775477844813586786e-20
1.545553953095639345e-19,6.211905210566255038e-21,9.099187264775650324e-19,3.770101327087415448e-20
1.305414723113753907e-19,6.255729874861705215e-21,9.834037999861866676e-19,3.807081417614592872e-20
2.035664119925938485e-19,6.480359437431918529e-21,8.769683333132937959e-19,3.776797713932984330e-20
1.893369114150654199e-19,6.767270492007977138e-21,1.076584928339354713e-18,3.727538915543216150e-20
3.409692508606105056e-19,7.743748789753242189e-21,1.144389051806044507e-18,3.757166438972360362e-20
3.335223395965590491e-19,7.189177273471709152e-21,9.102550817910318011e-19,3.724396721025213960e-20
9.992311517060331612e-20,6.701316518401658622e-21,1.315084836738973158e-18,3.738606744374033308e-20
8.268568146999145933e-20,6.946484518150257617e-21,1.455913445431827478e-18,3.806437594608999123e-20
8.663042626532715130e-20,6.215461813266241331e-21,1.093082244272984404e-18,3.832043657237235443e-20
