# Resampled Flux, Resampled Flux Uncertainty, Resampled Sky Flux, Resampled Sensitivity Curve
nan,nan,nan,nan
8.124112918312249267e-14,5.442008292283293563e-17,2.850609172999750621e-15,3.558416479284142088e-20
8.114389370611576542e-14,5.718912818997653277e-17,1.109377349946634563e-14,3.734487768388602193e-20
8.104401065330895276e-14,6.127103297511041938e-17,2.209232782867904866e-14,4.043043040321312028e-20
8.094222627558144819e-14,5.836992315350383852e-17,8.982909165282119551e-15,3.947839597658918428e-20
8.083761286232041542e-14,5.631434987977634344e-17,2.719239656756530199e-15,3.835041937544802545e-20
8.073056046640205787e-14,5.602925135134785169e-17,2.730427475297416474e-15,3.798942606745727506e-20
8.062017522697598349e-14,5.663981913563193190e-17,2.649890959709896380e-15,3.891830081474972843e-20
8.050629519274004401e-14,5.595829134271276439e-17,2.736800933072848750e-15,3.801593735178382498e-20
8.039013748080591847e-14,5.633314930611181695e-17,2.661279950929691643e-15,3.860229340424187438e-20
8.027188871347710077e-14,5.610275740613814791e-17,2.533627280474236167e-15,3.838143213250746851e-20
8.015133624386649484e-14,5.639520779354129539e-17,2.580690552642630816e-15,3.881340903070136374e-20
8.002830763912246738e-14,5.601500485881907559e-17,2.668548957588889374e-15,3.831752968293104505e-20
7.990279321170982077e-14,5.562368918023413103e-17,2.751923508662392575e-15,3.783718774284875241e-20
7.977480444770667574e-14,5.580856152790271904e-17,2.677605133771427855e-15,3.816595080460219423e-20
7.964484690622586402e-14,5.551048166385061891e-17,2.794048649542106042e-15,3.777588986827187644e-20
7.951295908876664038e-14,5.594555367196934413e-17,2.836268883421431387e-15,3.841010914662326206e-20
7.937911686666098660e-14,5.598964607042183072e-17,2.854329883665798761e-15,3.854709874891447974e-20
7.924346251067435142e-14,5.585865820924200446e-17,2.766022217091721019e-15,3.843749249718063757e-20
7.910593308183924201e-14,5.582326330213051167e-17,2.672787297270982915e-15,3.848310144202809304e-20
7.896656761789366528e-14,5.521005102629286905e-17,2.627830771393604638e-15,3.773892790147197920e-20
7.882554114745021217e-14,5.516460812827324432e-17,2.637815678021317078e-15,3.773921595177800808e-20
7.868304172060227359e-14,5.488434605328569204e-17,2.563411739973914794e-15,3.743143934769029380e-20
7.853956927081758421e-14,5.480087044763221364e-17,2.655056274521918023e-15,3.735397683098415834e-20
7.839522877302543765e-14,5.518343496140100670e-17,2.687130459833313157e-15,3.795536939428813949e-20
7.825026655604885171e-14,5.519478983237896169e-17,2.720246822271696314e-15,3.803060841549257003e-20
7.810379789082190388e-14,5.491952916146746216e-17,2.795906283521408014e-15,3.769874418876425883e-20
7.795526967294725176e-14,5.491422261237835037e-17,2.831325554479180827e-15,3.773309961055242083e-20
7.780597613265707493e-14,5.490767031381454594e-17,2.771551647428047544e-15,3.783176611353610731e-20
7.765667684176042761e-14,5.521486226323774767e-17,2.929328807312161206e-15,3.828241594891800941e-20
7.750610411847365216e-14,5.420781146714199151e-17,2.717118711562404990e-15,3.703153044302609949e-20
7.735407368931938032e-14,5.451418145088062174e-17,2.859581431593125457e-15,3.748098466070990343e-20
7.720157048566553258e-14,5.459633349319537624e-17,2.821609610572226864e-15,3.767805840439600273e-20
7.704670876486024443e-14,5.387434759851075650e-17,2.828028218589009316e-15,3.675731942371978446e-20
7.688977016767605030e-14,5.491555805389433270e-17,3.034770351682378156e-15,3.818360689778891458e-20
7.673243994745235411e-14,5.474957845113135417e-17,2.981644954098036523e-15,3.806465053401089374e-20
7.657357092418867765e-14,5.510173557668686081e-17,3.160100001173505750e-15,3.857749051455593768e-20
7.641189335042811269e-14,5.419733022074348169e-17,2.961436407860760403e-15,3.743948835985707878e-20
7.624700585486727612e-14,5.412374157683144234e-17,2.957629476800720952e-15,3.743606739962548297e-20
7.607926606519644659e-14,5.365869595327487011e-17,2.800881158346394164e-15,3.690398586825282424e-20
7.590891747855898557e-14,5.404863490213281037e-17,2.885259123165061837e-15,3.751570612206223266e-20
7.573615159865976906e-14,5.421113554015006800e-17,3.006470576616124364e-15,3.777172247514496223e-20
7.556073721903151718e-14,5.382309957178509521e-17,3.181924828736990856e-15,3.728597210124686899e-20
7.538244073121380818e-14,5.380961037213605588e-17,3.140074880961907871e-15,3.736370679983580805e-20
7.520198880129309378e-14,5.355529150268370855e-17,3.150596926180961575e-15,3.708650549824989291e-20
7.502005175162325209e-14,5.276745804302520516e-17,3.000683509066426347e-15,3.614366917917352196e-20
7.483757898318143512e-14,5.361610571472348766e-17,2.942160488796597400e-15,3.741911823221399136e-20
7.465482021090704257e-14,5.367301582506150233e-17,2.921868939343240244e-15,3.759568107032167132e-20
7.447030036031154320e-14,5.302765641961757963e-17,2.847903963599585787e-15,3.680747571763303711e-20
7.428257894719271341e-14,5.313238418472249935e-17,2.814714837203361729e-15,3.705384831362502737e-20
7.409056249097840940e-14,5.316655855844298330e-17,2.940502040453502707e-15,3.714895864258574896e-20
7.389518224678797989e-14,5.340846685337667578e-17,3.050132863010901034e-15,3.754072659649630071e-20
7.369671138765746624e-14,5.244486302540310076e-17,2.799525855658478677e-15,3.636854420399133437e-20
7.349484374718059045e-14,5.290267254525039891e-17,2.835852334974796382e-15,3.711209983056409805e-20
7.328970200112813355e-14,5.240647333222556709e-17,2.572457249301117060e-15,3.657821128825925259e-20
7.308105955380319586e-14,5.260626837748619230e-17,2.768440516213012070e-15,3.690188244411795339e-20
7.286937685514712787e-14,5.262410782490746819e-17,2.742131056468547856e-15,3.705876605609386544e-20
7.265517554059535393e-14,5.189615203509223857e-17,2.695691361774424651e-15,3.615717085825795798e-20
7.243804579162683800e-14,5.179291619813627025e-17,2.751233238792443426e-15,3.608548384333789400e-20
7.221512726799102586e-14,5.216236251672362901e-17,2.828071122133528766e-15,3.670632720620920502e-20
7.198782163571870557e-14,5.164173700767888650e-17,2.804445817761224197e-15,3.607831214895207810e-20
7.175721618337014750e-14,5.170127405629272405e-17,2.781268029024269276e-15,3.629946034905496961e-20
7.151909685937072513e-14,5.144909466296798447e-17,2.852164981616662031e-15,3.602281076931292591e-20
7.127575186768564288e-14,5.113041623577440085e-17,2.895312877567339908e-15,3.568551048828640747e-20
7.102370607838993968e-14,5.132153002019804080e-17,2.965167463819564006e-15,3.607346431237326240e-20
7.076918879943141935e-14,5.125255978918677977e-17,3.039388527709784680e-15,3.606326672357842532e-20
7.051178696841530392e-14,5.142154176937445720e-17,2.921109918310607696e-15,3.648513869808478380e-20
7.025229899163551206e-14,5.050759825568008558e-17,2.729990006472030633e-15,3.536437462900335395e-20
6.998359952632170802e-14,5.043207971337924963e-17,2.688421638104314894e-15,3.540383755026127775e-20
6.970402856099474988e-14,4.992011637636657148e-17,2.707643552976614481e-15,3.481893208047643289e-20
6.942220192941871238e-14,5.027533172617895253e-17,2.762812060560755903e-15,3.543930142877052615e-20
6.913661759155504770e-14,4.998409273850173191e-17,2.752389584962881548e-15,3.517753723265152917e-20
6.884444066356320780e-14,4.968754691599134895e-17,2.793634755972132157e-15,3.491167699975594824e-20
6.854306391258212756e-14,4.979029508394551168e-17,2.717031691852309290e-15,3.523411604421591726e-20
6.823152688344341529e-14,4.935765166937206505e-17,2.714056902122960315e-15,3.475459303948324702e-20
6.791215417069980774e-14,4.930298248541013500e-17,2.706271302605448868e-15,3.484057554722800074e-20
6.758451425326174481e-14,4.911319334870764958e-17,2.659577876821746176e-15,3.476200162021878057e-20
6.724737759991433228e-14,4.888568734761425765e-17,2.613934928620520667e-15,3.457673796753528768e-20
6.689953807513476542e-14,4.868952148853973763e-17,2.566777549672364685e-15,3.454176267554568785e-20
6.653868147406634332e-14,4.799487915925253991e-17,2.474486428169359083e-15,3.376699631683935803e-20
