# Flux, Flux Uncertainty, Sky Flux, Sensitivity Curve
8.133653011250605838e-14,5.339621492751268055e-17,3.144128282786558050e-15,3.416022402055048648e-20
8.124140613047435192e-14,5.441221348218863893e-17,2.827167344806501325e-15,3.557916756410846631e-20
8.114436620558634522e-14,5.716959651520204361e-17,1.104097849665229053e-14,3.733015271580828434e-20
8.104468222734753305e-14,6.129022556226840257e-17,2.217922571033779544e-14,4.043670306946739706e-20
8.094311046185498934e-14,5.838745557717112938e-17,9.036413823063865297e-15,3.948799786471496012e-20
8.083871448471631897e-14,5.631740025611345090e-17,2.719112596248394912e-15,3.835430180624878256e-20
8.073189783828621489e-14,5.602162652103722347e-17,2.731432768226715811e-15,3.797784954849172513e-20
8.062176147360199067e-14,5.664955290538445211e-17,2.648644046564896553e-15,3.893120869239776457e-20
8.050812204625600105e-14,5.595222122791387561e-17,2.737973469508987692e-15,3.800648248644255542e-20
8.039220811077815169e-14,5.633737027735694881e-17,2.663575981359562050e-15,3.860639410581868498e-20
8.027421301280785763e-14,5.609683772336329490e-17,2.532736411206036651e-15,3.837271513333687710e-20
8.015392436812713362e-14,5.640319698118724088e-17,2.578841254692394027e-15,3.882384292141625368e-20
8.003116679844381622e-14,5.602426105679033140e-17,2.666555482886116362e-15,3.832895205161495650e-20
7.990593038498864382e-14,5.561882263735683754e-17,2.753873324961539985e-15,3.782863138866307339e-20
7.977821290754969407e-14,5.581694448938630618e-17,2.674494343609835200e-15,3.817696916778648115e-20
7.964853050864762226e-14,5.549799616516889881e-17,2.792851240629356569e-15,3.775775115275378006e-20
7.951692348930635314e-14,5.594407559458508193e-17,2.835632029622533527e-15,3.840580759606629862e-20
7.938336221229902842e-14,5.599387225387309665e-17,2.857087734159913683e-15,3.855072751012281987e-20
7.924799522608510380e-14,5.585911627267413864e-17,2.769150981385356366e-15,3.843502091981394208e-20
7.911075639294367661e-14,5.584524730336253105e-17,2.674420136423395921e-15,3.850985385395739611e-20
7.897167941812706188e-14,5.521135321701391113e-17,2.627338303059700876e-15,3.773846580959860025e-20
7.883093843379281807e-14,5.517550056325164178e-17,2.640897220643044391e-15,3.775118838523591960e-20
7.868870710236549683e-14,5.488845899622705271e-17,2.559691243765706970e-15,3.743568628972921957e-20
7.854550007383638956e-14,5.478449383346167899e-17,2.653736310611914158e-15,3.732833395670936510e-20
7.840141321166971119e-14,5.518235815997269820e-17,2.685804389312667837e-15,3.795131895207571471e-20
7.825674414116997075e-14,5.520754716591251849e-17,2.716824405950140198e-15,3.804606865268544153e-20
7.811060086334916602e-14,5.491972407999552444e-17,2.794038850831742742e-15,3.769726432252075075e-20
7.796234058959284654e-14,5.491547613187955020e-17,2.834736660602714382e-15,3.772951572049522492e-20
7.781327318696911849e-14,5.488904972840912628e-17,2.762824523125301020e-15,3.780507044824725959e-20
7.766426445247531410e-14,5.526928944544311665e-17,2.941035852315363672e-15,3.835020648959379327e-20
7.751399766015409191e-14,5.419140097799244543e-17,2.709186833395641047e-15,3.700766698936812474e-20
7.736221412213031270e-14,5.450695541536113579e-17,2.861707537037120246e-15,3.746653318306240112e-20
7.721006698404160943e-14,5.464201219299836693e-17,2.821969986701446344e-15,3.773663564767174174e-20
7.705555601147823586e-14,5.381133348047688920e-17,2.815416455617277101e-15,3.667139365879689062e-20
7.689886520475179045e-14,5.492735673790448059e-17,3.038779429388531579e-15,3.819319789978732184e-20
7.674184893140295106e-14,5.472366483667691716e-17,2.969566908785988443e-15,3.802761931237435756e-20
7.658337626339916525e-14,5.516011999929377455e-17,3.172993769212266796e-15,3.865132496677813164e-20
7.642212910523591849e-14,5.419999796534023972e-17,2.960957917148658981e-15,3.743712978802830781e-20
7.625765602005183511e-14,5.415713134802167466e-17,2.968646538567295734e-15,3.747502846698165074e-20
7.609032079576321080e-14,5.363251179947546114e-17,2.795546641076031568e-15,3.686287280257709139e-20
7.592036736162991600e-14,5.403506225796056975e-17,2.877558547568508258e-15,3.749493765998232702e-20
7.574801643434759353e-14,5.423936633637495469e-17,2.993472512493034011e-15,3.780755776933413729e-20
7.557304323276522535e-14,5.382304090813854131e-17,3.185157669694511146e-15,3.727908722672378918e-20
7.539514228025860423e-14,5.382388897468749948e-17,3.138422350029621921e-15,3.737861789214065531e-20
7.521504351772019485e-14,5.362142873608014082e-17,3.161854041306912918e-15,3.716718940710104671e-20
7.503338916845420221e-14,5.270113941673959478e-17,3.005213034645767160e-15,3.604448536060290192e-20
7.485116945868510644e-14,5.360720398585472599e-17,2.943329324560059933e-15,3.739956384864872839e-20
7.466877360776764709e-14,5.372667283087158554e-17,2.927642544976678033e-15,3.766200046674860623e-20
7.448473056654969952e-14,5.301894562791173660e-17,2.851489623205226054e-15,3.678725838551226795e-20
7.429759116119629907e-14,5.313191230025764628e-17,2.804988679606438961e-15,3.704944864450592291e-20
7.410608756016683776e-14,5.313793190364638236e-17,2.929060598881363487e-15,3.710557310952120798e-20
7.391120001661896035e-14,5.349728479061852554e-17,3.072686009858780259e-15,3.765019547879006863e-20
7.371325579992451843e-14,5.239969148010971396e-17,2.793978984230055465e-15,3.629740215071109220e-20
7.351190763230428741e-14,5.294943647718714515e-17,2.861485304799834766e-15,3.716321242172610477e-20
7.330731547599329599e-14,5.238874741938095144e-17,2.554151744409409009e-15,3.655038391493104199e-20
7.309919052858346258e-14,5.259820096031023751e-17,2.770453880817060686e-15,3.687919868060469158e-20
7.288797974957893603e-14,5.269217966178314193e-17,2.746999857434702328e-15,3.714344566238326926e-20
7.267426532373515219e-14,5.191015439214886108e-17,2.691065927000202291e-15,3.617062643228171641e-20
7.245791860290139618e-14,5.175146405968362281e-17,2.743486514416270315e-15,3.601813285518563564e-20
7.223567076057170966e-14,5.221504458705707684e-17,2.830122106831493966e-15,3.677135350367915548e-20
7.200888806754202978e-14,5.163347931826594586e-17,2.807480979411687098e-15,3.605351846175228132e-20
7.177926885647350810e-14,5.172348621379286834e-17,2.774398422788453860e-15,3.632376389021602359e-20
7.154186909002054197e-14,5.148436957798919761e-17,2.848350587605991864e-15,3.606213324940549360e-20
7.129968656726067830e-14,5.110922108940476771e-17,2.888916642750499060e-15,3.564393893298415112e-20
