# Flux, Flux Uncertainty, Sky Flux, Sensitivity Curve
2.140967330689056966e-20,1.624493635182692763e-21,-2.034730255166750386e-19,8.474594906829800813e-21
1.043669183819074388e-19,4.497759863824332025e-21,-7.965374202628105553e-19,1.722510159795853859e-20
3.363210055015594766e-19,5.896378332661107588e-21,-1.159958497025866726e-18,2.614739459833157287e-20
1.868499239417842571e-19,1.015974143022407957e-20,-2.018178057046316633e-18,3.217110205754368523e-20
1.884268768847933762e-19,1.070569239179860496e-20,-2.064682999827053511e-18,3.482060543508550020e-20
7.816985025328052600e-20,1.336276265953757879e-20,-2.851736933837965529e-18,3.598457292281983990e-20
2.042406484080165594e-19,1.446006848748130280e-20,-3.177619015654422653e-18,3.845550131273520358e-20
4.858935415187035921e-19,1.387810421733597908e-20,-3.210911252073718384e-18,4.052257484426831064e-20
6.428487018620045315e-20,1.005693018609437869e-20,-1.511397915416584919e-18,3.905833371902486142e-20
6.326168155256849673e-20,9.875408623189331052e-21,-1.493480070176643124e-18,3.811441068017475367e-20
6.438307443801983461e-19,9.135075916338854955e-21,-2.038604493292618285e-18,3.824337967914961666e-20
1.848731857782324649e-19,1.154092669630043072e-20,-2.176497320708728457e-18,3.878780475622694387e-20
2.670729765740602698e-19,1.152696349528005494e-20,-2.304943368005752918e-18,3.803421301261471437e-20
8.272922720869933620e-19,9.331878520038450157e-21,-2.340472168991778555e-18,3.862202210573238025e-20
3.824743492470447557e-19,1.066172635863894798e-20,-2.154408391907914844e-18,3.842186929713049936e-20
1.489138047431420634e-19,1.124252421206247488e-20,-1.969313568462228839e-18,3.882078063839420797e-20
5.453219821728612031e-19,8.873941101971269251e-21,-1.867792108956126479e-18,3.818560880343496342e-20
4.138900096803491908e-19,6.870443505006502544e-21,-1.241549133446230670e-18,3.786828735404313552e-20
7.255683627697053937e-19,3.122847618568884291e-21,-1.188336773873264482e-18,3.814106190677101643e-20
3.124434429343940670e-19,4.279652841412357971e-21,-2.201569019369991896e-19,3.778358301842127088e-20
9.404514262924817528e-19,7.579182942280257199e-21,-1.916876555953180481e-19,3.847249462676052072e-20
8.874756881753264891e-19,7.918528682563905184e-21,5.815739269112618061e-20,3.853176575712390217e-20
7.115441842625271006e-19,8.371457735867767323e-21,2.781747175947028596e-19,3.844934227153334440e-20
7.437870635476390608e-19,8.809426302118331073e-21,2.478964749924493562e-19,3.847005508667172717e-20
8.500982171999775492e-19,9.652144441248960168e-21,3.667291717199437438e-19,3.771377176878068831e-20
1.571107255430097210e-19,1.026821633357862585e-20,1.373853458598666512e-18,3.774930733074556520e-20
4.446174451697624424e-19,8.732846826782895067e-21,5.882333950218239868e-19,3.742200006742844906e-20
4.374641805236428510e-19,9.299235367836587397e-21,7.582989558099488517e-19,3.733580633226787627e-20
2.441090956556345476e-19,1.009963793771254710e-20,1.202519019324826825e-18,3.795457598008902217e-20
4.393175080862130011e-19,1.047468382439910047e-20,1.061952682381990526e-18,3.804823981015751977e-20
3.212943739359566182e-19,8.427449575370588746e-21,6.665375017098445200e-19,3.770090514287128984e-20
4.453210037455258348e-19,9.043882338632078840e-21,6.743768478467736002e-19,3.773027638356538464e-20
2.633601208629605825e-19,9.447697942558405056e-21,9.927812050427343233e-19,3.777708364130545070e-20
2.891133382917143388e-19,1.024501600440319219e-20,1.166121388114068817e-18,3.837814470622129881e-20
3.899853016855569751e-19,9.036088299593686232e-21,7.567445511129183990e-19,3.707609223674138664e-20
1.604692999650495590e-19,1.084017699337765980e-20,1.572509034271662540e-18,3.737739759205558362e-20
0.000000000000000000e+00,1.171915881068212999e-20,2.003342829097432338e-18,3.781671771786228291e-20
4.086960505480008151e-19,1.005990934922489913e-20,1.063119823625353307e-18,3.666918664612507906e-20
3.186861913219550014e-19,9.094629517551427235e-21,8.310236998083524379e-19,3.803567400342614341e-20
4.857333673557517106e-19,1.111466528006588576e-20,1.229107059870108757e-18,3.803286635009524571e-20
4.170083966311205734e-19,1.104880298445374916e-20,1.206664304620269959e-18,3.864805309721888732e-20
9.350346907287119164e-20,1.097085107480632083e-20,1.669759180020693196e-18,3.761103842107627815e-20
3.079469474489716694e-19,9.441864747314244228e-21,9.275429770159717608e-19,3.747747566811167445e-20
4.278548855846217751e-19,8.404485239345522611e-21,5.545132139895344776e-19,3.693554328119694605e-20
6.241095429363160601e-19,1.025614135494070139e-20,7.977002996747352654e-19,3.730934840479193205e-20
3.057022978724243361e-19,1.110918390110837022e-20,1.409137175532454024e-18,3.783852102484965812e-20
2.382867138511657362e-19,1.016883230064611611e-20,1.232715515526436544e-18,3.738568912378182284e-20
