# Flux, Flux Uncertainty, Sky Flux, Sensitivity Curve
7.835249112475000839e-22,1.737270923292812609e-23,-5.383723589893484676e-21,1.477689077888709905e-22
2.387609939594401982e-21,1.442292439125615041e-22,-3.402611461837044633e-20,1.063734638747400364e-21
3.133634446395891160e-20,5.219466203651458137e-22,-1.902103613874996337e-19,4.423194790538444987e-21
4.545934296392270623e-20,1.963307599602446081e-21,-5.924798273113102731e-19,1.163656411618091757e-20
1.539486679570925159e-19,3.622895826669285249e-21,-1.331928317556873775e-18,2.121485263684066587e-20
1.225741589691182008e-19,6.164442583573187660e-21,-2.136789212413788012e-18,2.935821348248803339e-20
1.997271047487868906e-19,7.003528580468804564e-21,-2.598660728134495743e-18,3.377913731139442858e-20
1.458335308443854335e-19,7.215583627854456886e-21,-2.464692693428537450e-18,3.539638727583468161e-20
1.625233071134663821e-19,5.943639528066102754e-21,-1.787653814548055902e-18,3.700241318046707146e-20
3.885528757288116975e-19,6.258895807826671100e-21,-2.581617834447314541e-18,4.024961592784982954e-20
4.416547177022840312e-19,5.660159132825582156e-21,-2.550827052299509955e-18,3.950387169433093987e-20
4.949836948274350851e-19,5.339101615240971053e-21,-2.657442518026236920e-18,3.831217121996335977e-20
4.072200922916250841e-19,4.957121820074016271e-21,-2.235752510336402994e-18,3.789832729548811026e-20
3.743963443546872683e-19,4.587938984505534633e-21,-1.987367628465724154e-18,3.885699639529283820e-20
9.353014252077155999e-20,5.873443278063235602e-21,-1.522729443228453835e-18,3.792808973472053930e-20
2.778312312318128213e-20,6.051616142984333875e-21,-1.365593465849303504e-18,3.854575035928700005e-20
6.175909287249557493e-20,5.779145487491642828e-21,-1.396602985461315112e-18,3.830625672041696283e-20
1.055208522455984416e-19,4.643488623271948974e-21,-1.084750456146753789e-18,3.875719112354299271e-20
1.927405248171807085e-19,1.996855798441236327e-21,-8.114134794306371982e-19,3.817650922998729946e-20
2.277477117840751029e-19,2.267361334202642263e-21,-4.645173768510687632e-19,3.778097260636288277e-20
4.726093634824247475e-19,5.864682716674994079e-21,-8.645300898274478863e-20,3.807457851839707827e-20
2.183625776710105257e-19,6.032455034378960918e-21,6.507566660282930525e-19,3.771843954036573696e-20
1.923162170765849485e-19,6.269931733121165614e-21,8.087791121535720147e-19,3.842248253300935900e-20
4.221986777405285602e-19,7.302846617116737579e-21,6.302618991824478082e-19,3.844488965150647153e-20
2.275217691216486243e-19,6.851058167357057281e-21,9.503456129840413507e-19,3.840230778181810041e-20
1.336528059209549218e-19,6.361489815751241132e-21,1.006677904977940274e-18,3.830222340529199047e-20
2.673224766888324172e-19,5.846329661653445728e-21,4.496625291809216036e-19,3.761067224225677128e-20
1.693359733999616963e-19,6.145542887066461341e-21,8.319076485667883408e-19,3.765097426712036160e-20
1.939734248342611140e-19,6.993040655341716144e-21,1.179377219409949900e-18,3.727486091575090698e-20
2.110819210861372820e-19,6.744939947179153847e-21,9.806342667157438364e-19,3.740653676168871808e-20
5.826335100824559069e-20,6.821200607034134405e-21,1.463155886594192263e-18,3.800158447003769068e-20
1.399881410172182704e-19,6.702017922783941029e-21,1.171711193682944174e-18,3.786940734881299658e-20
1.653357200520930113e-19,5.862308217290721618e-21,7.204169097989039964e-19,3.762174185333891772e-20
1.014666461914027464e-19,6.427046499123815991e-21,1.163046378609014936e-18,3.763656089142140130e-20
2.909097044317708968e-19,6.553440800542633992e-21,6.384755582616556612e-19,3.804205945897945047e-20
1.088090334359223472e-19,7.172567601433938984e-21,1.486213641040441429e-18,3.784697864583329794e-20
5.386591166157094406e-19,8.151782686693069820e-21,8.346376768892042055e-19,3.690636486609548455e-20
1.287341469838786029e-19,6.251314834947616913e-21,9.899889836719319448e-19,3.773627143500723032e-20
7.272769391657610901e-20,7.138729397326989027e-21,1.625689114976320667e-18,3.711086422536461069e-20
8.909645880547770382e-20,6.394458894551433003e-21,1.202956359648132950e-18,3.716692125349231571e-20
8.059427768741971476e-20,5.780064356587756595e-21,9.284171322060927255e-19,3.817240791981253985e-20
1.219684816685189441e-19,6.752482226875577142e-21,1.227346568174129066e-18,3.830473515904160999e-20
2.016982078686001096e-19,6.912444024505774094e-21,1.067268323724663744e-18,3.808806724071411049e-20
1.233126567887432331e-19,6.703233327012525614e-21,1.231767763301144167e-18,3.733384989954465458e-20
1.738678493443275495e-19,6.427128418690706922e-21,9.730191129461455178e-19,3.711040440101892869e-20
5.712729053898679201e-20,6.556406444346807120e-21,1.397898580851443725e-18,3.701606539832002163e-20
2.786746440032097161e-19,6.676398361489571210e-21,7.456807405930136512e-19,3.774633989696829600e-20
1.954630522153704563e-19,8.151042459511568888e-21,1.777519017074426625e-18,3.747607792112957385e-20
1.180338276934262486e-19,7.435386239804915724e-21,1.630022673711884260e-18,3.721504405220390593e-20
1.379151922616605321e-19,6.750244334831781116e-21,1.221462246488084800e-18,3.739048150550438683e-20
2.520742735059612445e-19,6.749789473037215187e-21,9.217782059734026764e-19,3.631357783766641806e-20
2.145816895206709229e-19,8.196494896410785460e-21,1.809120651894376393e-18,3.665103294049996779e-20
1.056818045661346653e-19,7.142239518523060323e-21,1.495620645400434799e-18,3.776575565561373460e-20
1.673672626289999941e-19,6.720435235316497160e-21,1.123541610945504978e-18,3.702615696033628429e-20
1.294628251512477764e-19,7.218137274973285136e-21,1.504836036350101751e-18,3.686638521379897741e-20
3.196998753842629242e-19,7.176512681094972939e-21,9.073788251882241928e-19,3.697923125425602432e-20
1.664053699340107261e-19,8.266710247350527635e-21,1.926592254380460007e-18,3.759524300645293061e-20
1.229729755683295006e-19,6.808351408663314311e-21,1.321524907211279862e-18,3.663365186997022370e-20
1.592164298950514001e-19,7.045924432588869808e-21,1.321133931859890025e-18,3.680585593890053110e-20
1.275187991313667679e-19,6.716012670068394138e-21,1.254013926480078906e-18,3.677411655366078579e-20
1.263277863876902798e-19,7.215193721338654113e-21,1.521139695860281543e-18,3.662654036473125523e-20
3.001915888052431525e-19,7.358715195091998976e-21,1.044343663351955859e-18,3.716550913436895674e-20
2.081850927844743687e-19,7.185730241109882940e-21,1.267811662864428484e-18,3.645613066571829792e-20
1.583440358030815300e-19,7.285180724713127948e-21,1.500060978674041357e-18,3.586574880287326816e-20
6.064238905593553216e-20,7.003485634216543085e-21,1.621103890881449647e-18,3.663483402793077140e-20
2.089483720989309935e-19,6.984186464311064397e-21,1.175823558896524108e-18,3.621488529640570630e-20
7.198379947161409973e-20,6.586904018964351922e-21,1.393777282412972044e-18,3.618901078203124590e-20
4.004043332787367326e-20,6.185170145318653762e-21,1.297942577904658095e-18,3.618053916702185656e-20
9.897028040872562571e-20,6.501422337554774725e-21,1.288841355662150015e-18,3.563781786286467664e-20
2.697680484254028556e-19,7.354633473384121320e-21,1.208827118964702087e-18,3.597845628842337659e-20
3.533761509627249477e-19,7.051108566272070552e-21,8.000021750265334567e-19,3.593216213828323680e-20
1.433100509263397889e-19,7.481435726398063371e-21,1.612567533662643934e-18,3.658583258081699316e-20
3.587095828947382970e-19,7.071270222964855446e-21,8.217668655410034871e-19,3.556305812603935654e-20
3.825408157509016365e-20,6.267325663328176146e-21,1.378952076607811188e-18,3.545623688849749578e-20
7.777961641100908087e-20,6.983432976759636039e-21,1.645718614646604864e-18,3.481138597253895980e-20
2.977588606990548796e-19,6.712083292697835696e-21,8.198513003355648802e-19,3.530081707001631150e-20
3.319388593620925780e-19,7.117409518740470324e-21,9.267396729164498049e-19,3.532279472569505862e-20
4.319563621915904313e-20,6.017096819275238931e-21,1.266028851600288797e-18,3.484017424404914239e-20
1.150596757736290396e-19,6.674324651566524252e-21,1.348285871887139213e-18,3.525747072308375479e-20
5.201092461414276465e-20,6.340972997740835006e-21,1.393578655621509272e-18,3.482199069579637824e-20
2.065596840165541964e-19,6.331062041504919486e-21,9.196327484082785080e-19,3.480067880387318115e-20
5.365281418169459373e-20,5.861557451635950171e-21,1.163606798909771221e-18,3.482125118064373541e-20
3.965361410901823511e-19,7.128083365144558382e-21,7.920932367887839961e-19,3.456548428491127794e-20
7.986596778910420569e-20,5.908401175320246046e-21,1.107355123427196559e-18,3.468826291410246128e-20
3.420325612661104490e-20,6.285981197389830464e-21,1.470830649797238949e-18,3.387249233510307395e-20
7.860092398075320942e-20,5.719856435832140214e-21,1.062380804157282718e-18,3.371841067762504675e-20
3.221084979259164694e-20,5.759633980247891835e-21,1.262248365915965643e-18,3.282165940204022152e-20
2.624418864684701119e-19,6.272873539473862037e-21,7.851126458949662900e-19,3.350522557796429846e-20
2.214637772688402985e-19,5.588309147138497070e-21,6.158615410633526094e-19,3.303394380624232727e-20
1.049563903402495757e-19,5.882777875404322393e-21,1.073792935138331968e-18,3.333777095646814331e-20
5.026579546555124373e-20,5.808668960904325170e-21,1.217641265225488733e-18,3.309757827719078205e-20
1.516011320554150028e-19,5.299003282624170290e-21,6.805047366536520100e-19,3.303605504476023018e-20
1.372315157756066167e-19,6.282685696030503234e-21,1.201636688262608482e-18,3.270600545313230570e-20
1.848307687684961614e-19,5.727582966991733586e-21,8.101652666971824999e-19,3.219939722469154738e-20
1.865871825144034517e-20,5.565819816256072519e-21,1.235273322025292356e-18,3.233340263878004694e-20
1.333929242838367397e-19,6.323350415733587441e-21,1.277286758953050937e-18,3.185829744663645054e-20
5.796220879871193977e-20,5.228193428204088488e-21,1.003907651474262347e-18,3.109635593428833301e-20
1.395054626610091732e-19,6.009506256000048473e-21,1.102872418785580029e-18,3.171480392466257904e-20
2.771753389948947658e-19,6.106174833186298074e-21,7.428803845955727606e-19,3.177315164943374288e-20
1.911339602696635536e-19,5.868971195367737761e-21,8.974240946591283667e-19,3.128348456149994976e-20
2.231124922849365472e-19,5.631372056712885953e-21,6.947931814826683029e-19,3.116999993143630134e-20
1.041993712452886847e-19,5.846061657874866991e-21,1.153878352797588249e-18,3.117383006612645257e-20
3.519900804610992554e-20,5.757667969958646575e-21,1.344991340308643322e-18,3.070849649245835337e-20
5.649486388355911553e-20,5.464705453405127048e-21,1.163125390049583603e-18,3.004860948574609690e-20
1.074041204472606560e-19,5.422433688308386650e-21,9.640479659570079829e-19,3.055980271459910516e-20
