# Flux, Flux Uncertainty, Sky Flux, Sensitivity Curve
7.783435058171091052e-14,5.482532193474018952e-17,2.830082901303160645e-15,3.766757554556039430e-20
7.768863638513466803e-14,5.480113162223406771e-17,2.758399190550423913e-15,3.774451647228902210e-20
7.754187779481224845e-14,5.518219374377997056e-17,2.936401242684155162e-15,3.828977259987579912e-20
7.739350679290146217e-14,5.410716369055307391e-17,2.704975564709223934e-15,3.695014078732529854e-20
7.724472198241966306e-14,5.442417419078613089e-17,2.857361382450311720e-15,3.740963172023368216e-20
7.709432202498218439e-14,5.456009881419621862e-17,2.817739595337517277e-15,3.768006497601330380e-20
7.694100071179566472e-14,5.373133440250961357e-17,2.811230892726050819e-15,3.661687581858125472e-20
7.678740750675193933e-14,5.484774468221389178e-17,3.034375003406078464e-15,3.813784043897397126e-20
7.663264020074156269e-14,5.464578943939147826e-17,2.965341018515707715e-15,3.797350349300061677e-20
7.647571890923713557e-14,5.508257846398774051e-17,3.168533321911130351e-15,3.859699072893428891e-20
7.631552756892811380e-14,5.412439416944194346e-17,2.956827665000407835e-15,3.738490858460091931e-20
7.615255511784652642e-14,5.408249014263199626e-17,2.964555048665612493e-15,3.742337910470629512e-20
7.598673156981610685e-14,5.355949659432448526e-17,2.791740788904302708e-15,3.681268775381044022e-20
7.581870465560653891e-14,5.396270551312133590e-17,2.873705294497523182e-15,3.744472930408047689e-20
7.564809924139201101e-14,5.416782063145583903e-17,2.989523902552901209e-15,3.775768682587396174e-20
7.547498869551065609e-14,5.375320657112996601e-17,3.181024990262471434e-15,3.723071834423707741e-20
7.529897763683176374e-14,5.375523793253073774e-17,3.134419369770077294e-15,3.733094238742412190e-20
7.512145752683644745e-14,5.355471050650568277e-17,3.157919918162840239e-15,3.712094429327341214e-20
7.494249224219125353e-14,5.263729621791004764e-17,3.001572460354215833e-15,3.600082036073660084e-20
7.476370124086702536e-14,5.354456065471156649e-17,2.939889862326766694e-15,3.735586014674704201e-20
7.458397067576357161e-14,5.366565429309814808e-17,2.924317558376816730e-15,3.761922692286403106e-20
7.440210906470567456e-14,5.296013485044573017e-17,2.848326634585009952e-15,3.674645245772791762e-20
7.421634060588487159e-14,5.307380816374819782e-17,2.801921192702781195e-15,3.700893201093408947e-20
7.402656481552237298e-14,5.308090994595257612e-17,2.925917443632964882e-15,3.706575536832849527e-20
7.383386266994143474e-14,5.344130764426954268e-17,3.069470889780602396e-15,3.761080001207371959e-20
7.363789893295743354e-14,5.234612341372691040e-17,2.791122706884296615e-15,3.626029541223591110e-20
7.343902437344217044e-14,5.289693984623760183e-17,2.858648289941738214e-15,3.712636701642621455e-20
7.323633002664020214e-14,5.233801798327401063e-17,2.551678490435836930e-15,3.651499119308080162e-20
7.303065021751795835e-14,5.254888308101175626e-17,2.767856208128611570e-15,3.684461947759112713e-20
7.282186789860730762e-14,5.264438608126221119e-17,2.744508236102656385e-15,3.710975530695510819e-20
7.261091181826912168e-14,5.186490191886446133e-17,2.688720000843863477e-15,3.613909483070061493e-20
7.239681612039090739e-14,5.170782296443040462e-17,2.741172980712885894e-15,3.598775940014746711e-20
7.217626230934399656e-14,5.217210160754236418e-17,2.827794542494071035e-15,3.674111180815395191e-20
7.195260501660103188e-14,5.159312194260413701e-17,2.805286617031977593e-15,3.602533857909277326e-20
7.172452285485149542e-14,5.168403674453429126e-17,2.772282390917778250e-15,3.629605977914702478e-20
7.148959315937102932e-14,5.144674974267001913e-17,2.846269286408844964e-15,3.603578250401963759e-20
7.124938925487010580e-14,5.107316684312491042e-17,2.886878699109418954e-15,3.561879444192595332e-20
7.100048477946364231e-14,5.129752432634948599e-17,2.954152364234006653e-15,3.605661357469407773e-20
7.074985980579934711e-14,5.119148654073877581e-17,3.048041572997093833e-15,3.598184514296339253e-20
7.049594405078141318e-14,5.149105336533170193e-17,2.939744096797195114e-15,3.658749390480203307e-20
7.024072747274035985e-14,5.048164112244016530e-17,2.733258182042268683e-15,3.533266956342445287e-20
6.997523895518430796e-14,5.046794566045929501e-17,2.685594713994878656e-15,3.545899665215466869e-20
6.969940829666665701e-14,4.985284913474435997e-17,2.699901720375610240e-15,3.472923248816758344e-20
6.942191083099491835e-14,5.028311724460884583e-17,2.763495092738491718e-15,3.545007680129148651e-20
6.914030289959808645e-14,5.000134278304947186e-17,2.745526590203684761e-15,3.519998681784912875e-20
6.885255433139950609e-14,4.965275771020132481e-17,2.801617821094196967e-15,3.485531795882408847e-20
6.855575975835175401e-14,4.982636046283092040e-17,2.716546281132239253e-15,3.528181111796386626e-20
6.824861979851624915e-14,4.934960253960732634e-17,2.713713614001501491e-15,3.473490922289990620e-20
6.793429373178419101e-14,4.931329843983680132e-17,2.710787758892150986e-15,3.484053744856582345e-20
6.761161230526525384e-14,4.913242289047283413e-17,2.664228460157530974e-15,3.478067320177261955e-20
6.727961564477797714e-14,4.889541234615581962e-17,2.618229104363783395e-15,3.456641389792592885e-20
6.693765971689741794e-14,4.877168580242166480e-17,2.577242687404067370e-15,3.463556267186484369e-20
6.658301464002646030e-14,4.802232947429100238e-17,2.482369913995462709e-15,3.378339532352613501e-20
6.621283009645394513e-14,4.779583183233970260e-17,2.412804808863981134e-15,3.365011887597006529e-20
6.583092145634038291e-14,4.703951675899638610e-17,2.367664028835196746e-15,3.279281746867946537e-20
6.544231698288989976e-14,4.746295317235578546e-17,2.490086784540198209e-15,3.356160377426420700e-20
6.505376129600061326e-14,4.689002527164382537e-17,2.395702967217133132e-15,3.298244437960947089e-20
6.465929118999112269e-14,4.707261950297712322e-17,2.600387660937446076e-15,3.337543685602163822e-20
6.423726359022126742e-14,4.669137701084249401e-17,2.520729543302085689e-15,3.305648945020705852e-20
6.380210326089896708e-14,4.650247274334471436e-17,2.450911925134925064e-15,3.302999808482589642e-20
