# Resampled Flux, Resampled Flux Uncertainty, Resampled Sky Flux, Resampled Sensitivity Curve
nan,nan,nan,nan
2.799616482866156144e-20,1.103854442720577538e-21,-1.968705978654466052e-19,4.270018151933914825e-21
1.400292409174946230e-19,2.662072863140113337e-21,-5.242803602293249078e-19,1.141740019399237627e-20
1.211123916750730437e-19,6.610525993254801423e-21,-1.309755577180138673e-18,2.098279964271492153e-20
1.486681599922370830e-19,9.153090303300459854e-21,-1.786992665269276665e-18,2.917864514747906304e-20
8.469081945587426145e-20,1.253037657414740692e-20,-2.682828121883160903e-18,3.369696603934834557e-20
2.183764919941691186e-19,1.318375073549276005e-20,-2.915030371733985172e-18,3.546230704996872738e-20
3.875503195876925498e-19,1.225644694174530251e-20,-2.717954882460795279e-18,3.718736645975281749e-20
6.584004363174678448e-20,1.029665819638665791e-20,-1.548982603560607572e-18,3.994962308863019901e-20
1.694185537145580808e-19,1.009424948715330010e-20,-1.644176626003368222e-18,3.949350070755170667e-20
5.552300099935662520e-19,9.588083468742357548e-21,-2.063183879252137371e-18,3.831281970540358630e-20
2.001960445493126549e-19,1.136843524648598958e-20,-2.172729681420998625e-18,3.805301830287672652e-20
3.989311964983717181e-19,1.116390183391601999e-20,-2.341255330195026758e-18,3.863375630064414905e-20
7.055952163015871200e-19,9.558252306251614906e-21,-2.266344609992152010e-18,3.812188997118275368e-20
3.193361746106549733e-19,1.078958381450917335e-20,-2.099725010778737923e-18,3.843162530512885209e-20
2.638898351847585031e-19,1.049083863083817027e-20,-1.929163840221971353e-18,3.842828290683657981e-20
5.119808024254152769e-19,8.373280615129306795e-21,-1.699063756139304653e-18,3.860299656678780020e-20
5.158488332955961725e-19,5.700747332674848555e-21,-1.230372133179898396e-18,3.813559522638404105e-20
5.802946072955230888e-19,3.510241314200754457e-21,-8.498066288704958972e-19,3.787422418506732117e-20
5.333603684038322446e-19,5.435388951585590053e-21,-2.097022201335789041e-19,3.795562879255330798e-20
9.065894554144062985e-19,7.594252433043707240e-21,-9.495258585360303684e-20,3.792393613244707848e-20
8.150495094300302627e-19,8.073513515183353546e-21,1.451295551879588968e-19,3.838025967258271970e-20
7.243829571820855781e-19,8.546684779292612970e-21,2.655092026702330148e-19,3.843313967402404779e-20
7.955110641826336818e-19,9.238999548727666245e-21,3.017948631741390351e-19,3.839592422348025376e-20
5.478574168754764824e-19,1.002083412164381043e-20,8.213713178092490770e-19,3.809202850851602339e-20
2.925022383474375728e-19,9.568191284547646610e-21,1.007627068493998693e-18,3.767372892724026338e-20
4.428785525869458703e-19,9.041084168009933863e-21,6.728905143582834535e-19,3.752551388847487260e-20
3.384283675601899992e-19,9.613187856949316104e-21,9.705885957584261842e-19,3.731799347804312425e-20
3.425143444256434626e-19,1.018821289818724438e-20,1.117277746492409043e-18,3.760699283657130799e-20
3.764801203089039136e-19,9.390635907994075026e-21,8.505754679863168832e-19,3.793970247694393264e-20
3.902898349535634762e-19,8.781166027143287336e-21,6.719200450526761072e-19,3.777672099347832052e-20
3.404367420686965997e-19,9.247480424603238837e-21,8.536826360146093828e-19,3.764723337695340140e-20
2.756380296121553950e-19,9.814827644998844605e-21,1.083251831544265683e-18,3.774604662841171718e-20
3.557402424270869837e-19,9.620988065467581244e-21,9.254971765224523185e-19,3.805404102938220404e-20
2.503430789661225211e-19,1.017660936061048562e-20,1.260664648142094867e-18,3.739258995994716964e-20
5.708728780871824601e-20,1.129188458649496060e-20,1.830486742243646794e-18,3.729070624977108517e-20
2.747558594628783309e-19,1.075554197999594372e-20,1.397213870288852891e-18,3.753528175849421344e-20
3.437521928778665239e-19,9.273974506845060997e-21,8.955118633128650199e-19,3.697946206802417613e-20
4.322020310298053672e-19,1.042820205940576558e-20,1.101004298005187839e-18,3.774974154778713689e-20
4.331316804401514557e-19,1.095973077028837882e-20,1.201422446895034229e-18,3.808774903527677900e-20
1.825491075606873205e-19,1.113211659906267997e-20,1.565322933688507732e-18,3.837294157397117796e-20
2.519112699843277418e-19,9.874210262621451659e-21,1.127109604455755608e-18,3.761857859698261060e-20
4.021336097695745587e-19,8.718404642681569319e-21,6.487659699878091090e-19,3.734522938052808065e-20
5.746279640058863115e-19,9.756807456319934759e-21,7.362046814239157849e-19,3.694651879924966141e-20
3.690003375209793185e-19,1.084231355149670316e-20,1.271304787405150916e-18,3.742056025375805020e-20
2.524081763684880560e-19,1.040063298261126985e-20,1.272769516127454956e-18,3.766261074190481748e-20
2.497038103967830769e-19,9.825344245633723163e-21,1.114126948449081361e-18,3.727918506653297496e-20
4.967792035473135802e-19,1.112359699414535138e-20,1.236842326928538174e-18,3.734962492745484987e-20
1.906825012858310662e-19,1.140399989298771086e-20,1.728472025763468281e-18,3.692701664866888279e-20
4.128945243519668768e-19,1.016366623395669533e-20,1.095946676179210368e-18,3.621352900258227429e-20
4.235841598748977939e-19,1.127458137878189822e-20,1.387630252496686121e-18,3.743552984544291547e-20
8.031849202697220887e-19,1.097945360349460334e-20,8.287932968693654469e-19,3.743863947947285418e-20
2.442841102690144683e-19,1.079837903629003006e-20,1.474446062674524668e-18,3.678546631488623108e-20
3.452433478964878107e-19,1.168533869974810768e-20,1.602955354269816710e-18,3.699908765958923760e-20
4.666676300539088434e-19,1.081766765312463115e-20,1.154673503564691545e-18,3.724221536468210935e-20
3.144235638081374008e-19,9.651737643537396248e-21,1.015585183812351275e-18,3.732087847611843452e-20
4.096246148963322502e-19,1.072346878344531341e-20,1.274627006610072613e-18,3.635128827468079984e-20
3.396258601966997659e-19,9.949701278373519011e-21,1.060897456864538104e-18,3.709459708707330223e-20
6.986429326760104241e-19,9.293886803415070059e-21,4.852998744652867301e-19,3.648625920180341372e-20
2.743099996196210231e-19,1.007477497600927613e-20,1.203526208858807497e-18,3.700764544165550145e-20
2.105176047931983185e-19,1.128854190177791153e-20,1.673255894795101201e-18,3.685359269736159756e-20
5.031654170194956009e-19,1.097497267095394552e-20,1.231064727788030022e-18,3.597082902788367870e-20
2.111863932543009913e-19,1.093170174750350017e-20,1.588436763607426841e-18,3.626421068687899055e-20
6.583685049714977860e-19,1.029296997248912478e-20,8.325370576751602171e-19,3.655154858730217259e-20
2.444388150977846822e-19,1.118535109624195086e-20,1.608357418240674100e-18,3.604671882154751505e-20
6.152611464737109875e-19,1.004564681749040680e-20,8.166649176248144784e-19,3.625176246208975776e-20
3.516166568343919305e-19,9.026722451014259798e-21,8.420743148125400174e-19,3.583374869235470915e-20
4.449975413277969055e-19,9.917487407335308729e-21,9.664841204487498873e-19,3.577432038741990541e-20
1.302563171150140012e-19,1.015833826030208539e-20,1.439240953716165428e-18,3.606303075084496301e-20
2.019583472971061820e-19,1.023931063242962059e-20,1.377840683023113417e-18,3.622424025949301409e-20
2.329836682594516531e-19,8.886824200638115980e-21,9.364976634060735315e-19,3.606907574903645475e-20
2.834524918858781333e-19,9.177970573223743468e-21,9.766799946593532296e-19,3.527666672298414265e-20
1.582469498928748286e-19,1.009538901620616177e-20,1.425197360616044745e-18,3.515661377346693019e-20
2.164588395611530263e-19,1.004783461043750822e-20,1.344754096227927066e-18,3.502166501429898280e-20
2.323008825683888353e-19,9.120503749708059555e-21,1.038207079773135569e-18,3.537437095259421372e-20
4.875323034221845053e-19,9.968192233044837197e-21,1.009507720655484213e-18,3.500535988731479688e-20
7.699365977630066265e-19,1.034259579686590064e-20,8.030556605147536704e-19,3.504689087408245495e-20
3.157099873877194496e-19,9.661347247931140054e-21,1.109780134877698074e-18,3.501526888739116547e-20
2.532793960563365157e-19,9.663835940348394315e-21,1.179133073036501076e-18,3.475422863174984988e-20
1.646557710752557899e-19,9.620733044833033271e-21,1.286275381569550349e-18,3.480653185158638543e-20
1.052981576303539565e-19,1.011254441415098196e-20,1.512629559277267140e-18,3.466346110981359760e-20
3.641888049809731266e-19,9.805941445072451179e-21,1.101127633973711932e-18,3.453688711062243397e-20
4.110012963166198849e-19,9.076054643607310307e-21,8.587557012147480773e-19,3.412586288915459424e-20
2.439086810087344969e-19,8.732420127542738695e-21,9.744260013745708783e-19,3.357035097440586380e-20
2.882637848108074339e-19,9.505539772077700600e-21,1.193409864436599868e-18,3.318380697111453719e-20
2.297345319230907165e-19,9.752315694503595385e-21,1.346136642107458243e-18,3.318862072047266263e-20
2.259034781270408785e-19,8.752459783457064030e-21,1.000781597809526543e-18,3.326729937122337592e-20
3.803971094089689789e-19,9.133067907878297456e-21,9.260917355539848745e-19,3.317782535045452323e-20
4.570191291223730804e-19,9.584828372908721405e-21,9.755769776367456066e-19,3.318546177857514376e-20
4.224425104280377364e-19,9.423130954791379444e-21,9.749761627193496283e-19,3.298925531386411845e-20
3.692297995189250506e-19,8.818388845785763504e-21,8.851942778872504989e-19,3.269921755083292924e-20
2.310551658795286784e-19,9.093431733664733034e-21,1.154596532515987913e-18,3.232518850718686409e-20
3.360792128337973105e-19,9.549987981963746443e-21,1.156090073547691038e-18,3.223554095878297856e-20
3.099342896620941966e-19,1.003560294537881137e-20,1.351576562108563962e-18,3.181326758734143972e-20
2.913184393784015998e-19,9.212755408893153839e-21,1.150464656368768566e-18,3.132940764076799530e-20
4.138606796858153799e-19,8.523849374729929103e-21,7.630181887727642693e-19,3.160950014837314768e-20
2.874984805409761530e-19,8.927484359142826977e-21,1.047597526170455507e-18,3.169876375528231120e-20
1.118696163252772437e-19,8.273910285879406629e-21,1.092109132180791398e-18,3.133610220167628954e-20
2.822568508811710526e-19,8.550779534873706461e-21,9.567798235163459747e-19,3.118992569100501096e-20
2.686759394526334562e-19,8.788706874299521860e-21,1.041754742122640743e-18,3.111202506043168741e-20
1.352553027497599507e-19,8.306786761525906034e-21,1.087764519286547595e-18,3.061577740070146985e-20
1.817627222911154908e-19,8.265181932634543639e-21,1.030196404708508579e-18,3.026945831681015543e-20
3.554295185661556648e-19,8.480051766941910342e-21,8.683683684870873007e-19,3.028196376945191105e-20
3.401006045254436318e-19,8.286889585826075554e-21,8.430533199795383872e-19,2.978432988251831599e-20
3.778004493293131992e-19,8.082804896879696052e-21,7.455021511764983435e-19,2.983967165060049768e-20
3.059134416569785020e-19,8.585523517399195549e-21,1.027046994965999475e-18,2.953211611040592122e-20
1.954474094382236736e-19,7.932761886914120613e-21,9.658750662333693034e-19,2.900137927325741967e-20
4.839839797579172804e-19,7.905411300022727244e-21,6.046159451124413518e-19,2.901155039372576380e-20
2.874523603401619176e-19,7.789219609478066922e-21,8.334909895258557057e-19,2.852786182604263043e-20
2.387051313885069667e-19,7.917711342314633307e-21,9.550902070748021105e-19,2.768225994454631899e-20
1.437782387291000399e-19,8.419961311703488999e-21,1.274362312691529631e-18,2.724763288721164532e-20
2.402538905844026824e-19,7.643485150912813253e-21,9.333246019824056093e-19,2.689948264114576755e-20
2.350348278245137810e-19,7.367642014165466653e-21,8.374150260654460846e-19,2.693595244745890819e-20
3.837925656193711955e-19,7.163075200728626375e-21,6.283891239090608126e-19,2.651087433528985366e-20
1.511646302624888082e-19,7.556903369293791164e-21,1.052754919312519512e-18,2.603284781781557688e-20
3.390080142507497012e-19,6.432420822623397121e-21,5.144685075669831873e-19,2.569801751512413952e-20
4.149502704708760473e-19,6.310962912040688729e-21,4.208321844794570721e-19,2.513372258283880201e-20
2.350446653663775110e-19,6.492736669939313857e-21,6.960363588549994313e-19,2.494719032927608053e-20
2.139254130958150965e-19,7.089841610195383211e-21,8.569077478618227651e-19,2.523684653200718856e-20
1.420912757586939735e-19,6.472399255565044045e-21,8.055651519983311016e-19,2.379635178636424503e-20
1.146285707803522023e-19,6.200400734550994049e-21,7.409689546796755647e-19,2.407207263520897489e-20
1.104692271416275175e-19,5.722946174604705574e-21,6.547987363446721375e-19,2.329741741265164015e-20
1.055681164850919512e-19,6.814733903431530713e-21,9.962891743843961133e-19,2.269136815709343600e-20
2.216560118903077827e-19,6.404383767200975575e-21,7.460308719066010455e-19,2.246689551276376563e-20
1.536865005172824353e-19,5.807321779959647145e-21,7.004197503282861540e-19,2.174769340402633203e-20
1.421040612122952065e-19,5.338239317377862800e-21,5.743144723315591970e-19,2.149936940672523805e-20
4.407076773092040307e-20,5.696493285763774483e-21,8.291329273189186755e-19,2.081645657628313254e-20
2.380895913621969876e-19,5.352753108284929044e-21,4.963211845705885905e-19,2.049049564597863644e-20
3.675721665405691159e-19,5.868720334981368832e-21,4.978420531571550825e-19,2.021128489429065453e-20
1.122530834457112958e-19,4.687306904167957589e-21,5.031689831218975781e-19,1.908275666709026347e-20
2.646062150866292082e-19,4.847750573552585783e-21,3.930953324556152536e-19,1.813358629073423050e-20
1.072883295755849794e-19,4.506442313607762149e-21,5.614732749662448287e-19,1.653829096404090174e-20
2.163744766919070966e-19,4.505543721623451225e-21,4.023960797342515810e-19,1.656623990584532290e-20
9.179723385477115388e-20,4.839472160468481169e-21,5.685895463614847503e-19,1.911431342091506581e-20
2.775862338633227108e-19,5.061080822856949630e-21,3.923726577674311899e-19,1.984253255996919117e-20
6.953746877386376518e-20,5.087433752014352132e-21,5.839883897825873065e-19,2.151674232808315733e-20
1.492292522862697420e-19,5.933868021241728213e-21,7.016613900184297018e-19,2.257845914455296515e-20
