# Flux, Flux Uncertainty, Sky Flux, Sensitivity Curve
2.418146167238965419e-21,1.834807566333502040e-22,-2.298155183112055896e-20,9.571752403273643892e-22
2.468290078304217433e-20,1.063725576896699847e-21,-1.883820507412397933e-19,4.073757090004647696e-21
1.410919096227562320e-19,2.473622715217356498e-21,-4.866206890183755189e-19,1.096924002720738920e-20
1.186583923579340807e-19,6.451908352171927227e-21,-1.281636934547462686e-18,2.043014613011303754e-20
1.557169902506840647e-19,8.847242099224447379e-21,-1.706265198841009762e-18,2.877593667475210718e-20
7.280089367416831075e-20,1.244496516774785450e-20,-2.655870474797587756e-18,3.351303678817809843e-20
1.874066728659272872e-19,1.326823698306446832e-20,-2.915712479376971402e-18,3.528591203849767816e-20
4.403792254182780824e-19,1.257812311396878420e-20,-2.910140780335166327e-18,3.672676954317195195e-20
6.582222381162223095e-20,1.029743869202156017e-20,-1.547542548795954934e-18,3.999240219846571071e-20
6.593387219754304464e-20,1.029254857095153436e-20,-1.556565074780349162e-18,3.972437375985748216e-20
6.469414209218845002e-19,9.179212153397296361e-21,-2.048454037183483816e-18,3.842815306109994824e-20
1.803623550475926206e-19,1.125933276702080969e-20,-2.123391669080128598e-18,3.784139805624001623e-20
2.726320762813049148e-19,1.176689619163154054e-20,-2.352920554491122102e-18,3.882589169585684308e-20
8.140176163437366756e-19,9.182140055204371861e-21,-2.302917167732474874e-18,3.800229668962437563e-20
3.830300163113502619e-19,1.067721594688923455e-20,-2.157538363339471619e-18,3.847768942561622983e-20
1.469427802016937504e-19,1.109371805424504515e-20,-1.943247715266539838e-18,3.830694841519342221e-20
5.530722660692262891e-19,9.000060284891166338e-21,-1.894337745437018662e-18,3.872831443177390142e-20
4.188147012966291529e-19,6.952191831223318675e-21,-1.256321769812603501e-18,3.831886512324168325e-20
7.181941846005240303e-19,3.091109141650424967e-21,-1.176259335625983966e-18,3.775342236721245969e-20
3.151139514176842068e-19,4.316231779063254807e-21,-2.220386212931678570e-19,3.810652587819822962e-20
9.212607427482406673e-19,7.424523491188123572e-21,-1.877761115909994639e-19,3.768743178470571453e-20
8.824416906551583772e-19,7.873612687362544170e-21,5.782750853262207938e-20,3.831320336059463639e-20
7.121603200991263479e-19,8.378706695566581202e-21,2.784155928855656925e-19,3.848263608264321585e-20
7.417162243369705212e-19,8.784899248201975417e-21,2.472062858701052428e-19,3.836294741780467665e-20
8.664547542265532304e-19,9.837859050155152861e-21,3.737853202385467371e-19,3.843941345566682128e-20
1.567623194170155401e-19,1.024544570820414826e-20,1.370806824070439856e-18,3.766559509607404902e-20
4.477187863742617744e-19,8.793761075629209381e-21,5.923365009293017533e-19,3.768302984038209618e-20
4.377199882327081994e-19,9.304673106973671876e-21,7.587423720421994247e-19,3.735763849021171765e-20
2.397614671350196794e-19,9.919761502432861220e-21,1.181101931317693364e-18,3.727859790325544324e-20
4.377365880623171948e-19,1.043698981699632577e-20,1.058131158702405844e-18,3.791132010383417413e-20
3.235384984777370123e-19,8.486312250695477424e-21,6.711930241433067783e-19,3.796423227630972630e-20
4.440855735608553809e-19,9.018792380750508272e-21,6.725059603147116963e-19,3.762560330071467893e-20
2.625681657478083547e-19,9.419287594448353200e-21,9.897957942258487222e-19,3.766348347083456514e-20
2.847869466138074809e-19,1.009170605252283280e-20,1.148671145594038748e-18,3.780384091639417902e-20
4.019872164468919759e-19,9.314176630304834138e-21,7.800335919031915998e-19,3.821712010826756008e-20
1.583879809511223360e-19,1.069957772301524511e-20,1.552113276620106904e-18,3.689260524662623025e-20
0.000000000000000000e+00,1.162567492235191843e-20,1.987362136255232158e-18,3.751505324916941373e-20
4.184670300986566340e-19,1.030041856971021737e-20,1.088536565584596159e-18,3.754586228900944621e-20
3.075362810611799095e-19,8.776434673416336764e-21,8.019485784828741284e-19,3.670491552252963886e-20
4.881007162411718663e-19,1.116883551466562343e-20,1.235097435297857495e-18,3.821822949336328493e-20
4.103800592736790332e-19,1.087318255530050014e-20,1.187484407637809897e-18,3.803374332262869859e-20
9.571899304461209081e-20,1.123080061237577556e-20,1.709323396482941928e-18,3.850221559396834690e-20
3.065657163097183965e-19,9.399515252670304526e-21,9.233826784533029933e-19,3.730937834861484747e-20
4.327335906387136061e-19,8.500319144708572421e-21,5.608361671935277516e-19,3.735670855884799093e-20
6.160376759838752522e-19,1.012349443518200994e-20,7.873833116399062695e-19,3.682681116463236344e-20
3.035955698057219885e-19,1.103262566230707246e-20,1.399426195738750307e-18,3.757775924844055688e-20
2.401809278775637955e-19,1.024966746121660740e-20,1.242514748485464154e-18,3.768287941014020384e-20
2.517427045085203305e-19,9.734494641642569860e-21,1.086638514250216373e-18,3.719275220143554262e-20
5.434300990989783791e-19,1.138805910085754224e-20,1.265438647901965441e-18,3.737949089919839995e-20
1.315465698326291189e-19,1.140667226721949373e-20,1.806096679378450052e-18,3.685116216679704363e-20
4.539224084101282629e-19,9.982403471611657611e-21,9.923882478091233101e-19,3.612054542437309000e-20
4.197956461931307954e-19,1.143594315531645020e-20,1.436986422172368204e-18,3.759973960411597829e-20
8.433419952375202583e-19,1.093163983718964358e-20,7.650897491201059452e-19,3.742176548163294310e-20
1.931372026670550224e-19,1.078700137472910462e-20,1.535010129581250759e-18,3.673113978734121482e-20
3.553952860353804682e-19,1.174529594169711027e-20,1.607490185632685533e-18,3.701697115942684292e-20
4.720969356038831891e-19,1.077240593549045256e-20,1.132579243335363112e-18,3.725320569318177769e-20
3.094579177245984624e-19,9.616444162770765549e-21,1.011900661265193703e-18,3.732300971163223300e-20
4.112105136789526771e-19,1.074088593132776454e-20,1.278790098070361085e-18,3.633588755874218636e-20
3.331201701932945663e-19,9.961555899518428857e-21,1.071339183543022918e-18,3.710551067546563349e-20
7.129339322939492139e-19,9.269462016629780755e-21,4.617325944638795827e-19,3.646835595964897245e-20
2.787057323551121919e-19,1.001160262842801786e-20,1.177818092053552294e-18,3.701234118263031762e-20
1.883366396997849794e-19,1.131032301825792943e-20,1.706335026399987835e-18,3.691580441008895781e-20
5.331850661204434732e-19,1.097169105557341616e-20,1.192052332510601511e-18,3.594859621384435273e-20
1.576959518684487354e-19,1.101273786622757162e-20,1.680023717462857725e-18,3.622668672792344745e-20
7.176662039433571974e-19,1.016440282442526866e-20,7.212361601262430121e-19,3.661951019714130320e-20
1.836826800742328729e-19,1.132216678436445779e-20,1.723515279104735157e-18,3.600750702435480995e-20
6.638905897875942420e-19,1.024079491000419497e-20,8.133238123309472292e-19,3.631743153088754464e-20
3.212893939433189676e-19,8.865949439731950241e-21,8.368623641036296824e-19,3.585478380212611387e-20
5.140735867719098242e-19,9.887950512496264941e-21,8.699936662619740280e-19,3.572106792170172942e-20
1.139366201416029568e-19,1.005904895087076075e-20,1.428934141195713302e-18,3.602954360181713095e-20
2.007901775173501387e-19,1.058746744709295620e-20,1.483787079584497762e-18,3.620776247586718072e-20
