# Count, Count Uncertainty, Sky Count
1.293256670391161242e+04,5.200652281624159379e+00,3.922702442195134722e+02
1.240362532395901690e+04,5.086387540943620778e+00,3.372296955472350533e+02
1.218813368720323706e+04,5.045279059929022480e+00,3.498502695394342368e+02
1.164718935730587691e+04,4.926863572691152271e+00,3.074230231896553960e+02
1.145168173065314295e+04,4.883471115815053665e+00,2.969582113007161297e+02
1.147800145278469063e+04,4.892133710522077905e+00,3.079525786292729208e+02
1.156180734007015235e+04,4.916522753254697342e+00,3.472026781697784372e+02
1.126696496440794726e+04,4.853378171594556534e+00,3.365822631205057860e+02
1.154722853907308127e+04,4.907168184842133130e+00,3.129424747388405308e+02
1.130843408602828822e+04,4.864478193466079681e+00,3.493756812399194587e+02
1.136736386355264040e+04,4.871133476910183724e+00,3.191174081596960832e+02
1.118392340214812612e+04,4.837367365416438858e+00,3.447277497585434958e+02
1.132960808373052350e+04,4.867719449765096407e+00,3.433545196757000895e+02
1.144669629256680855e+04,4.894517570298996034e+00,3.556958749712184158e+02
1.133080755421645699e+04,4.864850956469359389e+00,3.264252210346362517e+02
1.142347083074596412e+04,4.892792668733014771e+00,3.727088093093048542e+02
1.120838073088729834e+04,4.850585417487391915e+00,3.883964121830899217e+02
1.116969024895450457e+04,4.838531018634780523e+00,3.661124024135094714e+02
1.116224498698260140e+04,4.841114475005539930e+00,3.883231156441689222e+02
1.113577617029169960e+04,4.832151846487633406e+00,3.700226923555724170e+02
1.131978561327167517e+04,4.875339119435918356e+00,3.947533350035491821e+02
1.129665395648327285e+04,4.870872874083112869e+00,3.966353473635311389e+02
1.138542988470583441e+04,4.879906061638495274e+00,3.532146438960801902e+02
1.141029637923313385e+04,4.889043638503758338e+00,3.669493006169107048e+02
1.121645721754574515e+04,4.842811216804253860e+00,3.379270860286806055e+02
1.117392171613530991e+04,4.832720571448039237e+00,3.300730296738809102e+02
1.123331568313380376e+04,4.855364297692227105e+00,3.855646558882837098e+02
1.122324036008423718e+04,4.847206836935097130e+00,3.523443420784737441e+02
1.118032804028181272e+04,4.839105157691358627e+00,3.571462792663828054e+02
1.098499737656709658e+04,4.801313210301714207e+00,3.763414351855910809e+02
1.137622888998557937e+04,4.882449497069774047e+00,3.691250186519022805e+02
1.122660650540720417e+04,4.849507879048066350e+00,3.613075181173123838e+02
1.111302397030759130e+04,4.826270185709355509e+00,3.653003116515311604e+02
1.141580358285087095e+04,4.892517582685806055e+00,3.796603112892750573e+02
1.093792295265640314e+04,4.788482340115761460e+00,3.604472196633819294e+02
1.094102480256352828e+04,4.792970451734837489e+00,3.816308369376660039e+02
1.076264045407157573e+04,4.750222064427205737e+00,3.564392406973033758e+02
1.108503756695007178e+04,4.819112095668569573e+00,3.573457953214261806e+02
1.104025722109276830e+04,4.813624507224731452e+00,3.799431878921878365e+02
1.118071377251028935e+04,4.842108832570522381e+00,3.725173150154529935e+02
1.096191587482586692e+04,4.798801736584849209e+00,3.892913536710522067e+02
1.088438334726064386e+04,4.774839880973218875e+00,3.498074436456504941e+02
1.099840967802239902e+04,4.808488567735369479e+00,3.980854505015001905e+02
1.095014414138605025e+04,4.794101804676665246e+00,3.764156414320704016e+02
1.098064735838446722e+04,4.801057811077305892e+00,3.873558022664436180e+02
1.131994630413220511e+04,4.869544528554071938e+00,3.632692465331512608e+02
1.085482569137887731e+04,4.771852284347390949e+00,3.755020114045084938e+02
1.076323487830306476e+04,4.748665096889054027e+00,3.477525272770715787e+02
1.099876959270708176e+04,4.802005894123992036e+00,3.641065504677758895e+02
1.088723249927047800e+04,4.777818224349084097e+00,3.619903100816440542e+02
1.082410548497681702e+04,4.767603018270968995e+00,3.787943516119607921e+02
1.064995108527231605e+04,4.731505868317235297e+00,3.850511436862913683e+02
1.100295135962339918e+04,4.807196563521460853e+00,3.868866562809297989e+02
1.071150572987206579e+04,4.743062661368777633e+00,3.842934793652633516e+02
1.087813647752767429e+04,4.769752741116819905e+00,3.367286413250639043e+02
1.076144168805913432e+04,4.744429420386479634e+00,3.351599316806612592e+02
1.063314584276690221e+04,4.724944304637954673e+00,3.702643893453222290e+02
1.087786429995689832e+04,4.778494869270980772e+00,3.755119357510841951e+02
1.091696802975853461e+04,4.784285293728005151e+00,3.624984337588247740e+02
1.065462637955953323e+04,4.729558922850619851e+00,3.695308198249711609e+02
1.085045074337328697e+04,4.769722045203368843e+00,3.599068022413371750e+02
1.073671023776483344e+04,4.746626452767236160e+00,3.799619267512526903e+02
1.078703919156191841e+04,4.757532048509029998e+00,3.665027966514761033e+02
1.089128490510216579e+04,4.778345922736230378e+00,3.596943079391310221e+02
1.071526783016531954e+04,4.744339213039812542e+00,3.788485259039646849e+02
1.073077694400111614e+04,4.745679693911219132e+00,3.682512268931991457e+02
1.048155483269676188e+04,4.691549890337656237e+00,3.663312338309756910e+02
1.079031057432235684e+04,4.759569679033673673e+00,3.744895694517902029e+02
1.071369119237274390e+04,4.739330818434880577e+00,3.544733267969148187e+02
1.089402842229902853e+04,4.777320109158301520e+00,3.516003877999689848e+02
1.062544748638853343e+04,4.719881993489252636e+00,3.518015613324088804e+02
1.067200907901830215e+04,4.727892026342217058e+00,3.418902874391444584e+02
1.072287973719255933e+04,4.743837346592814086e+00,3.670272335583471772e+02
1.054487326494324043e+04,4.701802820807395200e+00,3.482920713433931041e+02
1.065894118295306907e+04,4.728485543620396747e+00,3.589746484418884620e+02
1.059934272013235932e+04,4.712269486530069607e+00,3.412664849432002256e+02
1.055077608863968271e+04,4.705026004091124037e+00,3.586735651454181379e+02
1.056426926106351311e+04,4.713796660216950762e+00,3.736793393251635962e+02
1.049447812002038700e+04,4.689968609285045886e+00,3.518789088933147582e+02
1.068418566853375887e+04,4.733006130336516293e+00,3.541152570060193625e+02
1.064021003011291759e+04,4.729058291657421087e+00,3.829852171950950037e+02
1.087648656952640886e+04,4.776006375029125728e+00,3.637171359899087406e+02
1.058088061065664806e+04,4.712112406724006775e+00,3.616413305762503114e+02
1.069888270330894920e+04,4.732871427421924793e+00,3.368847592772893904e+02
1.052147102443446420e+04,4.697159785321551873e+00,3.505006554637695899e+02
1.055813958886052751e+04,4.706025390430236044e+00,3.557917284270700407e+02
1.050326984858817195e+04,4.691022358632150890e+00,3.393821905424161969e+02
1.054612659316764802e+04,4.703768175459659417e+00,3.573774560137975413e+02
1.058560043080303149e+04,4.714111737986353745e+00,3.663531202547383714e+02
1.050830225574208453e+04,4.693186177124632152e+00,3.310148840413264679e+02
1.058377733689958040e+04,4.713287453549713568e+00,3.640114132617657674e+02
1.073776567840744974e+04,4.745806946557758366e+00,3.606070122393444422e+02
1.046144351425521018e+04,4.681988297181607805e+00,3.394450882497960720e+02
1.034185621528400770e+04,4.664891082198686867e+00,3.859205239802395795e+02
1.043672815641077068e+04,4.680633381425888473e+00,3.376068919849844292e+02
1.037842181076997076e+04,4.664779744036751552e+00,3.440967687920711455e+02
1.024884601457233293e+04,4.638139243625881925e+00,3.526815001421525722e+02
1.032855570826843723e+04,4.653775034375852826e+00,3.431822394719514477e+02
1.041013943081067555e+04,4.673299871437819775e+00,3.520269500148392581e+02
1.012320587892621188e+04,4.612147381520279588e+00,3.614749858753341414e+02
1.038864341982696169e+04,4.672430326832277103e+00,3.576111157544217463e+02
1.012247391257050185e+04,4.615342734532432267e+00,3.786850961014280301e+02
1.011637442254239249e+04,4.614602625880826814e+00,3.815772566488082589e+02
1.030947032860264881e+04,4.648274567770877219e+00,3.364770477845601704e+02
1.007212401325412429e+04,4.604757913889115706e+00,3.669033169853602203e+02
1.010083158060789538e+04,4.601416540936581256e+00,3.319959241167449591e+02
1.033986074015908343e+04,4.660732527135497349e+00,3.433210931237734371e+02
1.030536351445033688e+04,4.654439181753826205e+00,3.495856112575716566e+02
1.032614117944543796e+04,4.655038945635970649e+00,3.524739020603810786e+02
1.013034680700615536e+04,4.607185894935616588e+00,3.279676666103288767e+02
1.011259093078515252e+04,4.611517687420512601e+00,3.561796576338300042e+02
1.015081830467490181e+04,4.613866991947875640e+00,3.388958751186741551e+02
1.012494767845785645e+04,4.611661952784132268e+00,3.340428956380563932e+02
1.010203232432355799e+04,4.604060797374700087e+00,3.438716226656912340e+02
1.019554211784809922e+04,4.628823992784590224e+00,3.417567479247056212e+02
9.636611685681373274e+03,4.494649753759490274e+00,3.175576670178757581e+02
1.021100414928623286e+04,4.629200350463045233e+00,3.274259151350485126e+02
9.814156220808270518e+03,4.543378476348387096e+00,3.613246696798021844e+02
9.854220736604094782e+03,4.550683148433805059e+00,3.528602892691147872e+02
9.974662912590825727e+03,4.573432022136688424e+00,3.319279892688309133e+02
9.776223129628597235e+03,4.532256729088924629e+00,3.259080488989651485e+02
9.881182389180761675e+03,4.551865009105865667e+00,3.283322440754838567e+02
9.715784971235270859e+03,4.521667907842218170e+00,3.401122198691032281e+02
9.723734212034645680e+03,4.520898450917331779e+00,3.504313245155765912e+02
9.644372765908834481e+03,4.501541464617536903e+00,3.431822561494547585e+02
9.359883526046727638e+03,4.432545358918703826e+00,3.226723083696687127e+02
9.497341692519899880e+03,4.468156472181521899e+00,3.432192263497690305e+02
9.423092375030419134e+03,4.450525942262580692e+00,3.398733073025192652e+02
9.378569000996290924e+03,4.438276311053327206e+00,3.085554556861724791e+02
9.202902720905212846e+03,4.401265192639892909e+00,3.468871852809040774e+02
9.024059896796565226e+03,4.361688020567333623e+00,3.567914377185099966e+02
9.243164223595362273e+03,4.408075046659355678e+00,3.345642591865171767e+02
8.870054347968251022e+03,4.318231428090991031e+00,3.212357933554663987e+02
8.717717751800184487e+03,4.284380905573633491e+00,3.320568792968552998e+02
8.536567496899917387e+03,4.230041738358550241e+00,2.798447552619485350e+02
8.399188720181471581e+03,4.205843589514341119e+00,3.219943406573375455e+02
8.481854116852178777e+03,4.219054783646903672e+00,2.901167792570461188e+02
8.501291892883891705e+03,4.232875299405570502e+00,3.332147566204059217e+02
8.692932697430422195e+03,4.268636768634793910e+00,2.851309002102237855e+02
8.763191553456645124e+03,4.290602069820077524e+00,3.198311013603016590e+02
8.967390941722589560e+03,4.341622315317009928e+00,3.236298616108977626e+02
9.008023444197946446e+03,4.348742702821096984e+00,3.118845365926304112e+02
9.049363022345192803e+03,4.368635293994731938e+00,3.618376148531165200e+02
9.072119280902514220e+03,4.367389381192533726e+00,3.298566211163202979e+02
9.162736075759785308e+03,4.383722971213995123e+00,3.164453233031103423e+02
9.368727444156278580e+03,4.430440800561206593e+00,3.120527040814745874e+02
9.699737869110833344e+03,4.509203017783495859e+00,3.188367439691385812e+02
9.559755509853104741e+03,4.479804557812805399e+00,3.303654078652112389e+02
9.434884756413837749e+03,4.454694729314192969e+00,3.471281250514313115e+02
9.316098985822656687e+03,4.421706624573199740e+00,3.187226454282438795e+02
9.554107639901403672e+03,4.479028186583114746e+00,3.326336222658532051e+02
9.499314623618987753e+03,4.462078786434307887e+00,3.209629281537721681e+02
9.677786806451797020e+03,4.502228545509246338e+00,3.087837304986314848e+02
9.478497880109347534e+03,4.461635811037286459e+00,3.321227158612057337e+02
9.539843655535360085e+03,4.473193455909812322e+00,3.201623958824742999e+02
9.829203009725482843e+03,4.537877836607301596e+00,3.162454161435583160e+02
9.791403234836372576e+03,4.532300681657462249e+00,3.312741092864027905e+02
9.590202362567570162e+03,4.489798856391806758e+00,3.457360835604433760e+02
9.490315065159704318e+03,4.465259999461050455e+00,3.366487943650537886e+02
9.692870107696035120e+03,4.508706482011109351e+00,3.327303218517085384e+02
9.972162792714023453e+03,4.575925773636668303e+00,3.472131390186858653e+02
9.569128595598083848e+03,4.487571627873539803e+00,3.585510206122903583e+02
9.818579427239892539e+03,4.538949840206232267e+00,3.339185780244497437e+02
9.714545940913216327e+03,4.509784624374647777e+00,3.053201294979518252e+02
9.851583319029976337e+03,4.548861294037431335e+00,3.462865339972781271e+02
9.571620168830673720e+03,4.478551363591855683e+00,3.103933071997120123e+02
1.016879971362841388e+04,4.616921404310698307e+00,3.338698322679918533e+02
9.944569382271110953e+03,4.567659272134281245e+00,3.363472854518172426e+02
9.977237231274082660e+03,4.574866735474645729e+00,3.361530980454277255e+02
9.840163763625352658e+03,4.546159175275009900e+00,3.460073633705964085e+02
9.672825221604312901e+03,4.505817046569825735e+00,3.322663575169668775e+02
9.925379088579693416e+03,4.559249274352785264e+00,3.156476212421475225e+02
1.002295083202755086e+04,4.582607413261468032e+00,3.237054238857464270e+02
9.861082308847184322e+03,4.548769665938806384e+00,3.353271784109184637e+02
9.693184833688899744e+03,4.513406607770962253e+00,3.472036437543532656e+02
9.846322572384389787e+03,4.541865973644545917e+00,3.174396010095052247e+02
9.996669305966548563e+03,4.572055201483555820e+00,3.002041111921660104e+02
9.824371271270059879e+03,4.539958291254784228e+00,3.325850370538701100e+02
9.900326279560094918e+03,4.552913491536952684e+00,3.118427972838680375e+02
9.825417085993560249e+03,4.540480146397710470e+00,3.335733352423999349e+02
1.002422230068476711e+04,4.582155072983944422e+00,3.204361275357210843e+02
9.789218544236666276e+03,4.532252178225308015e+00,3.331866964264967237e+02
9.746147514630571095e+03,4.523969649296908813e+00,3.406346610843028770e+02
1.000303445295004531e+04,4.584463884426991598e+00,3.558802600998931212e+02
9.726583759052296955e+03,4.522354429597863046e+00,3.539471603226328398e+02
9.745360135389526477e+03,4.521242888957728745e+00,3.277239512573094089e+02
9.871972341359271013e+03,4.550234057484970229e+00,3.301476395424033399e+02
9.752624608149953929e+03,4.521496035919226664e+00,3.208842502951442270e+02
9.853318503336589856e+03,4.544061482787659756e+00,3.205448694396037013e+02
9.788888600629015855e+03,4.530327575128821671e+00,3.241755025505351568e+02
9.871549385328171411e+03,4.552453078393511987e+00,3.419506386263065565e+02
9.839527050449771195e+03,4.539964578582403654e+00,3.151111235404587774e+02
9.967480392640309219e+03,4.569716800846390647e+00,3.214213881454749071e+02
9.675264586875624445e+03,4.509739558916305846e+00,3.493081973810252521e+02
9.839103366190289307e+03,4.541895003604328629e+00,3.262233464620071004e+02
9.882927867737671477e+03,4.553669919200113547e+00,3.355649689330855381e+02
9.595940572354129472e+03,4.490688261918023727e+00,3.443269665059111730e+02
9.835508616438359240e+03,4.542082565453941179e+00,3.405881410808761416e+02
9.667262918201957291e+03,4.504134751991386132e+00,3.297484996093622840e+02
9.727575665482689146e+03,4.518304949920810998e+00,3.328545938988239641e+02
9.773551646970732691e+03,4.527756446298313087e+00,3.283452106445681125e+02
9.680279066285807858e+03,4.510160266220331060e+00,3.459011135078894768e+02
9.722197002332690317e+03,4.509812266458653518e+00,2.964145360755553611e+02
9.869738099581390998e+03,4.544866534621786691e+00,3.062533449641075549e+02
9.610864856591460921e+03,4.492971783408274966e+00,3.380563355893211224e+02
9.617742444119452557e+03,4.494299932930704067e+00,3.373615091837001501e+02
9.521797325247702247e+03,4.470518268020937214e+00,3.267910922691343671e+02
9.642172220644506524e+03,4.501247101943121720e+00,3.443386113713023633e+02
9.714595055025880356e+03,4.515326569490197173e+00,3.322684883566873282e+02
9.680598074855441155e+03,4.505221717756732858e+00,3.211295608322052431e+02
9.459641248925247055e+03,4.455922728162130753e+00,3.249889145341624044e+02
9.745831140989583218e+03,4.524870065474408065e+00,3.452009308237637129e+02
9.318753740841992112e+03,4.417219843304802218e+00,2.940811762298197323e+02
9.768051874845281418e+03,4.524124290307830698e+00,3.253272345949001192e+02
9.470794841599212305e+03,4.461523867128283527e+00,3.405200016478166845e+02
9.622203192002376454e+03,4.492399718913467233e+00,3.297937115601299070e+02
9.634008418882003753e+03,4.493071383175987421e+00,3.141767713682116323e+02
9.793198838144224283e+03,4.532304117237372587e+00,3.307772821744236467e+02
9.577418343575936888e+03,4.478356665949851489e+00,3.089096035992430984e+02
9.520389655682938610e+03,4.465650202061939744e+00,3.132766579166864176e+02
9.599964321205738088e+03,4.486879251761514809e+00,3.223004374751587875e+02
9.379746660023683944e+03,4.435031659098128465e+00,3.192817635036676620e+02
9.521322753870550514e+03,4.466265021930271750e+00,3.086766890874923206e+02
9.354653858610787211e+03,4.429681352913775960e+00,3.214164864068179668e+02
9.435391053200628448e+03,4.447850143948401502e+00,3.156900176021729294e+02
9.655476077888324653e+03,4.493163328950646296e+00,2.903430031314255757e+02
9.289969757806469715e+03,4.413736281343938472e+00,3.101893806906682585e+02
9.391518978428586706e+03,4.437166109950235970e+00,3.115867138297248289e+02
9.417996910158541141e+03,4.444582638990211443e+00,3.188365708280660442e+02
9.352574355313598062e+03,4.427355631085151622e+00,3.059666840208599865e+02
