# Flux, Flux Uncertainty, Sky Flux, Sensitivity Curve
5.070561532389554958e-15,1.152728547491444451e-14,2.260787419265778433e-16,1.817078381544257770e-15
1.019426163379661223e-14,1.163420666765164311e-14,-1.247535288156751776e-17,1.832145023401191257e-15
4.685452803389876446e-15,1.155862300824959527e-14,3.248116614076307710e-17,1.847343238635236285e-15
5.108747177265637463e-15,1.170941058966116549e-14,9.453128066015813369e-17,1.862674220595705534e-15
1.050894803919306099e-20,1.184844827393471177e-14,4.118705082218965071e-16,1.878139173774119557e-15
3.381908849100778217e-15,1.198364134105652355e-14,2.939712197697668028e-16,1.893739313910604791e-15
4.652445383975239450e-16,1.213780611276535962e-14,5.186979248451681071e-16,1.909475868101285926e-15
3.834226241051269344e-16,1.185496644027181473e-14,1.194483475847870568e-17,1.925350074906779127e-15
7.463875822781785524e-15,1.235999457714966083e-14,1.981241168539823800e-16,1.941363184461717087e-15
4.216290767190429667e-15,1.215513242097814761e-14,-4.125097930370542704e-17,1.957516458585298812e-15
4.364313948879075385e-15,1.239871374328359643e-14,1.316207992882794222e-16,1.973811170892986410e-15
1.647910502244428530e-14,1.277595149992706684e-14,-1.040143006303411580e-16,1.990248606909242777e-15
3.024614728389119597e-15,1.263818823462949165e-14,2.475271756142412356e-16,2.006830064181347664e-15
9.056565448422642239e-15,1.305604336454880472e-14,3.862908262996716236e-16,2.023556852394379280e-15
1.129849970029126336e-14,1.282296029915135720e-14,-1.908387496915181262e-16,2.040430293487260461e-15
6.876877667733430904e-15,1.277045604303872886e-14,-1.865029663024261000e-16,2.057451721769944356e-15
7.465413792858506183e-15,1.324058626482282651e-14,2.932988103129653002e-16,2.074622484041773145e-15
1.949348289472255373e-14,1.346781518134399542e-14,-1.519847347601024850e-16,2.091943939710935242e-15
9.600217257839557810e-15,1.333127700411855809e-14,1.021536287202075026e-17,2.109417460915120393e-15
2.512435248679376957e-15,1.312741363469894168e-14,-1.985466954792465538e-16,2.127044432643355292e-15
9.756009089990536733e-15,1.337226864366584225e-14,-2.426640527925031085e-16,2.144826252858966097e-15
6.340570355935936466e-15,1.355309512680357285e-14,2.120663398542834437e-17,2.162764332623847289e-15
1.141858045754517390e-14,1.405214497312396757e-14,3.061456183287386672e-16,2.180860096223776966e-15
1.576477587867905449e-14,1.405677757117983936e-14,-7.034696154021602695e-17,2.199114981295160357e-15
9.673478744546681661e-16,1.390914642277672084e-14,3.279807720600959225e-16,2.217530438952777568e-15
1.469932018621879479e-14,1.433887407399514610e-14,6.446160923167809648e-17,2.236107933918989921e-15
9.757289806771587997e-15,1.432124401346315700e-14,1.351880424155122241e-16,2.254848944654029805e-15
1.038333019863546194e-21,1.429736373626045318e-14,4.345060981130344559e-16,2.273754963487682068e-15
3.225478611115414726e-14,1.525199165326057754e-14,-3.871350362486898099e-17,2.292827496752179073e-15
6.424008940549025622e-17,1.433979513579521134e-14,1.568505868394382663e-16,2.312068064916401325e-15
1.220211001123784561e-14,1.481794397205342664e-14,3.293033553434390225e-17,2.331478202721423100e-15
6.632583764521043399e-15,1.454834404461830740e-14,-2.296910160852980757e-16,2.351059459317319068e-15
6.314786057871719666e-16,1.471091293524581391e-14,-2.072809823121009087e-16,2.370813398401353793e-15
2.352871622180406429e-15,1.471284022474879851e-14,-1.376723779004755850e-16,2.390741598357478769e-15
5.207458732044384163e-15,1.537904650514563037e-14,4.931167096029485716e-16,2.410845652397224945e-15
3.047415356546224344e-15,1.521290044926246462e-14,1.898894592003031177e-16,2.431127168701953678e-15
2.270833534265874226e-15,1.512684901291841798e-14,-3.153905886069808991e-17,2.451587770566467677e-15
3.040514176848042252e-14,1.611112463816101982e-14,-2.929634395885153149e-16,2.472229096544068715e-15
2.468019279575081838e-14,1.631509517788936131e-14,1.201433733284321897e-16,2.493052800592971795e-15
1.679751571695065584e-14,1.631332364370465482e-14,3.195315338052802241e-16,2.514060552224255221e-15
1.888412761383057463e-16,1.612948565223779892e-14,7.260347672183848567e-16,2.535254036651073244e-15
2.708854922921822099e-16,1.616914073176430058e-14,5.951189411814211544e-16,2.556634954939523741e-15
1.334275829473514883e-14,1.633901622491804296e-14,-1.003431516258458330e-17,2.578205024160818297e-15
1.078729594749196616e-15,1.605432751037377842e-14,4.007355207244066652e-17,2.599965977545085232e-15
2.382763417942410023e-15,1.658109359988180886e-14,5.049147911588501590e-16,2.621919564636512117e-15
1.745945292435465617e-15,1.628206437754125797e-14,-1.283222558629863886e-16,2.644067551450174082e-15
5.018298747718342641e-15,1.684436290945557170e-14,3.505034452937159861e-16,2.666411720630241842e-15
1.011243654020405517e-14,1.704759465857203055e-14,1.979530529428868102e-16,2.688953871609827398e-15
3.379993777333680151e-14,1.762852763873376440e-14,-3.815094965852782134e-16,2.711695820772352244e-15
5.709294302184782761e-17,1.710080315311506020e-14,4.094895918482427733e-16,2.734639401614494078e-15
1.811959991558808914e-14,1.793866930084185993e-14,4.195939879282853574e-16,2.757786464910729381e-15
3.317038516774084059e-17,1.721652579593929007e-14,1.368244595699200438e-16,2.781138878879491982e-15
2.293494857787970787e-14,1.793787218067609337e-14,-1.891699801690443663e-16,2.804698529350940104e-15
4.803464431241071781e-14,1.879650593519180183e-14,-4.701426973160833818e-16,2.828467319936319674e-15
1.198726656240652537e-14,1.837650322055196729e-14,5.544408989241015312e-16,2.852447172199103751e-15
