# Resampled ADU, ADU Uncertainty, Sky ADU
5.865221859462459858e-02,6.148104526612778287e+00,-2.002009097905105978e-02
6.218368605237482860e-02,6.148305450838119413e+00,-1.510328228446830047e-02
4.955461001191802106e-02,6.148441064894353936e+00,8.131257629780999641e-02
5.086841910699202440e-02,6.148510717762448508e+00,8.677579142927306644e-02
1.075939476114591981e-01,6.149589608261343265e+00,-9.055239292088981817e-02
3.845071274254167198e-02,6.148583726620573842e+00,1.696964956979681582e-01
2.781287925620033741e-02,6.147965015290830060e+00,1.380763196082457345e-01
6.497237791236319671e-02,6.148044337400884629e+00,-7.624896836360403607e-02
9.782646050127106769e-04,6.146907420636185115e+00,1.360263170921872933e-01
1.299326206873251469e-02,6.146773626996760775e+00,4.062678806808469462e-02
3.771131260358490112e-02,6.147183270207105643e+00,-4.862458168011380560e-02
4.524840804151328277e-02,6.147389615742341107e+00,-5.709261105594148900e-02
3.691941918811880025e-02,6.148387997647588143e+00,1.563454446775061624e-01
5.225665224467247044e-02,6.148545466185681541e+00,8.787894950789035264e-02
4.015615762441213793e-02,6.147052305123354543e+00,-7.639535516379261648e-02
4.278682794401557354e-03,6.148316029195903809e+00,3.341104198135374515e-01
4.258289792181927519e-02,6.147681517248808625e+00,5.504072435580530456e-03
6.066140024442914780e-02,6.148363675284216789e+00,2.204303539259377942e-03
3.386838667081739501e-02,6.148061091458526306e+00,1.218258073817932857e-01
9.838222843632272313e-03,6.147585190211267481e+00,1.917525258285250611e-01
1.427434334391629311e-02,6.147149100149549739e+00,9.575607014625159286e-02
5.917022828722515171e-02,6.148140664135294919e+00,-1.630110299890746156e-02
4.285794373997466739e-02,6.147273328597346875e+00,-5.263630236279575464e-02
4.391965491611303507e-02,6.147628352468671231e+00,4.888325776713816750e-04
5.190197332833323095e-03,6.148092347068921271e+00,2.933303044434254492e-01
3.273392846548491691e-02,6.147092850347074311e+00,-2.627635875876144222e-02
1.652652963568293498e-02,6.148079464372759873e+00,2.303097853478643653e-01
1.357555369147287264e-02,6.147468342303640476e+00,1.499881025895062892e-01
6.654190208680607621e-02,6.148562826795147984e+00,4.411778133496023144e-03
4.606423827448555969e-02,6.147536599022704884e+00,-5.297053314946064545e-02
2.180692849405327458e-03,6.147581702576139229e+00,2.229695141015403115e-01
5.570531722972655447e-02,6.148216002714558925e+00,1.395647815493219514e-02
4.201231243516033442e-02,6.147699483701339673e+00,2.671705530818226093e-02
2.094643682658134734e-02,6.147187356098236855e+00,5.479119537487243258e-02
4.280810770178619142e-03,6.147422403994119655e+00,2.034092355122686935e-01
5.823007487696523626e-03,6.146755387717516506e+00,8.964191939713354873e-02
8.119059520661031301e-03,6.147161972298725630e+00,1.394094078149953064e-01
1.486678977173469876e-02,6.147087900153973550e+00,8.752064856837499240e-02
5.622254490444431041e-02,6.149175248448333519e+00,1.640439636998272110e-01
3.600284790561538578e-02,6.148052071812308839e+00,1.015036038487010100e-01
2.731765037457368692e-02,6.147979635582876412e+00,1.446598059610356701e-01
1.615504349375789309e-02,6.147103965474095766e+00,7.796338781773895499e-02
1.119837813076038080e-01,6.149849294241339415e+00,-8.015747685189475447e-02
