# Flux, Flux Uncertainty, Sky Flux, Sensitivity Curve
9.096085575288269828e-20,6.901802241595701473e-21,-8.644728136822241867e-19,3.600505219461543994e-20
2.297505638463527061e-19,9.901249177232332034e-21,-1.753476333951284341e-18,3.791888144057471200e-20
5.234851881850454395e-19,9.177739928792559212e-21,-1.805480722790039103e-18,4.069853966285425866e-20
2.311389127459754581e-19,1.256790229518041109e-20,-2.496546276244721614e-18,3.979660999882050267e-20
2.093744954988865180e-19,1.189585573224557614e-20,-2.294216030116689811e-18,3.869164960152869943e-20
8.279720247140132912e-20,1.415378642678904786e-20,-3.020548709523033418e-18,3.811472019562406457e-20
2.070489631468093526e-19,1.465889484146066662e-20,-3.221311367717971429e-18,3.898426555220468944e-20
4.626178750790939810e-19,1.321330401528509934e-20,-3.057099577531054694e-18,3.858142960409640146e-20
6.330187773355262758e-20,9.903147710667384921e-21,-1.488286835943314449e-18,3.846108514175320223e-20
6.436832298065724201e-20,1.004815990063751087e-20,-1.519605631134250322e-18,3.878114897784109083e-20
6.517984528143238876e-19,9.248126779566983538e-21,-2.063833183219022142e-18,3.871665949916251005e-20
1.860376526529609583e-19,1.161361991454589654e-20,-2.190206496662135386e-18,3.903211879015203438e-20
2.697076217680652615e-19,1.164067570743974804e-20,-2.327681377836882471e-18,3.840941629153447335e-20
8.154880596595857145e-19,9.198726694360916922e-21,-2.307077162661646375e-18,3.807094412677096201e-20
3.822752905304345299e-19,1.065617746478507712e-20,-2.153287130389615052e-18,3.840187264112700893e-20
1.457081635268393438e-19,1.100050837577629289e-20,-1.926920502528713022e-18,3.798509253897228815e-20
5.501299523074481352e-19,8.952180463649591925e-21,-1.884259973760871533e-18,3.852228194829223217e-20
4.241674662633349420e-19,7.041046039924158535e-21,-1.272378501191762527e-18,3.880860886471158840e-20
7.354389176570320910e-19,3.165330505648162220e-21,-1.204502781038143916e-18,3.865992885898293783e-20
3.207248513996818050e-19,4.393086341365202589e-21,-2.259922275699183671e-19,3.878504837585992605e-20
9.370476379711860908e-19,7.551751504927241903e-21,-1.909938779208834716e-19,3.833325061666004945e-20
8.729484799821106520e-19,7.788909227869805371e-21,5.720540655465448603e-20,3.790103413183640983e-20
7.015518024809462297e-19,8.253895392424740869e-21,2.742682448251015938e-19,3.790938914462241877e-20
7.260715067281184711e-19,8.599602953674788606e-21,2.419920645726971372e-19,3.755377342470333929e-20
8.481194406861173134e-19,9.629677111777739517e-21,3.658755349786069388e-19,3.762598529385906209e-20
1.590424524368137933e-19,1.039446735542590313e-20,1.390745428672308959e-18,3.821344720369977667e-20
4.544350979162901233e-19,8.925677896650691398e-21,6.012222493031271384e-19,3.824831987501555940e-20
4.442164912128062974e-19,9.442770151187601059e-21,7.700033887049302283e-19,3.791208886100918427e-20
2.439556949292773380e-19,1.009329121887591715e-20,1.201763343709678697e-18,3.793072492485370197e-20
4.377542344444962859e-19,1.043741056115190440e-20,1.058173814919252525e-18,3.791284841483606843e-20
3.285826513755450459e-19,8.618618782166863191e-21,6.816573127941177580e-19,3.855611668311327435e-20
4.447910965101190546e-19,9.033120621472770172e-21,6.735743768919812045e-19,3.768537945240474979e-20
2.595922166243827965e-19,9.312529333864259990e-21,9.785774429157896093e-19,3.723660532930145323e-20
2.863517031140197277e-19,1.014715474085520384e-20,1.154982497511835532e-18,3.801155340641618700e-20
3.933646757608998313e-19,9.114389513537325851e-21,7.633020365018161837e-19,3.739737097308947508e-20
1.595968742655456878e-19,1.078124205069234039e-20,1.563959752293742430e-18,3.717418736899742641e-20
0.000000000000000000e+00,1.192061616038143792e-20,2.037781148725050100e-18,3.846680326144439618e-20
4.264951446633470996e-19,1.049802778237006162e-20,1.109419683316254778e-18,3.826616391902124552e-20
3.250471760559205857e-19,9.276158561160890917e-21,8.476109546439538807e-19,3.879486705373769160e-20
4.803573774965740033e-19,1.099165061430580008e-20,1.215503573814216827e-18,3.761192696739102423e-20
4.062402781769983452e-19,1.076349741201440016e-20,1.175505449615232729e-18,3.765007124089623275e-20
9.218083839237120248e-20,1.081566555744945654e-20,1.646140005861275400e-18,3.707902058436467417e-20
3.076429600060110421e-19,9.432544283691881068e-21,9.266273601535382564e-19,3.744048006841067240e-20
4.400875899801770344e-19,8.644776017816457504e-21,5.703671786366711575e-19,3.799155922929287848e-20
6.295866969156158829e-19,1.034614873596901458e-20,8.047008774100094487e-19,3.763677337111910224e-20
3.022470400301365882e-19,1.098362025614113561e-20,1.393210137003454768e-18,3.741084400893713250e-20
