# Resampled Flux, Resampled Flux Uncertainty, Resampled Sky Flux, Resampled Sensitivity Curve
nan,nan,nan,nan
2.384282036338630909e-19,9.879874943074450772e-21,-1.755012670890548056e-18,3.800099934832780619e-20
5.091140540895767169e-19,9.344393250780666423e-21,-1.839452066268045842e-18,4.065420267882036521e-20
2.296435796504290547e-19,1.252172906408050193e-20,-2.482645094796559648e-18,3.972069324752041307e-20
1.982122699394075605e-19,1.209497147494590716e-20,-2.358267717467863481e-18,3.864077305008273460e-20
9.616632093393181375e-20,1.420813458407437291e-20,-3.042150172115360596e-18,3.820828067973695214e-20
2.394912456835107568e-19,1.447538947822744963e-20,-3.200466088639140808e-18,3.893312898185402504e-20
4.042305126498566337e-19,1.272929812235841140e-20,-2.827710224899070369e-18,3.856383302448052589e-20
6.347829784935566034e-20,9.927136815984174890e-21,-1.493467847804352394e-18,3.851403272549487673e-20
1.727907988991251657e-19,9.900497110804434019e-21,-1.620054170736374386e-18,3.876924610021545277e-20
5.569478829580899869e-19,9.729851243639585937e-21,-2.089568669740316096e-18,3.878090168851470714e-20
2.046672222397515970e-19,1.161964403265867340e-20,-2.220816019916021572e-18,3.889347072260099478e-20
4.015668523974413912e-19,1.105070674602977713e-20,-2.322703449402465583e-18,3.832764223710409683e-20
7.026477303543656673e-19,9.578353604277275412e-21,-2.267018976195164536e-18,3.815714214584479728e-20
3.162062324575729546e-19,1.075234306159774889e-20,-2.090066893193799837e-18,3.828547325325916894e-20
2.662361783203363285e-19,1.039005438011220746e-20,-1.914206576165022003e-18,3.814518869320929396e-20
5.102373246075551102e-19,8.346919512992994392e-21,-1.690475613446537254e-18,3.861296238368135252e-20
5.285409609317571093e-19,5.741466612251443532e-21,-1.249618861385898885e-18,3.875875446362297117e-20
5.886887873535190256e-19,3.599782441408083361e-21,-8.582484267531939387e-19,3.870420347346832426e-20
5.502052895173622813e-19,5.569177638643850615e-21,-2.129610095363717489e-19,3.861682686923914782e-20
9.120007611613950205e-19,7.644421369202921676e-21,-9.400950094050847199e-20,3.816436114306690566e-20
8.028299913273197986e-19,7.979135360484065041e-21,1.460059503256365015e-19,3.790445217282639750e-20
7.120311312888914524e-19,8.401645266126820683e-21,2.604739224254560812e-19,3.775740468262647880e-20
7.804563392339107447e-19,9.058606303754050956e-21,2.971948162274712243e-19,3.758595119520387043e-20
5.285561671694145764e-19,9.984352827237012101e-21,8.411646300179892210e-19,3.789842401141373300e-20
3.013756386171137582e-19,9.686739906233064322e-21,1.010318388925227898e-18,3.823025039259073809e-20
4.493271447105673997e-19,9.184155702466989051e-21,6.855905185877306110e-19,3.808024879294996212e-20
3.405160072553768422e-19,9.779627642996799080e-21,9.935804298350365496e-19,3.792173912144758961e-20
3.477778576421289226e-19,1.027764355938264935e-20,1.124839258217431621e-18,3.792114808316835138e-20
3.773219988496666517e-19,9.430613277502154886e-21,8.497520505541028960e-19,3.826893136652006515e-20
3.949747898955883562e-19,8.855431722053818976e-21,6.770393747480332598e-19,3.805864761562154985e-20
3.357048756048329561e-19,9.197698509533459266e-21,8.532279031853941322e-19,3.742104160565520926e-20
2.758261497314261523e-19,9.818863901673586005e-21,1.085595485177757828e-18,3.770673599680078992e-20
3.531530549119040256e-19,9.502465488998457338e-21,9.104814466474138115e-19,3.762815861060836974e-20
2.433447399536008501e-19,1.018408820182823002e-20,1.277122239106196293e-18,3.725414342102732458e-20
5.439127180891640144e-20,1.153231277300412760e-20,1.876300866101875421e-18,3.802627444360784592e-20
2.885584584836562833e-19,1.095812006974070059e-20,1.409669535437058746e-18,3.833105451943585561e-20
3.561001189239309125e-19,9.650169353483558626e-21,9.277498830562889843e-19,3.863303248512233116e-20
