# Resampled ADU, ADU Uncertainty, Sky ADU
1.834001319993271027e+06,1.372140807273746759e+03,6.939753105890947336e+04
1.782009104147084756e+06,1.353828096692122244e+03,7.282396979859076964e+04
1.826620678328757640e+06,1.371069768685318422e+03,7.630011883752842550e+04
1.826054398788557388e+06,1.371493605295457655e+03,7.749773530490558187e+04
1.776164431998202112e+06,1.361637604286874875e+03,7.563763946442111046e+04
1.851552050577003974e+06,1.450296178381472600e+03,7.576717011972606997e+04
1.866348022364900913e+06,1.385599573133611329e+03,7.478049984287811094e+04
1.923503377670593327e+06,1.406457858999879818e+03,7.793806457280584436e+04
1.914143396310741315e+06,1.403953002395963495e+03,8.040319759608576715e+04
1.837487365063845878e+06,1.376461874385349120e+03,8.182432958059915109e+04
1.886249440685271518e+06,1.394670929471845511e+03,8.481296279261837481e+04
1.863041296544111101e+06,1.385758868367231116e+03,8.135462596574262716e+04
1.827593068892540876e+06,1.371979876654847430e+03,7.757223196433154226e+04
1.863704224953905214e+06,1.384340583316797847e+03,7.566895096318308788e+04
1.937796257547294488e+06,1.410524487574858540e+03,7.363469248904216511e+04
1.900544752316798782e+06,1.397196312511980523e+03,7.358907562167105789e+04
1.891736053041457897e+06,1.393936415694305424e+03,7.320082938507992367e+04
1.920559157465843949e+06,1.404331750474678984e+03,7.272324213010835228e+04
1.899067512741482584e+06,1.396416688422897096e+03,7.171059532028238755e+04
1.890299103146913694e+06,1.393315026862503601e+03,7.270660446888327715e+04
1.905320908256432507e+06,1.398831409680145498e+03,7.318187148992727452e+04
1.923508561438945355e+06,1.405434789970633119e+03,7.330447022959070455e+04
1.941110367022367660e+06,1.412203102605050390e+03,7.471494543280100334e+04
1.921541872336669592e+06,1.405404134142620933e+03,7.606964438726606022e+04
1.917996903044468258e+06,1.403933107996288527e+03,7.569325121740101895e+04
1.923552391796190524e+06,1.405804081507907085e+03,7.518842481507830962e+04
1.959899316932670539e+06,1.418445555654609052e+03,7.361029434839345049e+04
1.942621898818883346e+06,1.412158433623622614e+03,7.261831719789408089e+04
1.888735817177939694e+06,1.393103854646521540e+03,7.357837193211559497e+04
1.949889624568769243e+06,1.415525398148228078e+03,7.647489414765486435e+04
1.983556070399448276e+06,1.427168889925516623e+03,7.492300027978760772e+04
1.970041910133433063e+06,1.422776221301176747e+03,7.540247825201267551e+04
1.957080895736126229e+06,1.417710589137924217e+03,7.353376868654188002e+04
1.936219041765677510e+06,1.409223353643786595e+03,7.012571671446047549e+04
1.949930860974530457e+06,1.414066937944397750e+03,6.894728068397002062e+04
2.005726069886317942e+06,1.433678063970291078e+03,7.008012613717875502e+04
1.952120138130350970e+06,1.415302513710278163e+03,7.106215222516312497e+04
1.938383811487620696e+06,1.410923103345406162e+03,7.380992433511526906e+04
1.903825610995374387e+06,1.398905372902525869e+03,7.592920471414027270e+04
1.904475026260247920e+06,1.399605484570344970e+03,7.710370631036866689e+04
1.934290058024680475e+06,1.409925447586614609e+03,7.663952884672801883e+04
1.860341247616726439e+06,1.383017690433353209e+03,7.496386885980876104e+04
1.924889015230530873e+06,1.405788827536716326e+03,7.176271500377947814e+04
1.940602493751811096e+06,1.410821818340005848e+03,7.044584066402597819e+04
1.897246344528358430e+06,1.396042321137563476e+03,7.250525019966423861e+04
1.898884460697917966e+06,1.396794576824160686e+03,7.440497755128840799e+04
1.895976444143954199e+06,1.395984379907512448e+03,7.520974418189017160e+04
1.917281322196889902e+06,1.404180375727414003e+03,7.691537471046697465e+04
1.944520730625576805e+06,1.413213473625157121e+03,7.485024372985691298e+04
1.943983657009701245e+06,1.413374648547413017e+03,7.580368968653700722e+04
1.936920773794346955e+06,1.410932489177408343e+03,7.590450717916298890e+04
1.923542469645639416e+06,1.407161767971893141e+03,7.993179321633707150e+04
1.891642366537495749e+06,1.396088557048031362e+03,8.084109387571098341e+04
1.896315642496341374e+06,1.397373245394949890e+03,7.956731259901622252e+04
1.880029602198716719e+06,1.391085590455046940e+03,7.844125222741669859e+04
1.895560535110159777e+06,1.396281367449906384e+03,7.694464882346263039e+04
1.909243367736775428e+06,1.400994214728707675e+03,7.629860646342938708e+04
1.932413077161843656e+06,1.409880469179463944e+03,7.848584505370214174e+04
1.933583093740733340e+06,1.410306705271221290e+03,7.789981008369344636e+04
1.908833319576845970e+06,1.401467231165143630e+03,7.784796414770447882e+04
1.866961085070763016e+06,1.386618847527765183e+03,7.983666248165375146e+04
1.855282255320917815e+06,1.381762700597635103e+03,7.685525395637148176e+04
1.889345565813264111e+06,1.393476584528464628e+03,7.406661274662146752e+04
1.910087962020493113e+06,1.400544494325590222e+03,7.279805365443657502e+04
1.914514594238206977e+06,1.402174253718787213e+03,7.258337061612457910e+04
1.892019945436305366e+06,1.394971533171076317e+03,7.553241472246743797e+04
1.873513225977205671e+06,1.388335244383938061e+03,7.590752443326193315e+04
1.847871145099516492e+06,1.378671010261798756e+03,7.479447328517657297e+04
1.850124778109135106e+06,1.379989271392061482e+03,7.707609366139784106e+04
1.842823948465978261e+06,1.377270753500456976e+03,7.680789589692481968e+04
1.867618980064325500e+06,1.386288045253385008e+03,7.690667065712025214e+04
1.812380425004000776e+06,1.366289615000807771e+03,7.765601023519782757e+04
1.868752761817899300e+06,1.386010236849121839e+03,7.463826376932099811e+04
1.873529478586931247e+06,1.386924072342419777e+03,7.036410027477979020e+04
1.873515902150274720e+06,1.386720739065353882e+03,6.937760678674853989e+04
1.825250876400769688e+06,1.369354207556789333e+03,7.035892888842035609e+04
1.865809935634877300e+06,1.384820917885220297e+03,7.433472257767738483e+04
1.838953050667804899e+06,1.375847905996206691e+03,7.707688861448093667e+04
1.819205415621841326e+06,1.367718438276976485e+03,7.372802760260667128e+04
1.817316163498891518e+06,1.367307225171821756e+03,7.499153434388675669e+04
1.890025466489668470e+06,1.393401839261222221e+03,7.259367915499098308e+04
1.872583008403928485e+06,1.386297852362272351e+03,6.904996781641237612e+04
1.845877780139614362e+06,1.377601729060642128e+03,7.354421721204278583e+04
1.922677983727322193e+06,1.404893691568524446e+03,7.170188334011839470e+04
1.841424714399806224e+06,1.376110052402293377e+03,7.287193809429675457e+04
1.794190379137105774e+06,1.358877606660927995e+03,7.325693860442281584e+04
1.822740556374653475e+06,1.368927741050742497e+03,7.135985402756219264e+04
1.831802731662712060e+06,1.371652263659399978e+03,6.967361822809722798e+04
1.810610408355881926e+06,1.363467544808846469e+03,6.789941454610294022e+04
1.800161233678428689e+06,1.360195108260035340e+03,7.023798032320968923e+04
1.770959692322415067e+06,1.349716923211215999e+03,7.081802601702719403e+04
1.777390380527123576e+06,1.352358629152852473e+03,7.218442673057103821e+04
1.801027097943567438e+06,1.360496293938384497e+03,7.026093086060661881e+04
1.799863573311536107e+06,1.360098027292244296e+03,7.014469943586227600e+04
1.794036298315151362e+06,1.357627204654149864e+03,6.815815503511963470e+04
1.826500144758335780e+06,1.369652273557361241e+03,6.879650652823870769e+04
1.816771867404737743e+06,1.366264647846881871e+03,7.023321769665174361e+04
1.776656693588461960e+06,1.351209354222148704e+03,6.918727714190237748e+04
1.773732526886448031e+06,1.349879757126768027e+03,6.819525573090885882e+04
1.805779477626122767e+06,1.361343362830986734e+03,6.681626442759351630e+04
1.801711870230592322e+06,1.359863400868400731e+03,6.523864314445482159e+04
1.803861186885759467e+06,1.360975252517222088e+03,6.420834853822480363e+04
1.794628750806873199e+06,1.357833542930733756e+03,6.547192975356689567e+04
1.759156793411156163e+06,1.344212024873106884e+03,6.558091116022436472e+04
1.778981004823357100e+06,1.351810783208383782e+03,6.683594604186109791e+04
1.786457801934737014e+06,1.354619832891546594e+03,6.781963020758375933e+04
1.736393208076972514e+06,1.335679693718077942e+03,6.610952848168188939e+04
1.756789405092454981e+06,1.343297776111093754e+03,6.471523127838365326e+04
1.792192998565874528e+06,1.355960976824376530e+03,6.467021630540861952e+04
1.795089490080318414e+06,1.356878268583912813e+03,6.278098917924628768e+04
1.744107819815518102e+06,1.337451639900699774e+03,6.006817064543128799e+04
1.749020424813961843e+06,1.339797451327271574e+03,6.134477992855668708e+04
1.742797665579665685e+06,1.336117686831324363e+03,5.869187406305900367e+04
1.786014207247935701e+06,1.353565659808106147e+03,6.205275367465838644e+04
1.802900050878529204e+06,1.359923534594277044e+03,6.216973693657696276e+04
1.761515535932848230e+06,1.344660678873860888e+03,6.483707858367914741e+04
1.769929520140904235e+06,1.348343715868410300e+03,6.752145463543766527e+04
1.880835576582679991e+06,1.389221027878691075e+03,6.891284152067490504e+04
1.779803344239789760e+06,1.351352396150312416e+03,6.498108738321089186e+04
1.797716356811536942e+06,1.357616408317593823e+03,6.414245498542812129e+04
1.726392563049392076e+06,1.331412180907961556e+03,6.497461783541527257e+04
1.817453640676056035e+06,1.364869295512006602e+03,6.218195588289076841e+04
1.776375624569050269e+06,1.349544518446830807e+03,6.233223947852435958e+04
1.736158423780506942e+06,1.335693167896390150e+03,6.529637938697198115e+04
1.789869624106381554e+06,1.355992491764022589e+03,6.639152971046554740e+04
1.709536739125986816e+06,1.325856047906994945e+03,6.503903221921227669e+04
1.732957897375119617e+06,1.334807870425484680e+03,6.567045897204479843e+04
1.778484786447653314e+06,1.351952484256657044e+03,6.746174800756314653e+04
1.753819758765262319e+06,1.341546376137259131e+03,6.411385875841112284e+04
1.738202063895601779e+06,1.335389401298174789e+03,6.227766891688571923e+04
1.721777681252308656e+06,1.330078316178936575e+03,6.412061894919847691e+04
1.745149695779110538e+06,1.338290791894402901e+03,6.494068187142947863e+04
1.738107504411244998e+06,1.335863861380616299e+03,6.489097803427503095e+04
1.781736970241843723e+06,1.352160036431267599e+03,6.391130572917035170e+04
1.766913611387389246e+06,1.346607941604643656e+03,6.247057827249783440e+04
1.719119251689073397e+06,1.328055303063014208e+03,6.231398173007526930e+04
1.725297533676366555e+06,1.330127395774360821e+03,6.181845941641885292e+04
1.771025333165104268e+06,1.347687139018804601e+03,6.250966559733252507e+04
1.757285478023709496e+06,1.342902995533969715e+03,6.361890746735144785e+04
1.719099182255844818e+06,1.329584990761053859e+03,6.775691555762315693e+04
1.727009479090829613e+06,1.332326164869362628e+03,6.707839150278175657e+04
1.748621800249870401e+06,1.340582182477665810e+03,6.611934920088626677e+04
1.742050137954499573e+06,1.338183204404508160e+03,6.674671729984818376e+04
1.752934449560926994e+06,1.342235856932072238e+03,6.668903424921780243e+04
1.716849200157433283e+06,1.328176942066118499e+03,6.590899362872888742e+04
1.691277259174269857e+06,1.318447973197575948e+03,6.565889334797255287e+04
1.697615564588935347e+06,1.321373123656598864e+03,6.738043702717470296e+04
1.701444181119198678e+06,1.323235622160991625e+03,6.921863798205445346e+04
1.699272671306541422e+06,1.321994178272515228e+03,6.659633993398491293e+04
1.689631704442245420e+06,1.318341125227765360e+03,6.539803050786464883e+04
1.690631116696714424e+06,1.318185587488608462e+03,6.385105960908209090e+04
1.674098082261017058e+06,1.311057696757877693e+03,6.199168368014870066e+04
1.719310483618646394e+06,1.328394057997182017e+03,6.253468028996395878e+04
1.711636427505366039e+06,1.325609917595802472e+03,6.319007103099931555e+04
1.702416060554983560e+06,1.322714785173660857e+03,6.424806131742674188e+04
1.671182710478371708e+06,1.310409605130224463e+03,6.274519429143510206e+04
1.696306467380720656e+06,1.320142801619344027e+03,6.275084039108589059e+04
1.700522275019596098e+06,1.321990094150006598e+03,6.328598653755840496e+04
1.651147414411464939e+06,1.302795499041721087e+03,6.220579984369477461e+04
1.668723904058520449e+06,1.309017193203175339e+03,6.305374791735261533e+04
1.686751983454466797e+06,1.316379249102666108e+03,6.250002861339785159e+04
1.721055132357398514e+06,1.329377802086176189e+03,6.169687609768495895e+04
1.660883808965489035e+06,1.306351574811696537e+03,6.373527805135714152e+04
1.638555796529514482e+06,1.297693020330944364e+03,6.373167414621939679e+04
1.704063084802847356e+06,1.323245288339482158e+03,6.577900360451386950e+04
1.666908044940374792e+06,1.309536030079608736e+03,6.522196097875702981e+04
1.746884278195205610e+06,1.339553067574106763e+03,6.738222257809845905e+04
1.671308705317587359e+06,1.310627598742113605e+03,6.387694774577158387e+04
1.614788270588806830e+06,1.289649587208602270e+03,6.704685763829517236e+04
1.673054692575459601e+06,1.311641383113292477e+03,6.747207650318757806e+04
1.636538215917227324e+06,1.297411879503875070e+03,6.563064980111278419e+04
1.666458846304929582e+06,1.309761509792244851e+03,6.806101393551555520e+04
1.662705998556502396e+06,1.307764437476173043e+03,6.753179987706011161e+04
1.673163995260139229e+06,1.312284462417302166e+03,6.646579961999281659e+04
1.675358318386930274e+06,1.312964520630871903e+03,6.626146380817631143e+04
1.651415287731060060e+06,1.304128674771082615e+03,7.076930254274063918e+04
1.665883049135464709e+06,1.309765248865133799e+03,6.921034450001576624e+04
1.664647352076547453e+06,1.307840631998894878e+03,6.416754083671633271e+04
1.642263557577491039e+06,1.299358375518587764e+03,6.410821996264286281e+04
1.669042313518210780e+06,1.309955240868883720e+03,6.389478045144102362e+04
1.652452502976144198e+06,1.303422543521937541e+03,6.515434434002928174e+04
1.642456865569804562e+06,1.299705085818254474e+03,6.556725347375505953e+04
1.613105679477975937e+06,1.288529483055683158e+03,6.591855236369483464e+04
1.633538621591398260e+06,1.296254716195395076e+03,6.548338721166230971e+04
1.599967108101548161e+06,1.282855407867460144e+03,6.371818135897247703e+04
1.600466186326950323e+06,1.282574506381852416e+03,6.241881248664150189e+04
1.633081150331117213e+06,1.295213049060988851e+03,6.194611065037795925e+04
1.668987827128174715e+06,1.335296795792843795e+03,6.126628426001274056e+04
1.686106632915427675e+06,1.354607966127591453e+03,6.218939159450979787e+04
1.636035658138660714e+06,1.296992853156336650e+03,6.374130568211348145e+04
1.630087225218378473e+06,1.294980445486276039e+03,6.463373903325307037e+04
1.632314736352062551e+06,1.295112994092395184e+03,6.284987664347822283e+04
1.629752606394647621e+06,1.293972894350305296e+03,6.187231951234522421e+04
1.620229601185719483e+06,1.290690362169271566e+03,6.236270655481535505e+04
1.617700935503413668e+06,1.289960674229772394e+03,6.275016373974762973e+04
1.612711833048399305e+06,1.287373938366160701e+03,6.008159673973650933e+04
1.617434430421672529e+06,1.288031983948811558e+03,5.637022287060033705e+04
1.651030243086533388e+06,1.300842957935010645e+03,5.611741626035940862e+04
1.608632813527229941e+06,1.327552900058150954e+03,5.527141441298503196e+04
1.613274156202154933e+06,1.311823309732332746e+03,5.580878777092990640e+04
1.645616800909563666e+06,1.299089557634952371e+03,5.560535505920682772e+04
1.639665855831389781e+06,1.297122974622769334e+03,5.801056018438845786e+04
1.614073944655873347e+06,1.287538667165892775e+03,5.901236346233791119e+04
1.600875826303168898e+06,1.282596313028468785e+03,5.941019812770784483e+04
1.608659645671776263e+06,1.285232009798910440e+03,6.044216139555851260e+04
1.613843897602231009e+06,1.287441000079586274e+03,6.084395135607443081e+04
1.633087162872730987e+06,1.294493910467086835e+03,6.011125283551581379e+04
1.609182145256704651e+06,1.285489177894900649e+03,6.172461478581149277e+04
1.606953951076169498e+06,1.284822290467425546e+03,6.070217257276754390e+04
1.608228827118864981e+06,1.285481711185196900e+03,6.069606061313826649e+04
1.617564099363964750e+06,1.288793367648042022e+03,5.958151741728796333e+04
1.589395417436096817e+06,1.278585426310490220e+03,6.271609573935798107e+04
1.581084482341954252e+06,1.276280984606763468e+03,6.663138735501191695e+04
1.583079509138001129e+06,1.276187529407164220e+03,6.322798258464922401e+04
1.554716402160683880e+06,1.265592729419128545e+03,6.553018079411025246e+04
1.602206031693365658e+06,1.284085545073414323e+03,6.495073958059981669e+04
1.601179623657531338e+06,1.283779163120936346e+03,6.533047819113088190e+04
1.568252440769266104e+06,1.331579839510753118e+03,6.236193780632253038e+04
1.610460307434504619e+06,1.287733080448523651e+03,6.535866284642862593e+04
1.542962779691864736e+06,1.263814295530119807e+03,6.438056908972291421e+04
1.611370152589776553e+06,1.345479667453817683e+03,6.034192494526741939e+04
1.544372184519300936e+06,1.259976770307669767e+03,5.982099523213293287e+04
1.547483578867157456e+06,1.261414743897479184e+03,6.103277651393909764e+04
1.564724686857943423e+06,1.268331456834974233e+03,6.084729840761671949e+04
1.555939863744690781e+06,1.264696970619243984e+03,6.011722313189510896e+04
1.577102237655025674e+06,1.273627519013102074e+03,6.101098010463823448e+04
1.547211162858915515e+06,1.273350462921369399e+03,6.170589680507360026e+04
1.550899727967385668e+06,1.311650440615367870e+03,6.057031597060492641e+04
1.529635792387487367e+06,1.254554301067696542e+03,6.071342167725654144e+04
1.515433074238171102e+06,1.249003069550324426e+03,6.264015827790245385e+04
1.539147941165052820e+06,1.258500081433471451e+03,6.194270631076305290e+04
1.551969315808319254e+06,1.264368527605994132e+03,6.390513368441194325e+04
1.542988572215280496e+06,1.260536929547873115e+03,6.317486206857788056e+04
1.567673561077757971e+06,1.269768342456742630e+03,6.181110075464421971e+04
1.558816590817749966e+06,1.266314653355641667e+03,6.308809335243078385e+04
1.545651290876700776e+06,1.261062169019105795e+03,6.309633935215237580e+04
1.554863454823734704e+06,1.290425796832484593e+03,5.939436791561800055e+04
1.500716541896809125e+06,1.284756307522881343e+03,6.047539910872458131e+04
1.514001162808567518e+06,1.248122960494996050e+03,6.077232548960192071e+04
1.527869784617558587e+06,1.253358252421922543e+03,5.991289540286310512e+04
1.535063128084602766e+06,1.284115392083651159e+03,6.004564715341347619e+04
1.533441345765130362e+06,1.288044815101842687e+03,6.038918709109933116e+04
1.533596326378460974e+06,1.285328271809290300e+03,5.931018110109490954e+04
1.543124378344360972e+06,1.288261589387871027e+03,5.790202327773368597e+04
1.529141556528676767e+06,1.284508975619330840e+03,5.719613070571627031e+04
1.530005787557477131e+06,1.280668834715413595e+03,5.746314178848125448e+04
1.540595648859069217e+06,1.258252798947233259e+03,5.798059670568528963e+04
1.508538326949879993e+06,1.245126765509090546e+03,5.837963284484509495e+04
1.497184052960897796e+06,1.240051976805757022e+03,5.772315629773235560e+04
1.514464409581108484e+06,1.247355402084858952e+03,5.800120394531177590e+04
