# ADU, ADU Uncertainty, Sky ADU
1.897840556502661901e+06,1.395472020673948691e+03,6.907231399862811668e+04
1.764580661362065002e+06,1.345662503616152208e+03,6.445346186449985544e+04
1.801072856547048548e+06,1.358827286116428695e+03,6.411095136091726454e+04
1.720792828939619940e+06,1.329356520805826904e+03,6.503937792660137347e+04
1.822279843624470290e+06,1.366642422127792543e+03,6.203928691038284887e+04
1.775179964274339844e+06,1.349099171919326864e+03,6.233986997003838042e+04
1.734925384901100071e+06,1.335231790764117704e+03,6.528392098749217985e+04
1.793354258091581753e+06,1.357300156314787500e+03,6.645052028947763029e+04
1.708263497601691168e+06,1.325368489585131329e+03,6.501003808928210492e+04
1.728471162162753288e+06,1.333106546217883988e+03,6.547020502594627033e+04
1.781234280616747914e+06,1.353113782313935417e+03,6.782515181437159481e+04
1.755546419494923204e+06,1.342264054552471634e+03,6.442995766361919232e+04
1.742162057727481704e+06,1.336700907504022098e+03,6.197968933416681830e+04
1.715928014597599860e+06,1.328012482261458217e+03,6.395373514250606968e+04
1.749767858486780664e+06,1.339963162769409337e+03,6.491914433579015167e+04
1.726054536275549093e+06,1.331375879919924273e+03,6.502973518210291513e+04
1.781698695684231585e+06,1.352095254020181301e+03,6.438914402099607105e+04
1.781859217697426444e+06,1.352366948944852538e+03,6.238510871997389768e+04
1.724429133666988229e+06,1.330237349876128974e+03,6.271353457849508413e+04
1.705600690728390124e+06,1.322499975659345182e+03,6.129675016808509099e+04
1.770444212092930451e+06,1.347610029107537457e+03,6.301425712489836587e+04
1.772229654896616237e+06,1.347846942450998768e+03,6.146394453973736381e+04
1.729183566386957420e+06,1.333606106144830846e+03,6.767122686154163966e+04
1.701841902158738347e+06,1.322703706432888566e+03,6.790355354862078093e+04
1.766297791549480287e+06,1.347347481966859050e+03,6.579025699649140006e+04
1.723401935939239105e+06,1.330929545052911635e+03,6.658889348838021397e+04
1.766405303842293797e+06,1.347656722369248428e+03,6.695284039451440913e+04
1.736811698462045752e+06,1.335747830088443152e+03,6.637329474746577034e+04
1.694936703870977741e+06,1.319866506511264788e+03,6.539933815450559632e+04
1.687591521515907021e+06,1.317019247779589023e+03,6.592031343497250054e+04
1.706880544539015973e+06,1.325397305557230766e+03,6.872999385846893711e+04
1.696833930743040051e+06,1.321402429469289473e+03,6.963302745174220763e+04
1.701169283728808165e+06,1.322454382259711110e+03,6.423470321258971671e+04
1.681409986696957378e+06,1.315410004453595093e+03,6.622702144518190471e+04
1.696644956553358352e+06,1.319995768223705682e+03,6.230150397022021207e+04
1.660661351713872747e+06,1.305731084459416252e+03,6.180704736640729243e+04
1.751185159574500984e+06,1.340710948533350347e+03,6.293013479883610853e+04
1.692082868360720575e+06,1.318143713595474765e+03,6.331858788156622904e+04
1.707049818209558260e+06,1.324764610389027212e+03,6.466486907316884754e+04
1.656647502695944859e+06,1.304592214285155023e+03,6.196724274774475634e+04
1.710766961629973724e+06,1.325812873455709450e+03,6.303655660443959641e+04
1.697179201899407897e+06,1.320742634737401431e+03,6.336738117035618779e+04
1.637790772202441934e+06,1.297587935241884452e+03,6.186875392339540122e+04
1.676641642331300536e+06,1.311942660744277418e+03,6.335706257500262291e+04
1.689012375912955962e+06,1.317371147471331824e+03,6.230841953909653239e+04
1.727234564514733152e+06,1.331693280398961861e+03,6.157894020118934714e+04
1.650024230663932394e+06,1.302203916901220055e+03,6.408820424691686640e+04
1.636997029184849234e+06,1.297079908010073268e+03,6.368321526579651254e+04
1.711406387543727411e+06,1.326110229587608274e+03,6.600847897935428773e+04
1.663156704091635766e+06,1.308138776428978872e+03,6.515565520350133011e+04
1.751929844959758455e+06,1.341446146467539847e+03,6.751639933485492656e+04
1.668302098627926782e+06,1.309478281675049629e+03,6.374122156349480792e+04
1.613615995201917598e+06,1.289212742573269452e+03,6.709501534022272972e+04
1.674091079387424747e+06,1.312046227562919739e+03,6.752560586451571726e+04
1.635035315004420001e+06,1.296789849100876381e+03,6.550837629398440913e+04
1.666801958220905624e+06,1.309937633970444040e+03,6.809285730845150829e+04
1.661760483418686083e+06,1.307349773960025459e+03,6.762497043306399428e+04
1.672410856975451112e+06,1.312020583734190495e+03,6.657548831876943586e+04
1.679290711202420760e+06,1.314431093079317179e+03,6.557349137707683258e+04
1.649072960985579528e+06,1.303161486506075789e+03,7.086008914450870361e+04
1.664608415923817782e+06,1.309576351441892029e+03,7.025794806257601886e+04
1.672045733882151777e+06,1.310678543182481690e+03,6.414531839166383725e+04
1.633505799457750982e+06,1.295895187336361232e+03,6.426108040524690296e+04
1.674714402053405764e+06,1.312190812719489259e+03,6.354181353971572389e+04
1.650376028018958634e+06,1.302598193784981049e+03,6.505635984237818775e+04
1.658565547968385508e+06,1.305849390527204150e+03,6.544280611059410876e+04
1.599780519634038676e+06,1.283427126714846736e+03,6.589694888829239062e+04
1.645031234645880992e+06,1.300754143829249642e+03,6.597031181377697794e+04
1.608534456873190356e+06,1.286465434231302197e+03,6.442399863754918624e+04
1.582982146059771767e+06,1.275698449233697147e+03,6.231888269557077001e+04
1.632142637741818093e+06,1.295032101242707768e+03,6.259985880793669639e+04
1.634638743149402551e+06,1.295513357256587597e+03,6.086112420822358399e+04
1.721312715349854203e+06,1.395899983224861899e+03,6.188347552004340832e+04
1.636801860825793119e+06,1.296780075282474627e+03,6.261781535788118344e+04
1.635047909671626985e+06,1.297267155272807486e+03,6.518965070115959679e+04
1.624194778860772494e+06,1.292264224593869585e+03,6.397341086411072320e+04
1.641207860674397321e+06,1.298233017977155669e+03,6.161936164198956976e+04
1.618180072672059992e+06,1.289669155373400145e+03,6.212786717751223478e+04
1.622139727780031506e+06,1.291642109971795435e+03,6.258157296091244643e+04
1.613884966453977628e+06,1.288515166904733860e+03,6.289509892796183703e+04
1.611781900147920940e+06,1.286469296183150846e+03,5.785135741831088671e+04
1.621563244364762446e+06,1.289173427996535793e+03,5.528834826294406957e+04
1.670844893732622033e+06,1.308689962006182895e+03,5.667491086256673589e+04
1.570169156034849351e+06,1.339215226508826390e+03,5.440367929546032246e+04
1.637738956879676552e+06,1.296276672880201204e+03,5.660627527004219883e+04
1.649713295445080148e+06,1.300552263291875761e+03,5.508487456243392808e+04
1.634890302880425705e+06,1.295493032045045993e+03,5.940113998807100870e+04
1.605056128157919506e+06,1.284092771295722514e+03,5.884394229423761135e+04
1.599230864393735770e+06,1.282007452000193553e+03,5.963302157668781729e+04
1.612016178328711772e+06,1.286379913566789355e+03,6.073020543285015447e+04
1.614429656773690833e+06,1.287781063876903772e+03,6.088040537760285952e+04
1.638438893565030769e+06,1.296419427572035147e+03,5.989062864036899555e+04
1.601724340207508067e+06,1.282702960152175137e+03,6.219211414669381338e+04
1.608128330830466701e+06,1.285298214714449841e+03,6.036758606844648602e+04
1.608248493156398181e+06,1.285517619461396862e+03,6.076033953156868665e+04
1.619130812465389026e+06,1.289344288059084420e+03,5.938326128563741804e+04
1.585174601801019628e+06,1.277058250638555592e+03,6.318917772658331523e+04
1.580606364237362985e+06,1.276190125411670806e+03,6.703376747119700303e+04
1.583309395611399319e+06,1.276187288100510159e+03,6.287422309977024997e+04
1.552713585477703484e+06,1.264850625976463107e+03,6.571621925100295630e+04
1.604587016010248102e+06,1.285010899227597520e+03,6.491391385810107022e+04
