# Flux, Flux Uncertainty, Sky Flux, Sensitivity Curve
4.598260566238710369e-14,-3.205873622045778925e-15,5.564353771949219185e-15,7.227753395011441739e+01
4.674220637254413654e-14,3.610806013414211222e-15,5.669313880893808504e-15,4.470718059700940472e+01
4.298631667567052520e-14,5.821422144580048562e-15,5.651601300830897266e-15,1.390077427989868752e+01
3.983708903102722234e-14,4.990752378430788083e-15,5.527999766888094339e-15,4.818032559661374670e+00
4.118610442502377866e-14,1.278927990880675858e-15,5.321816719870813736e-15,3.606479552011310119e+01
3.498025621326960367e-14,-2.824778310333237358e-15,5.057841168612014176e-15,2.626465439615175868e+01
3.717134996752397628e-14,1.239193365329707287e-15,4.759285223317894680e-15,3.730560382124807006e+01
3.771349577884742644e-14,3.126745256451699941e-15,4.446066166861546849e-15,5.146042098208328497e+01
3.775709780094494821e-14,4.868813364043984115e-16,4.134097276904899073e-15,9.117823459547162201e+01
2.862618863540897949e-14,5.597025365147275007e-15,3.835215972876131604e-15,1.251052329820801223e-01
2.585850408945341965e-14,3.342992142763363110e-15,3.557419351332222231e-15,4.880892218999895782e+00
2.570549979097804172e-14,4.819379211389831683e-15,3.305422872064118312e-15,8.983620851505962790e+00
2.811569979908913912e-14,-2.311260221687065755e-17,3.081274789342108937e-15,9.476224530210970443e+01
2.820031987324312699e-14,9.134356220489343709e-16,2.884899520610126409e-15,1.147332840212192480e+02
2.138051471701081191e-14,4.255520629989887946e-16,2.714799464299060359e-15,4.172875896782657179e+01
2.453598315283719603e-14,-8.302113272833340202e-16,2.568465229149402618e-15,1.176150483462895551e+02
2.093702175743186968e-14,-1.754836572029812828e-15,2.442875343788760107e-15,8.685095335445772946e+01
2.014176565473937131e-14,1.157440012077592721e-15,2.334795994160628258e-15,6.233934710638123278e+01
1.930180851227294634e-14,2.352532886147457215e-15,2.241049603938274151e-15,4.923558773692135304e+01
1.922455091063163324e-14,9.565510738819116805e-16,2.158714143856721610e-15,7.534035890920930001e+01
1.868519949258275435e-14,1.421771587940042920e-15,2.085192510175904750e-15,6.968988878074186744e+01
1.824375184319007101e-14,5.285537323367495728e-16,2.018327892868795812e-15,8.456998459726963802e+01
1.694082017754652485e-14,2.729597525829889041e-16,1.956393550903330122e-15,7.009011938092898220e+01
1.593672934947124215e-14,1.380848922988855862e-15,1.898055330271925456e-15,4.792262869711019135e+01
1.862508519951543426e-14,3.854113374480279117e-16,1.842382949260560080e-15,1.313946782596210028e+02
1.665694690339955740e-14,-3.527145246646769131e-16,1.788755898176020515e-15,1.062489798610565970e+02
1.617900868457711812e-14,1.843550973646367118e-15,1.736830903132201115e-15,7.785895295578629316e+01
1.646000372225464272e-14,1.239912529031212351e-15,1.686472468145106505e-15,1.032047917916318767e+02
1.552086301825613361e-14,8.699455253300267467e-16,1.637682030476111919e-15,9.705728605620603844e+01
1.803044149780866362e-14,-8.187599556535228677e-16,1.590568550257215980e-15,2.087390981255546478e+02
1.390906576008160312e-14,-2.377319236903660286e-16,1.545282047261798088e-15,9.222554550969233844e+01
1.543558906912470419e-14,2.501453022550457613e-16,1.501983999148757229e-15,1.421732732943956421e+02
1.527229161466977890e-14,6.410750770490448581e-16,1.460829123993612351e-15,1.418441102340817395e+02
1.541552374313751143e-14,7.089504788754213160e-16,1.421909924827204041e-15,1.597704383671203630e+02
1.457637886337395949e-14,-6.385045636131364673e-16,1.385289451859684930e-15,1.688773701509835234e+02
1.546302380870024858e-14,2.000360448561256396e-16,1.350949379678655247e-15,1.996417664282836881e+02
1.550395091323413767e-14,1.130472740725453948e-15,1.318823890307059858e-15,1.986054749995292070e+02
1.422285339917627356e-14,1.963619729138876485e-19,1.288791793903565833e-15,1.830158407988210740e+02
1.353844977484521974e-14,1.413794021181328386e-15,1.260672124433100734e-15,1.395392379460711823e+02
1.338386657580427930e-14,1.445541664565045282e-15,1.234255055766040703e-15,1.429731954968594039e+02
1.433248783703489974e-14,7.047766702680413218e-16,1.209291430595813736e-15,2.101510824446981189e+02
1.465078900263242189e-14,1.135465451848277356e-15,1.185527593794066162e-15,2.294179178091080757e+02
1.386270358161898354e-14,1.752900427402012301e-15,1.162697880537786129e-15,1.944917821127532989e+02
1.540432370018788807e-14,-1.075307021945276026e-15,1.140540696912693119e-15,3.493026982682661696e+02
1.459862360581317034e-14,5.619349053036578517e-16,1.118818040154523122e-15,2.826020948745216970e+02
1.446635271422128225e-14,9.764178649274399705e-16,1.097309096632492859e-15,2.784956999247039562e+02
1.488276786950335589e-14,6.091757666323300595e-16,1.075828511237813521e-15,3.298558981023421666e+02
1.468977379860286874e-14,1.832495732880599874e-16,1.054226575547236162e-15,3.478346218862687351e+02
1.356382570404299274e-14,5.149575348888660054e-16,1.032387131954743210e-15,2.887484665560367603e+02
1.458507535052671847e-14,1.095940821966162310e-15,1.010238918198872210e-15,3.569448668941369647e+02
1.332926796424822672e-14,1.600522684606299769e-15,9.877434650172880052e-16,2.823264962026312901e+02
1.423391579194620183e-14,1.105539286447949995e-15,9.649031381801759761e-16,3.763002084930560613e+02
1.433940162855138707e-14,5.396377270778617385e-16,9.417530482770532475e-16,4.231058460549355686e+02
1.425930353878608482e-14,7.494188493354519057e-16,9.183554083366619673e-16,4.423035413582495607e+02
1.394976914824433210e-14,-2.091640348200926718e-16,8.948019326701094848e-16,4.746969333614984521e+02
1.421950657036722148e-14,4.017941619914934635e-16,8.711980252367535235e-16,5.116690762897490004e+02
1.275021424695750567e-14,2.968774345274166760e-16,8.476656090566802559e-16,4.193353451720994371e+02
1.389026401493603628e-14,5.363117349441995442e-16,8.243379053775298795e-16,5.464946040337896420e+02
1.309958136553257529e-14,4.446625170994245692e-16,8.013459343068716427e-16,5.104434244219732477e+02
1.351176685620465729e-14,5.697980204121007112e-16,7.788242003615439608e-16,5.866600910865751075e+02
1.391015980035448455e-14,4.511550717145451183e-16,7.568972082480040661e-16,6.775339382718839261e+02
1.368268108663434537e-14,3.695014274175264938e-16,7.356812406914990304e-16,7.002596614110552764e+02
1.276528201063351946e-14,5.629536642596299186e-16,7.152798240425040929e-16,6.267527794511660204e+02
1.254088392951743293e-14,1.102759855817914083e-15,6.957771613361176336e-16,6.197539310829512260e+02
