# Resampled Count, Count Uncertainty, Sky Count
1.798343385160621821e+01,2.735407208458028316e-01,1.961383169780906499e+01
8.756482597389918965e+00,2.727284602597038199e-01,3.073652963287419126e+01
8.870028656580702275e+00,2.877980910158859928e-01,3.468336295386210111e+01
4.793812636097895208e+00,3.113220451012821965e-01,4.822320566142831666e+01
9.513150693295143512e+00,2.804644534393106459e-01,3.281480485288599169e+01
8.557542963455510687e+00,2.731843279169303695e-01,3.112965652833911179e+01
1.522115231025510340e+01,2.698683796414632630e-01,2.278944852717356895e+01
4.597464363215438610e+00,2.927832370571099574e-01,4.266076808125934861e+01
1.430898562966530996e+01,2.450535721600086980e-01,1.715095547225732631e+01
1.670722390523480172e+01,2.521397125013919993e-01,1.686778020923085109e+01
8.561990494987471223e+00,2.611649970941319343e-01,2.918472753622526383e+01
8.474335057490396395e+00,2.830990919056238786e-01,3.446246852381830195e+01
5.656878379390837708e+00,2.703875966381396045e-01,3.371330604802010100e+01
4.679813581933739641e+00,2.559889963410278413e-01,3.041988734842676223e+01
4.742272752202855379e+00,2.475217266952668138e-01,2.870238012174774056e+01
4.976484774631845021e+00,3.028053174490318300e-01,4.422182119888478269e+01
9.896812861533206274e+00,2.827841407007675167e-01,3.257567448604174132e+01
6.919557226371351177e+00,2.647612666933679137e-01,3.170047833062033149e+01
6.141346103020226543e+00,2.505056316793896065e-01,2.794000400183902499e+01
3.135869616374927560e+00,2.724523477743017730e-01,3.819572969021619002e+01
1.241705143321582661e+01,2.647380371654137754e-01,2.426363640311805980e+01
1.667465528932403984e+01,2.849255518361583084e-01,2.486377493913689918e+01
7.000425320756901826e+00,2.482576735605533658e-01,2.571577910007809820e+01
1.349348928605437692e+01,2.679817859531337110e-01,2.333251960818624937e+01
7.434755213616453418e+00,2.726525822045128278e-01,3.264398447941692183e+01
1.195939293204190967e+01,2.696932574450449649e-01,2.506311714727711148e+01
6.169582466832709500e+00,2.537737935414143275e-01,2.834570092463118485e+01
1.256596650740796584e+01,2.522510723022874934e-01,2.064336490571417571e+01
3.628849666183344258e+00,2.398905984882445108e-01,2.771090084013054522e+01
6.981654228680181262e+00,2.633517876265889512e-01,3.078579855211885530e+01
7.292543178931723880e+00,2.657582826118822794e-01,3.107863186016725265e+01
2.468454866991233398e+00,2.573012385740975905e-01,3.435842469845074021e+01
8.739853383561147382e+00,2.540939744991698723e-01,2.592141874413811919e+01
1.371512372613997499e+01,2.748240293661987077e-01,2.587303261183091507e+01
4.643254866473101927e+00,2.703891577599312201e-01,3.557847382006426784e+01
4.585877711384647171e+00,2.991589536539899785e-01,4.434039172780861549e+01
8.881243931049420226e+00,2.832011199034109583e-01,3.439935174379930771e+01
1.660162484019854645e+01,2.547840840425774078e-01,1.650445345112730422e+01
1.428188499950124957e+01,2.610521402402539715e-01,2.121178307836113675e+01
5.850549550734822191e+00,2.649022293081483292e-01,3.241673176522895972e+01
5.812019795708873282e+00,2.628930876794562943e-01,3.150970164770526338e+01
1.108245617280368833e+01,2.393727577007933593e-01,1.783134395556777818e+01
1.158009608444173644e+01,2.543471975058665402e-01,2.205529383007752386e+01
1.038166021362163427e+01,2.681011742566519196e-01,2.724353599895191635e+01
9.218883838619849058e+00,2.473329617981798456e-01,2.232324590261499253e+01
4.334815945693802242e+00,2.513727842227897469e-01,2.982513784646905819e+01
7.578573684341420424e+00,2.448740918948416057e-01,2.458487747062457274e+01
1.361878459728262492e+01,2.565835451175147996e-01,2.078320955818158566e+01
9.294037354971676379e+00,2.737903327488928062e-01,3.035088728738010744e+01
5.194756421090672482e+00,2.631069354144397465e-01,3.190015396415747517e+01
5.535461300512045213e+00,2.640810932968092328e-01,3.244957429139677174e+01
5.756035919989184180e+00,2.651336020395305693e-01,3.265497940533312260e+01
4.897973368445100562e+00,2.310654471046691971e-01,2.470273987726884712e+01
7.179185485613215789e+00,2.286802522927023906e-01,2.090915039437636835e+01
7.564276508319633940e+00,2.579985776621685489e-01,2.729843228991479620e+01
7.364182922804379139e+00,2.701171685169690972e-01,3.048960407275037809e+01
1.230113635289303886e+01,2.732492682514171545e-01,2.619406175442684059e+01
1.448247222969620474e+01,2.582853537311003422e-01,1.967093697475558400e+01
1.218095640730529539e+01,2.468315434269462982e-01,1.935926542564866537e+01
6.566307644356688122e+00,2.632442179163739793e-01,3.084044331449879195e+01
9.146745625277466374e+00,2.724831905062942150e-01,3.029744743005980112e+01
1.354486261922513890e+01,2.530318073284278380e-01,1.937172520888119109e+01
1.040286940073296051e+01,2.489127898463243116e-01,2.212258817070343753e+01
1.144998098474080450e+01,2.647801134740502271e-01,2.544464029236665681e+01
1.946002357609656741e+01,2.677274612755246586e-01,1.698970125748288851e+01
1.370553916928289695e+01,2.465950265850922474e-01,1.745179952180833638e+01
8.818225729413281755e+00,2.295923098765102199e-01,1.860859560219771680e+01
1.012837802382016150e+01,2.471326843780420335e-01,2.194967650738490761e+01
5.372304949810434493e+00,2.587138181269513781e-01,3.097077414578643939e+01
8.938253338242114765e+00,2.476500508870149164e-01,2.343712329077429146e+01
1.103209261169096145e+01,2.476466897499999265e-01,2.020943343384304214e+01
8.650829046536808065e+00,2.568213684792605700e-01,2.602615222780938709e+01
8.826957457249088534e+00,2.729540323794131251e-01,3.022037090214032418e+01
9.420722959797274143e+00,2.617722891887376835e-01,2.603486714642419031e+01
6.675382135790817628e+00,2.556991709229067267e-01,2.873234563861564084e+01
4.711510394577781646e+00,2.721645841695977674e-01,3.587451821421740306e+01
4.309894397986901993e+00,2.681077262140601492e-01,3.490395961763930188e+01
5.672728632444374419e+00,2.670878199437918821e-01,3.195534861164383145e+01
3.019811101547570598e+00,2.382711036190696130e-01,2.785274664389207189e+01
4.335003587918283330e+00,2.488187936677412893e-01,2.934805171931606438e+01
